"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HKMO","2010","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     18.9","","      18.9","U","         0","U","         3","U","         0","U","       265","U","         0","U","   -0.6","U,1207, ","   31.1","U,0820, ","0.0","U,1206","0.0","U,0216","    1271.8","8","    1271.8","U","     14.58","U","     22.36","U","      6.81","U"
"USR0000HKMO","2011","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     10.5","","      10.5","U","         0","U","         0","U","         0","U","       225","U","         0","U","    1.1","U,0402,+","   28.9","U,0901, ","","","","","    1404.8","8","    1404.8","U","     14.44","U","     21.53","U","      7.35","U"
"USR0000HKMO","2012","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     13.3","","      13.3","U","         0","U","         0","U","         0","U","       243","U","         0","U","    0.6","U,0210,+","   28.3","U,1011, ","","","","","    1440.0","0","    1440.0","U","     14.43","U","     21.66","U","      7.20","U"
"USR0000HKMO","2013","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     11.6","","      11.6","U","         0","U","         0","U","         0","U","       240","U","         0","U","    0.6","U,0214, ","   28.9","U,1116, ","","","","","    1421.0","0","    1421.0","U","     14.61","U","     21.71","U","      7.50","U"
"USR0000HKMO","2014","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","","","","","","","","","","","","","","","","","","","","","","","    1283.6","6","    1283.6","U","","","","","",""
"USR0000HKMO","2015","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     16.7","","      16.7","U","         0","U","         0","U","         0","U","       210","U","         0","U","    0.6","U,0315, ","   28.9","U,0809, ","","","","","","","","","     15.20","U","     21.36","U","      9.04","U"
"USR0000HKMO","2016","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     31.1","","      31.1","U","         0","U","         0","U","         0","U","       226","U","         0","U","    1.1","U,0228,+","   28.9","U,0810,+","","","","","    1118.2","2","    1118.2","U","     15.15","U","     21.56","U","      8.73","U"
"USR0000HKMO","2017","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     19.1","","      19.1","U","         0","U","         0","U","         0","U","       239","U","         0","U","    0.6","U,0202, ","   28.3","U,0823,+","","","","","    1127.9","9","    1127.9","U","     14.91","U","     21.77","U","      8.05","U"
"USR0000HKMO","2018","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     34.5","","      34.5","U","         0","U","         0","U","         0","U","       184","U","         0","U","    1.7","U,0110, ","   30.0","U,0807, ","","","","","    1342.4","4","    1342.4","U","     15.36","U","     20.73","U","      9.99","U"
"USR0000HKMO","2019","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     29.3","","      29.3","U","         0","U","         0","U","         0","U","       180","U","         0","U","    3.9","U,0213,+","   27.8","U,0821, ","","","","","    1058.9","9","    1058.9","U","     15.62","U","     20.47","U","     10.76","U"
"USR0000HKMO","2020","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     39.9","","      39.9","U","         0","U","         0","U","         0","U","       176","U","         0","U","    3.3","U,0208, ","   27.8","U,0808, ","","","","","     972.9","9","     972.9","U","     15.50","U","     20.64","U","     10.36","U"
"USR0000HKMO","2021","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     28.9","","      28.9","U","         0","U","         0","U","         0","U","       138","U","         0","U","    3.3","U,0210,+","   27.8","U,0716, ","","","","","    1213.8","8","    1213.8","U","     14.97","U","     19.93","U","     10.00","U"
"USR0000HKMO","2022","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     10.8","","      10.8","U","         0","U","         0","U","         0","U","       149","U","         0","U","    5.0","U,0214, ","   26.7","U,0718, ","","","","","    1120.1","1","    1120.1","U","     15.27","U","     20.41","U","     10.13","U"
"USR0000HKMO","2023","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     31.6","","      31.6","U","         0","U","         0","U","         0","U","       150","U","         0","U","    5.0","U,1216, ","   27.2","U,1105,+","","","","","    1197.7","7","    1197.7","U","     15.25","U","     20.20","U","     10.29","U"
"USR0000HKMO","2024","19.4736","-155.3589","1682.5","KEAUMO HAWAII, HI US","     54.0","","      54.0","U","         0","U","         0","U","         0","U","       173","U","         0","U","    3.9","U,0219, ","   29.4","U,0804, ","","","","","    1124.4","4","    1124.4","U","     15.45","U","     20.60","U","     10.30","U"
