"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0015N09S","2009","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      0.0","","       0.0","T","        54","T","        54","T","         4","T","      152","","         0","T","       177","T","        21","T","        53","T","         0","T","  -16.7","T,0214, ","  1041"," ,T,0213, ","  27.9"," ,T,1212,+","   25.3","T,0728, ","-1.2","T,0930","-4.5","T,1004","-4.5","T,1004","-9.2","T,1027","-9.2","T,1027","-0.2","T,0607","-2.8","T,0426","-4.7","T,0425","-6.7","T,0417","-9.4","T,0416","    4300.9","9","    4300.9","T","    459.0"," ,T","      6.29","T","     12.05","T","      0.53","T"
"USS0015N09S","2010","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      6.8","","       6.8","T","        83","T","        83","T","        11","T","","","         1","T","       184","T","        19","T","        71","T","         0","T","  -20.2","T,1231, ","","","  91.4"," ,T,1219, ","   26.2","T,0718, ","-0.9","T,1005","-3.9","T,1026","-6.6","T,1027","-9.4","T,1109","-9.4","T,1109","-2.2","T,0529","-2.2","T,0529","-8.1","T,0524","-8.1","T,0524","-9.4","T,0422","    4567.4","4","    4567.4","T","    948.6"," ,T","      6.03","T","     11.75","T","      0.30","T"
"USS0015N09S","2011","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      0.2","","       0.2","T","        69","T","        69","T","         7","T","      180","","         2","T","       185","T","        21","T","        54","T","         0","T","  -19.0","T,0202, ","  1626"," ,T,0103, ","  40.6"," ,T,0731, ","   26.0","T,0702, ","-4.3","T,1005","-4.3","T,1005","-7.7","T,1006","-7.7","T,1006","-13.1","T,1105","-1.1","T,0603","-6.7","T,0530","-6.7","T,0530","-6.7","T,0530","-11.7","T,0410","    4453.0","0","    4453.0","T","    555.2"," ,T","      5.76","T","     11.65","T","     -0.14","T"
"USS0015N09S","2012","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","","","","","","","        57","T","        57","T","         3","T","      129","","","","","","","","","","","","","","   711"," ,T,0306, ","  38.1"," ,T,1011, ","","","","","","","","","","","","","","","","","","","","","","","    4254.5","5","    4254.5"," ","    408.2"," ,T","","","","","",""
"USS0015N09S","2013","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.8","T","      9.9","","       9.9","T","        54","T","        54","T","         1","T","      133","","         4","T","       172","T","        20","T","        49","T","         0","T","  -22.2","T,0114, ","   508"," ,T,0309,+","  27.9"," ,T,0308, ","   27.6","T,0628, ","-2.5","T,0926","-2.5","T,0926","-4.5","T,1004","-8.3","T,1029","-15.8","T,1204","-1.7","T,0509","-2.4","T,0502","-7.2","T,0418","-7.2","T,0418","-10.2","T,0310","","","","","    397.7"," ,T","      6.48","T","     12.22","T","      0.75","T"
"USS0015N09S","2014","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      4.6","","       4.6","T","        43","T","        43","T","         5","T","      101","","         0","T","       160","T","        10","T","        53","T","         0","T","  -17.0","T,1230, ","   305"," ,T,0206,+","  55.9"," ,T,0228, ","   26.1","T,0701, ","-0.3","T,0928","-5.0","T,1101","-5.0","T,1101","-8.3","T,1103","-10.2","T,1213","-0.7","T,0522","-2.9","T,0521","-4.6","T,0511","-8.9","T,0403","-8.9","T,0403","    4177.3","3","    4177.3","T","    433.8"," ,T","      7.37","T","     12.93","T","      1.81","T"
"USS0015N09S","2015","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      8.1","","       8.1","T","        67","T","        67","T","         3","T","      134","","         0","T","       157","T","        20","T","        58","T","         0","T","  -15.7","T,1226,+","   406"," ,T,0302, ","  30.5"," ,T,1018, ","   27.0","T,0620, ","-0.1","T,1020","-2.2","T,1102","-6.1","T,1103","-9.9","T,1104","-9.9","T,1104","-0.9","T,0522","-3.9","T,0515","-6.5","T,0509","-6.7","T,0508","-9.3","T,0408","    3950.4","4","    3950.4","T","    489.5"," ,T","      6.97","T","     12.44","T","      1.49","T"
"USS0015N09S","2016","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      8.6","","       8.6","T","        70","T","        70","T","         8","T","      131","","         0","T","       159","T","        13","T","        59","T","         0","T","  -17.7","T,0202, ","   813"," ,T,0201, ","  45.7"," ,T,1024, ","   26.4","T,0723,+","-1.0","T,0922","-2.8","T,1003","-5.2","T,1116","-8.1","T,1117","-11.5","T,1127","-1.0","T,0526","-2.5","T,0522","-8.0","T,0331","-8.0","T,0331","-9.8","T,0329","    4269.9","9","    4269.9","T","    743.2"," ,T","      7.18","T","     12.76","T","      1.58","T"
"USS0015N09S","2017","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       1.0","T","     11.0","","      11.0","T","        48","T","        48","T","        11","T","      107","","         0","T","       155","T","        19","T","        64","T","         0","T","  -17.3","T,0125, ","  1499"," ,T,0123, ","  68.6"," ,T,0724, ","   27.0","T,0715,+","-1.3","T,0921","-2.3","T,0922","-5.0","T,1128","-11.4","T,1204","-11.4","T,1204","-3.2","T,0612","-3.2","T,0612","-5.6","T,0429","-8.1","T,0409","-14.7","T,0306","    4106.3","3","    4106.3","T","    746.5"," ,T","      7.40","T","     13.18","T","      1.64","T"
"USS0015N09S","2018","36.32","-115.7","2736.8","BRISTLECONE TRAIL, NV US","       0.9","T","      2.7","","       2.7","T","        63","T","        63","T","         6","T","      108","","         0","T","       165","T","        18","T","        64","T","         0","T","  -17.4","T,0220, ","   381"," ,T,1231,+","  53.3"," ,T,0322, ","   26.9","T,0706, ","-0.2","T,1007","-2.2","T,1008","-7.9","T,1015","-7.9","T,1015","-13.4","T,1202","-0.8","T,0512","-2.8","T,0503","-4.9","T,0418","-7.0","T,0416","-9.8","T,0318","    3944.0","0","    3944.0","T","    588.8"," ,T","      7.07","T","     12.65","T","      1.49","T"
