"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000IIND","1988","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    393.4","","     393.4","U","         6","U","       158","U","        44","U","       158","U","        71","U","  -22.2","U,0103, ","   41.1","U,0726, ","0.0","U,1012","-2.8","U,1027","-4.4","U,1113","-8.3","U,1115","-10.0","U,1126","-0.6","U,0518","-2.2","U,0502","-5.6","U,0409","-7.8","U,0317","-11.7","U,0206","","","","","      9.33","U","     17.46","U","      1.21","U"
"USR0000IIND","1989","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    270.3","","     270.3","U","         9","U","       160","U","        41","U","       150","U","        45","U","  -30.0","U,0204, ","   39.4","U,0725, ","-0.6","U,0912","-2.8","U,1016","-4.4","U,1030","-7.8","U,1101","-9.4","U,1128","-1.1","U,0526","-2.2","U,0429","-4.4","U,0320","-15.6","U,0304","-15.6","U,0304","    3860.9","9","    3860.9","U","      8.44","U","     16.12","U","      0.77","U"
"USR0000IIND","1990","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    316.5","","     316.5","U","        10","U","       170","U","        29","U","       142","U","        61","U","  -33.3","U,1222, ","   41.1","U,0806, ","-3.3","U,1007","-3.3","U,1007","-5.6","U,1102","-7.8","U,1103","-11.7","U,1201","-0.6","U,0516","-2.8","U,0509","-5.0","U,0326","-7.2","U,0325","-11.1","U,0220","    3526.5","5","    3526.5","U","      8.92","U","     16.68","U","      1.16","U"
"USR0000IIND","1991","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    352.2","","     352.2","U","        11","U","       163","U","        46","U","       144","U","        62","U","  -23.3","U,0105, ","   39.4","U,0809, ","-1.1","U,0922","-2.2","U,1004","-6.7","U,1029","-6.7","U,1029","-11.1","U,1101","-1.7","U,0505","-2.2","U,0414","-5.0","U,0325","-6.7","U,0228","-10.6","U,0211","    3913.0","0","    3913.0","U","      8.61","U","     16.25","U","      0.98","U"
"USR0000IIND","1992","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    271.1","","     271.1","U","         5","U","       158","U","        49","U","       156","U","        46","U","  -24.4","U,1205, ","   40.6","U,0814, ","0.0","U,0824","-2.2","U,1026","-4.4","U,1104","-9.4","U,1123","-9.4","U,1123","0.0","U,0502","-2.8","U,0424","-6.7","U,0407","-6.7","U,0407","-13.9","U,0207","    3470.6","6","    3470.6","U","      9.15","U","     16.98","U","      1.31","U"
"USR0000IIND","1994","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    325.8","","     325.8","U","         2","U","       173","U","        39","U","       151","U","        65","U","  -17.8","U,0208,+","   40.6","U,0722,+","0.0","U,1004","-2.2","U,1019","-6.1","U,1030","-8.3","U,1108","-12.2","U,1118","0.0","U,0430","-3.3","U,0429","-4.4","U,0330","-8.3","U,0324","-10.0","U,0220","","","","","      9.09","U","     17.13","U","      1.05","U"
"USR0000IIND","1995","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    209.0","","     209.0","U","         5","U","       169","U","        32","U","       130","U","        40","U","  -23.9","U,0104, ","   37.8","U,0728, ","-2.2","U,0921","-2.2","U,0921","-4.4","U,1023","-7.8","U,1101","-11.1","U,1102","0.0","U,0607","-3.3","U,0417","-5.0","U,0416","-7.2","U,0329","-8.9","U,0307","    3753.7","7","    3753.7","U","      8.57","U","     15.79","U","      1.34","U"
"USR0000IIND","1996","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    295.6","","     295.6","U","         8","U","       179","U","        42","U","       133","U","        58","U","  -27.2","U,0203,+","   40.0","U,0728,+","-3.3","U,0923","-3.3","U,0923","-6.7","U,1017","-6.7","U,1017","-14.4","U,1204","-0.6","U,0509","-2.2","U,0505","-5.6","U,0326","-11.7","U,0325","-11.7","U,0325","    3919.6","6","    3919.6","U","      8.30","U","     16.02","U","      0.59","U"
"USR0000IIND","1997","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","    209.8","","     209.8","U","         7","U","       178","U","        35","U","       147","U","        37","U","  -21.1","U,0113, ","   37.8","U,0803, ","-1.7","U,1006","-2.2","U,1021","-6.1","U,1025","-8.3","U,1112","-10.0","U,1114","-1.1","U,0508","-2.8","U,0502","-4.4","U,0413","-6.7","U,0412","-9.4","U,0225","    3799.9","9","    3799.9","U","      8.33","U","     15.84","U","      0.82","U"
"USR0000IIND","1999","45.3833","-114.1667","1066.8","INDIANOLA IDAHO, ID US","","","","","","","","","        19","U","       137","U","        51","U","","","   41.1","U,0728, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     16.69","U","",""
