"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00427540","1921","40.733333","-113.866667","1286.6","SALDURO, UT US","    589.6","","     589.6","6","         0","6","       112","6","         5","6","       150","6","        45","6","","","  -12.2","6,1217, ","   36.7","6,0710,+","-0.6","6,1027","-2.2","6,1104","-4.4","6,1117","-7.8","6,1205","-8.9","6,1208","0.0","6,0425","-2.2","6,0407","-6.1","6,0218","-8.3","6,0207","-8.9","6,0112","","","","","     11.89","6","     17.61","6","      6.17","6"
"USC00427540","1922","40.733333","-113.866667","1286.6","SALDURO, UT US","    675.2","","     675.2","6","         2","6","       144","6","        37","6","       146","6","        65","6","","","  -18.3","6,0119, ","   40.0","6,0715, ","0.0","6,1105","-3.3","6,1111","-4.4","6,1112","-6.7","6,1205","","","-1.1","6,0418","-2.2","6,0409","-4.4","6,0314","-6.7","6,0303","-9.4","6,0302","    3472.8","8","    3472.8","6","     10.50","6","     16.62","6","      4.39","6"
"USC00427540","1923","40.733333","-113.866667","1286.6","SALDURO, UT US","    589.7","","     589.7","6","         0","6","       141","6","        25","6","       137","6","        64","6","","","  -15.6","6,0210, ","   39.4","6,0728, ","0.0","6,1102","-2.2","6,1116","-4.4","6,1204","-7.2","6,1207","-8.9","6,1209","0.0","6,0422","-2.2","6,0325","-5.0","6,0324","-6.7","6,0222","-8.9","6,0220","    3290.8","8","    3290.8","6","     10.46","6","     16.84","6","      4.07","6"
"USC00427540","1924","40.733333","-113.866667","1286.6","SALDURO, UT US","    797.0","","     797.0","6","         7","6","       139","6","        32","6","       171","6","        94","6","","","  -23.9","6,1226, ","   40.6","6,0726, ","0.0","6,1010","-4.4","6,1104","-4.4","6,1104","-6.7","6,1111","-13.3","6,1218","-0.6","6,0427","-2.2","6,0415","-4.4","6,0331","-6.7","6,0126","-8.9","6,0121","    3110.4","4","    3110.4","6","     11.32","6","     18.67","6","      3.96","6"
"USC00427540","1925","40.733333","-113.866667","1286.6","SALDURO, UT US","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","    3090.2","2","    3090.2","6","","","","","",""
