"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00155233","1968","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","","","       103","0","        70","0","        14","0","        5","","         5","0","","","","","        10","0","       206","0","        60","0","","","","","","","   356"," ,0,0322, ","   254"," ,0,0322, ","  83.8"," ,0,0728, ","   37.2","0,0823, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","   1215.6"," ,0","      571"," ,0","","","     21.29","0","",""
"USC00155233","1969","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","","","","","","","","","        3","","         0","0","","","","","","","","","","","","","","","","","   152"," ,0,0127, ","    15"," ,0,1231, ","","","","","","","","","","","","","","","","","","","","","","","","","    2173.3","3","","","    2173.3"," ","","","","","","","","","","","   1406.5"," ,0","       41"," ,0","","","","","",""
"USC00155233","1970","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    809.7","","     809.7","0","","","","","","","","","","","         6","0","        84","0","        13","0","       192","0","        43","0","","","","","  -21.1","0,0109,+","","","","","","","   36.1","0,0803,+","-0.6","0,1017","-7.8","0,1116","-7.8","0,1116","-7.8","0,1116","-11.7","0,1124","-0.6","0,0407","-4.4","0,0327","-4.4","0,0327","-11.7","0,0226","-11.7","0,0226","","","","","","","","","","","","","","","","","","","","","     14.16","0","     20.59","0","      7.74","0"
"USC00155233","1972","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    718.2","","     718.2","0","       115","0","        94","0","        15","0","","","","","         2","0","        90","0","         7","0","       196","0","        36","0","","","         2"," ","  -20.0","0,0116, ","","","","","  74.4"," ,0,1208, ","   35.0","0,0609, ","-2.2","0,1020","-2.2","0,1020","-5.6","0,1123","-6.7","0,1124","-8.9","0,1207","0.0","0,0426","-2.2","0,0408","-5.0","0,0330","-9.4","0,0208","-9.4","0,0208","","","","","","","","","","","","","","","","","   1452.1"," ,0","","","     14.20","0","     20.50","0","      7.90","0"
"USC00155233","1973","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    789.9","","     789.9","0","       126","0","        93","0","        19","0","","","","","         0","0","        70","0","        12","0","       203","0","        42","0","","","","","  -15.6","0,1221, ","","","","","  63.0"," ,0,0419, ","   35.0","0,0722,+","-3.3","0,1106","-3.3","0,1106","-6.7","0,1110","-6.7","0,1110","-11.7","0,1211","-2.2","0,0414","-2.2","0,0414","-6.1","0,0411","-7.2","0,0228","-11.1","0,0217","    2210.7","7","","","    2210.7","0","","","","","","","","","","","   1492.3"," ,0","","","     14.72","0","     20.91","0","      8.53","0"
"USC00155233","1974","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    613.3","","     613.3","0","       116","0","        87","0","        14","0","","","","","         0","0","        82","0","         6","0","       205","0","        20","0","","","","","  -12.2","0,0101, ","","","","","  40.9"," ,0,0422, ","   35.6","0,0621, ","-1.1","0,1003","-5.6","0,1115","-5.6","0,1115","-7.2","0,1205","","","0.0","0,0417","-2.8","0,0409","-5.0","0,0325","-8.9","0,0324","-8.9","0,0324","    1858.1","1","","","    1858.1","0","","","","","","","","","","","   1271.5"," ,0","","","     14.37","0","     20.56","0","      8.19","0"
"USC00155233","1975","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","","","","","       116","0","        91","0","        18","0","","","","","","","","","","","","","","","","","","","","","","","",""," 136.4"," ,0,0720, ","","","","","","","","","","","","","","","","","","","","","","","    2215.3","3","","","    2215.3","0","","","","","","","","","","","   1709.6"," ,0","","","","","","","",""
"USC00155233","1976","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    572.3","","     572.3","0","        91","0","        65","0","        16","0","","","","","         1","0","       101","0","         7","0","       195","0","        29","0","","","","","  -18.3","0,1231, ","","","","","  77.0"," ,0,0218, ","   35.6","0,0725,+","-1.7","0,1018","-5.6","0,1028","-5.6","0,1028","-8.9","0,1108","-8.9","0,1108","-0.6","0,0504","-5.0","0,0317","-5.0","0,0317","-11.1","0,0207","-11.1","0,0207","","","","","","","","","","","","","","","","","   1226.7"," ,0","","","     13.54","0","     20.74","0","      6.35","0"
"USC00155233","1977","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    935.6","","     935.6","0","       114","0","        75","0","        12","0","","","","","         5","0","        78","0","        14","0","       210","0","        63","0","","","","","  -23.3","0,0117, ","","","","","  68.8"," ,0,0925, ","   37.8","0,0716, ","-1.7","0,1013","-6.1","0,1113","-6.1","0,1113","-10.6","0,1126","-10.6","0,1126","-0.6","0,0324","-3.3","0,0323","-5.0","0,0307","-6.7","0,0228","-11.7","0,0227","    2354.8","8","","","    2354.8","0","","","","","","","","","","","   1228.4"," ,0","","","     14.61","0","     21.42","0","      7.80","0"
"USC00155233","1978","36.75806","-88.64056","115.8","MAYFIELD RADIO WLLE, KY US","    871.6","","     871.6","0","       107","0","        76","0","        15","0","","","        12","0","         6","0","       108","0","        29","0","       202","0","        65","0","","","","","  -18.3","0,0219,+","","","   160"," ,0,0116, "," 125.5"," ,0,1203, ","   36.7","0,0826,+","-0.6","0,1008","-2.8","0,1108","-7.2","0,1209","-7.2","0,1209","-10.0","0,1210","-0.6","0,0422","-7.2","0,0318","-7.2","0,0318","-7.2","0,0318","-15.0","0,0305","    2611.2","2","","","    2611.2","0","","","","","","","","","","","   1498.5"," ,0","      814"," ,0","     13.34","0","     19.90","0","      6.78","0"
