"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00027480","1963","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1437.0","","    1437.0","0","        46","0","        28","0","         2","0","        0","","         0","0","         0","0","        47","0","         0","0","       258","0","       146","0","","","","","   -7.2","0,0114,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.6"," ,0,0211, ","   42.8","0,0726,+","","","0.0","0,1205","-3.3","0,1215","","","","","","","-0.6","0,0306","-2.2","0,0214","-5.0","0,0122","-6.7","0,0115","","","    1204.6","6","    1204.6","0","","","","","    336.6"," ,0","        0"," ,0","     18.70","0","     26.85","0","     10.55","0","     17747","0"
"USC00027480","1964","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1372.6","","    1372.6","0","        48","0","        27","0","         4","0","        0","","         0","0","         0","0","        79","0","         0","0","       228","0","       129","0","","","","","   -7.2","0,0113,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.8"," ,0,0721, ","   42.2","0,0707,+","    2375.8","0","0.0","0,1116","-2.2","0,1214","","","","","","","-1.1","0,0324","-2.2","0,0310","-6.1","0,0216","-6.7","0,0215","","","    1532.5","5","    1532.5","0","","","","","    351.1"," ,0","        0"," ,0","     17.60","0","     25.51","0","      9.68","0","     21227","0"
"USC00027480","1965","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1307.9","","    1307.9","0","        63","0","        46","0","         6","0","        0","","         0","0","         0","0","        37","0","         0","0","       242","0","       128","0","","","","","   -5.6","0,0213, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.1"," ,0,1222, ","   42.8","0,0807,+","","","0.0","0,1129","","","","","","","","","-1.1","0,0307","-4.4","0,0215","-4.4","0,0215","","","","","    1448.6","6","    1448.6","0","","","","","    583.5"," ,0","        0"," ,0","     18.18","0","     26.16","0","     10.21","0","     16622","0"
"USC00027480","1966","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1457.1","","    1457.1","0","        48","0","        33","0","         5","0","        0","","         0","0","         0","0","        53","0","         0","0","       259","0","       128","0","","","","","   -5.6","0,0126, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.9"," ,0,0809, ","   42.8","0,0706, ","    2234.0","0","-0.6","0,1210","-3.3","0,1228","-4.4","0,1229","","","","","-1.7","0,0306","-2.2","0,0305","-5.6","0,0126","","","","","    1343.8","8","    1343.8","0","","","","","    442.3"," ,0","        0"," ,0","     18.62","0","     26.23","0","     11.01","0","",""
"USC00027480","1967","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1345.1","","    1345.1","0","        55","0","        41","0","         4","0","        0","","         0","0","         0","0","        38","0","         0","0","       266","0","       118","0","","","","","   -4.4","0,0110, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.4"," ,0,1220, ","   41.7","0,0703, ","","","-1.1","0,1210","","","","","","","","","0.0","0,0309","-3.3","0,0111","-4.4","0,0110","","","","","    1206.8","8","    1206.8","0","","","","","    482.7"," ,0","        0"," ,0","     18.54","0","     26.24","0","     10.83","0","",""
"USC00027480","1968","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1305.3","","    1305.3","0","        42","0","        27","0","         2","0","        0","","         0","0","         0","0","        29","0","         0","0","       247","0","       118","0","","","","","   -7.2","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.9"," ,0,1227, ","   43.3","0,0622, ","    2274.3","0","-0.6","0,1204","-3.3","0,1219","-4.4","0,1220","-6.7","0,1222","","","-0.6","0,0121","-2.2","0,0102","","","","","","","    1251.0","0","    1251.0","0","","","","","    327.1"," ,0","        0"," ,0","     18.31","0","     25.74","0","     10.88","0","     19109","0"
"USC00027480","1969","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1538.5","","    1538.5","0","        53","0","        34","0","         2","0","        0","","         0","0","         0","0","        22","0","         0","0","       230","0","       137","0","","","","","   -3.3","0,0201,+","     0"," ,0,1231,+","     0","T,0,0223, ","  32.8"," ,0,0912, ","   43.9","0,0701, ","    2330.1","0","0.0","0,1229","-2.8","0,1231","","","","","","","-1.1","0,0316","-3.3","0,0201","","","","","","","    1366.8","8","    1366.8","0","","","","","    322.1"," ,0","        0","T,0","     18.92","0","     26.33","0","     11.51","0","     25230","0"
"USC00027480","1970","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1404.1","","    1404.1","0","        46","0","        23","0","         2","0","        0","","         0","0","         0","0","        33","0","         0","0","       243","0","       126","0","","","","","   -5.0","0,0104, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  50.8"," ,0,0303, ","   44.4","0,0626, ","    2265.0","0","0.0","0,1117","-2.8","0,1212","","","","","","","0.0","0,0225","-2.8","0,0131","-4.4","0,0130","","","","","    1373.6","6","    1373.6","0","","","","","    287.8"," ,0","        0"," ,0","     18.14","0","     26.13","0","     10.14","0","",""
"USC00027480","1971","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1328.0","","    1328.0","0","        48","0","        27","0","         2","0","        0","","         0","0","         0","0","        58","0","         0","0","       250","0","       125","0","","","","","  -11.7","0,0108, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.8"," ,0,1001, ","   43.9","0,0712, ","","","-0.6","0,1030","-2.2","0,1210","","","","","","","0.0","0,0309","-2.8","0,0304","-4.4","0,0205","-7.2","0,0110","-9.4","0,0109","    1422.3","3","    1422.3","0","","","","","    382.4"," ,0","        0"," ,0","     17.82","0","     25.88","0","      9.76","0","     25512","0"
"USC00027480","1972","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1425.1","","    1425.1","0","        51","0","        30","0","         4","0","        0","","         0","0","         0","0","        44","0","         0","0","       247","0","       124","0","","","","","   -5.0","0,0204,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  47.8"," ,0,0903, ","   43.9","0,0801, ","    2292.7","0","-1.1","0,1206","-2.2","0,1213","","","","","","","-0.6","0,0215","-2.8","0,0214","-5.0","0,0204","","","","","    1314.4","4","    1314.4","0","","","","","    388.5"," ,0","        0"," ,0","     18.61","0","     26.62","0","     10.61","0","     18490","0"
"USC00027480","1973","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1480.3","","    1480.3","0","        57","0","        28","0","         1","0","        0","","         0","0","         0","0","        36","0","         0","0","       224","0","       128","0","","","","","   -2.8","0,0101, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  30.7"," ,0,0222, ","   45.0","0,0703, ","    2147.8","0","-0.6","0,1127","","","","","","","","","-0.6","0,0203","-2.2","0,0126","","","","","","","    1716.9","9","    1716.9","0","","","","","    296.9"," ,0","        0"," ,0","     18.29","0","     25.81","0","     10.76","0","     14670","0"
"USC00027480","1974","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1475.7","","    1475.7","0","        60","0","        35","0","         0","0","        0","","         0","0","         0","0","        60","0","         0","0","       243","0","       125","0","","","","","  -11.1","0,1224, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  22.9"," ,0,0108, ","   45.0","0,0623, ","    2341.3","0","0.0","0,1030","-2.2","0,1104","-4.4","0,1129","-11.1","0,1224","-11.1","0,1224","0.0","0,0310","-2.2","0,0209","","","","","","","    1213.9","9","    1213.9","0","","","","","    275.1"," ,0","        0"," ,0","     18.38","0","     26.47","0","     10.29","0","     16307","0"
"USC00027480","1975","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","    963.1","","     963.1","0","        50","0","        35","0","         1","0","        0","","         0","0","         0","0","        70","0","         0","0","       233","0","        93","0","","","","","   -8.3","0,0117,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  33.0"," ,0,1129, ","   42.2","0,0805, ","    2223.9","0","0.0","0,1119","-2.2","0,1129","-5.6","0,1130","","","","","-0.6","0,0329","-2.2","0,0316","-5.6","0,0120","-7.8","0,0119","","","    1732.3","3","    1732.3","0","","","","","    358.3"," ,0","        0"," ,0","     16.36","0","     25.13","0","      7.59","0","",""
"USC00027480","1976","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1051.5","","    1051.5","0","        49","0","        27","0","         1","0","        0","","         0","0","         0","0","        74","0","         0","0","       254","0","       127","0","","","","","   -8.9","0,0102, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.2"," ,0,0823, ","   42.8","0,0628, ","    2342.3","0","-1.7","0,1114","-2.8","0,1128","-4.4","0,1201","-6.7","0,1227","","","0.0","0,0417","-3.9","0,0306","-4.4","0,0112","-6.7","0,0106","-8.9","0,0102","    1478.0","0","    1478.0","0","","","","","    310.7"," ,0","        0"," ,0","     17.18","0","     26.62","0","      7.75","0","     14463","0"
"USC00027480","1977","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1514.8","","    1514.8","0","        51","0","        29","0","         2","0","        0","","         0","0","         0","0","        34","0","         0","0","       264","0","       129","0","","","","","   -6.7","0,0111,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  62.2"," ,0,1007, ","   43.3","0,0630, ","    2496.7","0","0.0","0,1207","","","","","","","","","0.0","0,0404","-2.2","0,0228","-5.6","0,0112","-6.7","0,0111","","","    1465.1","1","    1465.1","0","","","","","    304.9"," ,0","        0"," ,0","     19.09","0","     27.30","0","     10.88","0","     21943","0"
"USC00027480","1978","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1624.7","","    1624.7","0","        77","0","        48","0","         7","0","        0","","         0","0","         0","0","        25","0","         0","0","       236","0","       146","0","","","","","   -7.8","0,1209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.2"," ,0,1218, ","   42.8","0,0721,+","","","-1.7","0,1119","-5.0","0,1207","-5.0","0,1207","-6.7","0,1208","","","0.0","0,0220","-2.2","0,0125","","","","","","","    1112.7","7","    1112.7","0","","","","","    744.5"," ,0","        0"," ,0","     19.23","0","     26.37","0","     12.10","0","",""
"USC00027480","1979","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1472.4","","    1472.4","0","        66","0","        40","0","         2","0","","","","","         0","0","        30","0","         0","0","       234","0","       121","0","","","","","   -6.1","0,0130, ","","","","","  31.2"," ,0,0813, ","   43.3","0,0627, ","","","-2.2","0,1121","-2.2","0,1121","","","","","","","0.0","0,0208","-2.2","0,0206","-5.0","0,0201","","","","","    1452.6","6","    1452.6","0","","","","","    406.3"," ,0","","","     18.44","0","     25.97","0","     10.91","0","     16883","0"
"USC00027480","1980","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1530.5","","    1530.5","0","        52","0","        36","0","         1","0","        0","","         0","0","         0","0","        10","0","         0","0","       234","0","       131","0","","","","","   -5.0","0,0103, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.6"," ,0,0214, ","   44.4","0,0629,+","","","0.0","0,1207","","","","","","","","","-0.6","0,0212","-3.3","0,0125","-5.0","0,0103","","","","","    1320.6","6","    1320.6","0","","","","","    403.6"," ,0","        0"," ,0","     19.02","0","     26.53","0","     11.50","0","     14865","0"
"USC00027480","1981","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        51","0","        30","0","         2","0","        0","","         0","0","","","","","         0","0","       260","0","       135","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  28.7"," ,0,1129,+","   42.8","0,0623,+","    2438.0","0","","","","","","","","","","","","","","","","","","","","","","","","","     12.35","0","     25.42","0","    276.5"," ,0","        0"," ,0","","","     27.37","0","","","     20116","0"
"USC00027480","1982","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1386.1","","    1386.1","0","        73","0","        43","0","         2","0","        0","","         0","0","         0","0","        24","0","         0","0","       240","0","       126","0","","","","","   -2.8","0,1227,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.8"," ,0,1201, ","   42.8","0,0715, ","    2252.8","0","0.0","0,1203","-2.8","0,1227","","","","","","","-1.7","0,0205","-2.2","0,0203","","","","","","","    1178.8","8","    1178.8","0","     11.69","0","     23.80","0","    462.2"," ,0","        0"," ,0","     18.55","0","     25.98","0","     11.12","0","     18504","0"
"USC00027480","1983","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        73","0","        49","0","         5","0","        0","","         0","0","","","","","         0","0","       234","0","       122","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  74.2"," ,0,1002, ","   42.2","0,0706, ","    2143.4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    695.6"," ,0","        0"," ,0","","","     25.57","0","","","     22626","0"
"USC00027480","1984","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1493.3","","    1493.3","0","        46","0","        37","0","         2","0","","","         0","0","         0","0","        25","0","         0","0","       241","0","       135","0","","","","","   -2.2","0,0120, ","","","     0"," ,0,1231,+","  32.0"," ,0,0720, ","   42.2","0,0919,+","    2360.1","0","-1.7","0,1127","","","","","","","","","0.0","0,0222","-2.2","0,0120","","","","","","","    1215.5","5","    1215.5","0","     11.04","0","     24.09","0","    361.7"," ,0","        0"," ,0","     18.92","0","     26.10","0","     11.73","0","     21414","0"
"USC00027480","1985","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1483.6","","    1483.6","0","        56","0","        37","0","         2","0","","","","","         0","0","        28","0","         0","0","       241","0","       123","0","","","","","   -4.4","0,0203,+","","","","","  38.6"," ,0,1126, ","   46.7","0,0825, ","    2247.6","0","0.0","0,1116","","","","","","","","","-0.6","0,0305","-2.2","0,0207","-4.4","0,0203","","","","","    1330.3","3","    1330.3","0","","","","","    392.2"," ,0","","","     18.76","0","     25.91","0","     11.60","0","     16917","0"
"USC00027480","1986","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1469.8","","    1469.8","0","        61","0","        42","0","         5","0","        0","","         0","0","         0","0","        17","0","         0","0","       251","0","       122","0","","","","","   -2.2","0,1212,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.3"," ,0,0311, ","   43.3","0,0801, ","    2319.6","0","0.0","0,1203","-2.2","0,1212","","","","","","","-2.2","0,0211","-2.2","0,0211","","","","","","","    1089.4","4","    1089.4","0","     11.33","0","     24.78","0","    479.0"," ,0","        0"," ,0","     19.24","0","     26.68","0","     11.80","0","     14040","0"
"USC00027480","1987","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1500.2","","    1500.2","0","        55","0","        36","0","         2","0","","","         0","0","         0","0","        38","0","         0","0","       243","0","       128","0","","","","","   -5.6","0,1215, ","","","     0"," ,0,1231,+","  39.4"," ,0,1218, ","   41.1","0,0724,+","    2312.0","0","0.0","0,1129","-3.3","0,1214","-5.6","0,1215","","","","","-1.1","0,0301","-2.8","0,0123","-4.4","0,0120","","","","","    1350.3","3","    1350.3","0","     11.34","0","     24.51","0","    345.0"," ,0","        0"," ,0","     18.64","0","     26.27","0","     11.02","0","     23042","0"
"USC00027480","1988","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        58","0","        35","0","         2","0","        0","","         0","0","","","","","         0","0","       250","0","       141","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  35.3"," ,0,0726, ","   42.8","0,0624, ","","","","","","","","","","","","","","","","","","","","","","","    1267.9","9","    1267.9"," ","","","","","    412.7"," ,0","        0"," ,0","","","     27.01","0","","","     22312","0"
"USC00027480","1989","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        35","0","        20","0","         3","0","","","         0","0","","","","","         0","0","       275","0","       166","0","","","","","","","","","     0"," ,0,1231,+","  37.8"," ,0,0806, ","   43.9","0,0705, ","","","","","","","","","","","","","","","","","","","","","","","","","","","     12.12","0","     25.79","0","    283.1"," ,0","        0"," ,0","","","     28.39","0","","","     22225","0"
"USC00027480","1990","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1579.9","","    1579.9","0","        62","0","        46","0","         3","0","","","         0","0","         0","0","        43","0","         0","0","       250","0","       130","0","","","","","   -5.6","0,0216, ","","","     0"," ,0,1231,+","  50.8"," ,0,0814, ","   46.1","0,0627, ","","","0.0","0,1127","-4.4","0,1223","-4.4","0,1223","","","","","-2.2","0,0218","-2.2","0,0218","-5.0","0,0217","","","","","","","","","     11.72","0","     24.68","0","    456.9"," ,0","        0"," ,0","     19.37","0","     26.73","0","     12.01","0","",""
"USC00027480","1991","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        53","0","        34","0","         2","0","        0","","         0","0","","","","","         0","0","       240","0","       140","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.1"," ,0,0302, ","   41.7","0,0702,+","    2257.0","0","","","","","","","","","","","","","","","","","","","","","","","","","     11.06","0","     24.75","0","    393.3"," ,0","        0"," ,0","","","     26.40","0","","","     17838","0"
"USC00027480","1992","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1274.8","","    1274.8","0","        77","0","        47","0","         5","0","        0","","         0","0","         0","0","        48","0","         0","0","       241","0","       130","0","","","","","   -5.0","0,1218,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  49.5"," ,0,1205,+","   42.8","0,0706, ","","","-0.6","0,1112","-3.9","0,1124","-4.4","0,1125","","","","","-0.6","0,0125","-2.2","0,0118","","","","","","","","","","","","","     25.39","0","    621.5"," ,0","        0"," ,0","     18.08","0","     26.30","0","      9.86","0","",""
"USC00027480","1993","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1212.8","","    1212.8","0","        60","0","        45","0","         7","0","        0","","         0","0","         0","0","        41","0","         0","0","       246","0","       141","0","","","","","   -3.3","0,1223,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  71.6"," ,0,0111, ","   43.3","0,0802,+","","","-1.7","0,1126","-2.8","0,1127","","","","","","","0.0","0,0226","-2.8","0,0105","","","","","","","    1380.2","2","    1380.2","0","     11.68","0","     25.60","0","    681.6"," ,0","        0"," ,0","     17.82","0","     26.88","0","      8.75","0","      8543","0"
"USC00027480","1994","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1630.1","","    1630.1","0","        64","0","        31","0","         6","0","        0","","         0","0","         0","0","        44","0","         0","0","       242","0","       141","0","","","","","   -3.3","0,0108, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  55.1"," ,0,0208, ","   46.7","0,0701,+","    2099.9","0","0.0","0,1118","-2.2","0,1120","","","","","","","-0.6","0,0224","-2.8","0,0203","","","","","","","    1275.6","6","    1275.6","0","     11.70","0","","","    444.8"," ,0","        0"," ,0","     19.36","0","     27.48","0","     11.24","0","      7415","0"
"USC00027480","1995","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1517.1","","    1517.1","0","        44","0","        35","0","         0","0","        0","","         0","0","         0","0","        18","0","         0","0","       270","0","       136","0","","","","","   -2.8","0,0120, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  23.9"," ,0,0306, ","   46.7","0,0729, ","    2129.5","0","-1.1","0,1219","-2.2","0,1223","","","","","","","0.0","0,0326","-2.8","0,0120","","","","","","","    1220.9","9","    1220.9","0","     11.48","0","     25.14","0","    297.9"," ,0","        0"," ,0","     19.51","0","     27.73","0","     11.28","0","      4282","0"
"USC00027480","1996","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    306.3"," ,0","        0"," ,0","","","","","","","",""
"USC00027480","1997","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1658.9","","    1658.9","0","        63","0","        32","0","         2","0","        0","","         0","0","         0","0","        34","0","         0","0","       256","0","       146","0","","","","","   -3.9","0,1213, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,0228, ","   45.0","0,0706, ","","","-0.6","0,1204","-2.2","0,1212","","","","","","","0.0","0,0302","-2.2","0,0207","","","","","","","","","","","","","","","    391.1"," ,0","        0"," ,0","     19.60","0","     27.89","0","     11.30","0","     13898","0"
"USC00027480","1998","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1400.3","3","    1400.3","0","","","","","","","","","","","","","","","",""
"USC00027480","2002","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1749.4","","    1749.4","0","        41","0","        14","0","         0","0","        0","","         0","0","         0","0","        33","0","         0","0","       270","0","       158","0","","","","","   -4.4","0,0201, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  15.2"," ,0,0806, ","   43.3","0,0714,+","    2656.1","0","0.0","0,1219","-2.2","0,1220","","","","","","","-0.6","0,0316","-3.3","0,0305","-4.4","0,0201","","","","","","","","","","","     26.07","0","    133.8"," ,0","        0"," ,0","     20.15","0","     28.43","0","     11.87","0","",""
"USC00027480","2010","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    373.4"," ,0","        0"," ,0","","","","","","","",""
"USC00027480","2014","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","   1092.2","","    1092.2","7","        35","7","        24","7","         1","7","","","","","         0","7","        22","7","         0","7","       274","7","        99","7","","","","","   -3.9","7,1118, ","","","","","  27.9"," ,7,0705, ","   41.1","7,0603, ","","","-3.9","7,1118","-3.9","7,1118","","","","","","","0.0","7,0121","","","","","","","","","     900.7","7","     900.7","7","","","","","    256.2"," ,7","","","     18.76","7","     26.81","7","     10.71","7","",""
"USC00027480","2015","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        74","7","        43","7","         1","7","","","","","         0","7","        55","7","","","","","","","","","","","   -7.2","7,1203, ","","","","","  39.9"," ,7,0922, ","","","","","-1.1","7,1107","-2.8","7,1111","-5.0","7,1129","-7.2","7,1203","","","0.0","7,0202","-2.8","7,0127","-6.1","7,0124","","","","","    1200.2","2","    1200.2","7","","","","","    405.0"," ,7","","","","","","","      8.38","7","",""
"USC00027480","2016","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        49","7","        34","7","         3","7","","","","","","","","","","","","","","","","","","","","","","","","","  33.8"," ,7,0108, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    369.3"," ,7","","","","","","","","","",""
"USC00027480","2017","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        27","7","        22","7","         3","7","","","","","","","","","","","","","","","","","","","","","","","","","  40.6"," ,7,0121, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    252.5"," ,7","","","","","","","","","",""
"USC00027480","2019","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        60","7","        40","7","         4","7","","","","","","","","","","","","","","","","","","","","","","","","","  41.9"," ,7,1121, ","","","","","","","","","","","","","","","","","","","","","","","","","    1446.0","0","    1446.0","7","","","","","    476.3"," ,7","","","","","","","","","",""
"USC00027480","2021","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        49","7","        36","7","         2","7","","","","","","","","","","","","","","","","","","","","","","","","","  40.6"," ,7,0901, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    411.0"," ,7","","","","","","","","","",""
"USC00027480","2022","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","        51","7","        27","7","         1","7","","","","","","","","","","","","","","","","","","","","","","","","","  37.3"," ,7,0101, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    379.3"," ,7","","","","","","","","","",""
"USC00027480","2024","33.1819","-110.5261","771.8","SAN CARLOS RESERVOIR, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    349.8"," ,7","","","","","","","","","",""
