"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RPM00098330","1998","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       326","S","       267","S","","","   38.6","S,0515, ","","","     33.94","S"
"RPM00098330","2004","15.467","120.95","32.0","CABANATUAN, RP","       112","S","        80","S","        18","S","","","","","",""," 150.6"," ,S,0827, ","","","   1777.6"," ,S","",""
"RPM00098330","2007","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       330","S","       235","S","","","   38.8","S,0518, ","","","     33.34","S"
"RPM00098330","2008","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       341","S","       216","S","","","   38.6","S,0410, ","","","     32.98","S"
"RPM00098330","2009","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       345","S","       252","S","","","   38.3","S,0413, ","","","     33.20","S"
"RPM00098330","2011","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       348","S","       217","S","","","   39.2","S,0503, ","","","     32.72","S"
"RPM00098330","2012","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       348","S","       230","S","","","   38.6","S,0501, ","","","     32.90","S"
"RPM00098330","2013","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       348","S","       233","S","","","   37.6","S,0425, ","","","     32.99","S"
"RPM00098330","2014","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       350","S","       229","S","","","   39.0","S,0520, ","","","     33.11","S"
"RPM00098330","2017","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       346","S","       245","S","","","   38.0","S,0513,+","","","     33.17","S"
"RPM00098330","2018","15.467","120.95","32.0","CABANATUAN, RP","","","","","","","         0","S","       357","S","       254","S","","","   39.8","S,0517, ","","","     33.21","S"
