"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076840","1961","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","   3660.3","","    3660.3","m","        72","m","        49","m","        12","m","         0","m","         0","m","         0","m","       362","m","       294","m","   16.7","m,1227, "," 105.9"," ,m,0706, ","   40.0","m,0410, ","","","","","   1130.2"," ,m","     28.43","m","     34.09","m","     22.78","m"
"MXM00076840","1964","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","   3512.2","","    3512.2","m","        75","m","        75","m","        14","m","         0","m","         0","m","         0","m","       365","m","       283","m","   17.8","m,0124,+"," 128.8"," ,m,0713, ","   38.9","m,0418,+","","","","","   1416.7"," ,m","     27.95","m","     33.48","m","     22.43","m"
"MXM00076840","1967","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        87","m","        66","m","        20","m","         0","m","         0","m","","","","","","","   17.2","m,0111, "," 129.3"," ,m,0919, ","","","","","","","   1486.1"," ,m","","","","","     23.03","m"
"MXM00076840","1970","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","   3475.6","","    3475.6","m","        81","m","        65","m","        24","m","         0","m","         0","m","         0","m","       355","m","       243","m","   17.2","m,0204, "," 127.0"," ,m,0812, ","   40.6","m,0402,+","","","","","   1751.9"," ,m","     28.27","m","     33.69","m","     22.84","m"
"MXM00076840","1971","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","   3558.8","","    3558.8","m","        78","m","        72","m","        23","m","         0","m","         0","m","         0","m","       357","m","       282","m","   17.8","m,0304, ","  99.3"," ,m,0717, ","   41.1","m,0327, ","       0.0","0","       0.0","m","   1475.1"," ,m","     28.32","m","     34.19","m","     22.45","m"
"MXM00076840","1972","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        55","m","        49","m","        10","m","         0","m","         0","m","","","","","","","   18.3","m,1222,+","  86.9"," ,m,0610, ","","","       0.0","0","       0.0","m","    876.6"," ,m","","","","","     23.25","m"
"MXM00076840","1973","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        77","m","        70","m","        18","m","         0","m","         0","m","","","","","","","   10.6","m,1228,+","  72.4"," ,m,0629, ","","","","","","","   1343.3"," ,m","","","","","     21.77","m"
"MXM00076840","1974","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        62","m","        56","m","        18","m","         0","m","         0","m","","","","","","","   15.0","m,1030,+"," 119.9"," ,m,0920, ","","","       0.0","0","       0.0","m","   1316.6"," ,m","","","","","     20.14","m"
"MXM00076840","1982","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        59","m","        36","m","         2","m","","","","","         0","m","       286","m","        14","m","","","  64.8"," ,m,0110, ","   35.0","m,0627, ","","","","","    391.7"," ,m","","","     25.04","m","",""
"MXM00076840","1983","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        66","m","        49","m","         4","m","","","","","         0","m","       221","m","        12","m","","","  58.9"," ,m,0614, ","   37.8","m,0722, ","","","","","    534.7"," ,m","","","     23.26","m","",""
"MXM00076840","1984","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        81","m","        49","m","         3","m","","","","","         0","m","       239","m","         6","m","","","  36.8"," ,m,1211, ","   35.0","m,0418, ","","","","","    547.6"," ,m","","","     23.38","m","",""
"MXM00076840","1985","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        69","m","        39","m","         3","m","","","","","         0","m","       221","m","         4","m","","","  63.8"," ,m,0623, ","   33.9","m,0701,+","","","","","    398.7"," ,m","","","     22.86","m","",""
"MXM00076840","1986","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        77","m","        53","m","         8","m","","","","","         0","m","       250","m","         3","m","","","  37.8"," ,m,0715, ","   33.9","m,0701, ","","","","","    626.5"," ,m","","","     23.14","m","",""
"MXM00076840","1987","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        67","m","        39","m","         2","m","","","","","","","","","","","","","  38.4"," ,m,0828, ","","","","","","","    388.9"," ,m","","","","","",""
"MXM00076840","1988","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        60","m","        42","m","         1","m","","","","","         0","m","       238","m","         0","m","","","  25.9"," ,m,0830, ","   31.7","m,0614,+","","","","","    380.1"," ,m","","","     23.25","m","",""
"MXM00076840","1989","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        63","m","        42","m","        10","m","","","","","","","","","","","",""," 152.7"," ,m,0828, ","","","","","","","    823.5"," ,m","","","","","",""
"MXM00076840","1990","28.95","-107.8167","1931.8","TEMOSACHI OBS, MX","","","","","        79","m","        53","m","         3","m","","","","","         0","m","       218","m","        16","m","","","  41.9"," ,m,1215, ","   35.0","m,0628,+","","","","","    568.4"," ,m","","","     22.15","m","",""
