"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000NBAK","2002","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    393.3","","     393.3","U","         4","U","       176","U","        27","U","       126","U","        25","U","  -20.0","U,0130, ","   37.2","U,0713, ","-1.1","U,1001","-2.8","U,1012","-4.4","U,1013","-8.9","U,1031","-8.9","U,1031","0.0","U,0609","-3.3","U,0509","-5.0","U,0421","-12.2","U,0319","-12.2","U,0319","    3696.5","5","    3696.5","U","      8.81","U","     15.70","U","      1.91","U"
"USR0000NBAK","2003","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    422.4","","     422.4","U","         4","U","       173","U","        19","U","       145","U","        27","U","  -18.9","U,1123, ","   35.6","U,0710, ","-1.7","U,1011","-3.9","U,1030","-5.6","U,1031","-6.7","U,1102","-17.8","U,1122","-1.1","U,0520","-2.2","U,0519","-5.6","U,0509","-7.2","U,0404","-8.9","U,0403","    3639.9","9","    3639.9","U","      9.66","U","     16.08","U","      3.24","U"
"USR0000NBAK","2004","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3601.0","0","    3601.0","U","","","","","",""
"USR0000NBAK","2005","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    273.8","","     273.8","U","         0","U","       171","U","        17","U","       117","U","        12","U","  -17.2","U,0107, ","   35.6","U,0716, ","0.0","U,0925","-3.3","U,1005","-4.4","U,1113","-10.0","U,1115","-10.0","U,1115","0.0","U,0608","-2.2","U,0429","-4.4","U,0420","-7.8","U,0401","-8.9","U,0331","","","","","      8.58","U","     15.06","U","      2.10","U"
"USR0000NBAK","2006","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    335.8","","     335.8","U","         2","U","       178","U","        24","U","       129","U","        13","U","  -18.9","U,1130, ","   35.6","U,0717,+","-0.6","U,0917","-2.2","U,1018","-5.6","U,1026","-6.7","U,1031","-8.9","U,1124","-2.2","U,0529","-2.2","U,0529","-4.4","U,0420","-9.4","U,0320","-9.4","U,0320","    3725.8","8","    3725.8","U","      8.64","U","     15.46","U","      1.83","U"
"USR0000NBAK","2007","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    434.8","","     434.8","U","         9","U","       163","U","        36","U","       134","U","        25","U","  -24.4","U,0113, ","   35.6","U,0706, ","0.0","U,0924","-2.2","U,0929","-4.4","U,1022","-6.7","U,1114","-11.7","U,1121","-0.6","U,0523","-2.8","U,0522","-7.8","U,0419","-7.8","U,0419","-10.6","U,0304","    3752.7","7","    3752.7","U","      9.16","U","     16.08","U","      2.24","U"
"USR0000NBAK","2008","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    344.6","","     344.6","U","         8","U","       183","U","        30","U","       127","U","        14","U","  -20.0","U,0117,+","   33.9","U,0725, ","-3.9","U,1010","-3.9","U,1010","-8.9","U,1011","-8.9","U,1011","-8.9","U,1011","-1.7","U,0524","-3.3","U,0513","-4.4","U,0502","-10.0","U,0421","-10.0","U,0421","    4162.8","8","    4162.8","U","      8.30","U","     15.23","U","      1.37","U"
"USR0000NBAK","2009","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    277.8","","     277.8","U","         5","U","       170","U","        30","U","       116","U","         4","U","  -19.4","U,1206, ","   33.3","U,0821,+","-0.6","U,0930","-3.9","U,1001","-5.0","U,1005","-7.2","U,1029","-12.8","U,1115","0.0","U,0430","-3.3","U,0427","-5.0","U,0416","-7.2","U,0331","-8.9","U,0327","    3644.0","0","    3644.0","U","      8.30","U","     14.63","U","      1.97","U"
"USR0000NBAK","2010","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4152.6","6","    4152.6","U","","","","","",""
"USR0000NBAK","2012","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","    304.9","","     304.9","U","         2","U","       138","U","        30","U","       133","U","         3","U","  -18.9","U,1231, ","   34.4","U,0711, ","0.0","U,1007","-3.3","U,1024","-4.4","U,1025","-13.7","U,1108","-13.7","U,1108","-0.6","U,0610","-2.2","U,0428","-7.2","U,0407","-7.2","U,0407","-8.9","U,0319","    3597.2","2","    3597.2","U","      9.59","U","     15.60","U","      3.58","U"
"USR0000NBAK","2013","39.0019","-114.2175","2084.8","BAKER FLAT NEVADA, NV US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3768.1","1","    3768.1","U","","","","","",""
