"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES"
"USW00013832","1958","30.36667","-89.08333","0.9","GULFPORT LAS, MS US","        17"," ","        37"," "
"USW00013832","1959","30.36667","-89.08333","0.9","GULFPORT LAS, MS US","         6"," ","        46"," "
