"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00023573","1915","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","        27","0","        21","0","         3","0","        0","","         0","0","         0","0","        21","0","","","","","","","","","","","   -5.0","0,1228, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.0"," ,0,0129, ","","","0.0","0,1114","-5.0","0,1228","-5.0","0,1228","0.0","0,0303","-2.8","0,0120","","","","","","","","","    230.4"," ,0","        0"," ,0","","","","","     11.12","0"
"USC00023573","1916","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","   1612.4","","    1612.4","0","        25","0","        18","0","         1","0","        0","","         0","0","         0","0","        28","0","         0","0","       290","0","       148","0","","","","","   -5.6","0,1212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  39.1"," ,0,0908, ","   43.3","0,0615, ","-2.2","0,1114","-2.2","0,1114","-4.4","0,1208","0.0","0,0204","-2.8","0,0202","","","","","     789.9","9","     789.9","0","    209.9"," ,0","        0"," ,0","     20.27","0","     28.76","0","     11.79","0"
"USC00023573","1918","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","        25","0","        23","0","         1","0","        0","","         0","0","         0","0","        32","0","","","","","","","","","","","   -3.3","0,0112, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.9"," ,0,0806, ","","","-1.1","0,1127","-2.2","0,1227","","","-0.6","0,0219","-2.2","0,0202","","","","","     787.8","8","     787.8"," ","    284.2"," ,0","        0"," ,0","","","","","     11.57","0"
"USC00023573","1919","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0","T,0,1128, ","","","","","","","","","","","","","","","","","","","","","","","","","        0","T,0","","","","","",""
"USC00023573","1922","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","        25","0","        18","0","         2","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  31.8"," ,0,0131, ","","","","","","","","","","","","","","","","","","","","","    198.5"," ,0","        0"," ,0","","","","","",""
"USC00023573","1928","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","         9","0","         9","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  43.2"," ,0,0926, ","","","","","","","","","","","","","","","","","","","","","    134.7"," ,0","        0"," ,0","","","","","",""
"USC00023573","1929","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023573","1930","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","        21","0","        19","0","         1","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  25.4"," ,0,0316, ","","","","","","","","","","","","","","","","","","","","","    188.7"," ,0","        0"," ,0","","","","","",""
"USC00023573","1932","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","","","","","        13","0","        12","0","         3","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  41.9"," ,0,1222, ","","","","","","","","","","","","","","","","","","","","","    187.8"," ,0","        0"," ,0","","","","","",""
"USC00023573","1933","33.38333","-112.06667","366.1","SOUTH PHOENIX, AZ US","   1901.8","","    1901.8","0","        17","0","        14","0","         0","0","        0","","         0","0","         0","0","        29","0","         0","0","       309","0","       165","0","","","","","   -5.0","0,0208,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  20.3"," ,0,0428,+","   46.7","0,0810, ","0.0","0,1206","-4.4","0,1217","-4.4","0,1217","0.0","0,0220","-3.9","0,0212","-4.4","0,0211","","","     991.0","0","     991.0","0","    149.4"," ,0","        0"," ,0","     21.16","0","     30.80","0","     11.51","0"
