"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00073007","1909","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","        92","a","        80","a","         6","a","","","","","","","","","","","","","  41.9"," ,a,0225, ","","","","","","","","","","","","","","","","","    880.3"," ,a","","","","","",""
"ASN00073007","1910","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","        87","a","        73","a","         8","a","","","","","","","","","","","","","  52.8"," ,a,0917, ","","","","","","","","","","","","","","","","","    916.5"," ,a","","","","","",""
"ASN00073007","1911","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","       103","a","        71","a","         6","a","","","","","","","","","","","","","  64.5"," ,a,1128, ","","","","","","","","","","","","","","","","","    816.3"," ,a","","","","","",""
"ASN00073007","1912","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","        91","a","        62","a","         4","a","","","","","","","","","","","","","  43.2"," ,a,1103, ","","","","","","","","","","","","","","","","","    718.5"," ,a","","","","","",""
"ASN00073007","1913","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","        96","a","        59","a","         5","a","","","","","","","","","","","","","  58.4"," ,a,1015, ","","","","","","","","","","","","","","","","","    699.5"," ,a","","","","","",""
"ASN00073007","1914","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","        84","a","        49","a","         4","a","","","","","","","","","","","","","  42.7"," ,a,0328, ","","","","","","","","","","","","","","","","","    546.2"," ,a","","","","","",""
"ASN00073007","1915","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","       100","a","        68","a","         8","a","","","","","","","","","","","","","  53.1"," ,a,0920, ","","","","","","","","","","","","","","","","","    844.5"," ,a","","","","","",""
"ASN00073007","1916","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","       109","a","        82","a","        10","a","","","","","","","","","","","","","  74.7"," ,a,0828, ","","","","","","","","","","","","","","","","","   1145.7"," ,a","","","","","",""
"ASN00073007","1917","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","       138","a","        89","a","        16","a","","","","","","","","","","","","","  45.5"," ,a,1005, ","","","","","","","","","","","","","","","","","   1321.8"," ,a","","","","","",""
"ASN00073007","1918","-34.9997","148.5984","390.0","BURRINJUCK DAM, AS","","","","","       108","a","        66","a","         8","a","","","","","","","","","","","","","  50.8"," ,a,0220, ","","","","","","","","","","","","","","","","","    846.7"," ,a","","","","","",""
