"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00005029","1964","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1367.3","","    1367.3","m","        34","m","         0","m","         0","m","         0","m","        33","m","         0","m","       312","m","       126","m","   -5.6","m,0114,+","   2.0"," ,m,0923, ","   39.4","m,0525, ","-0.6","m,1205","","","","","","","-0.6","m,0319","-2.2","m,0210","-4.4","m,0205","","","","","","","","","     20.6"," ,m","     20.28","m","     28.88","m","     11.67","m"
"MXN00005029","1965","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1394.0","","    1394.0","m","        22","m","         1","m","         0","m","         0","m","        21","m","         0","m","       321","m","       165","m","   -5.0","m,0214, ","   3.3"," ,m,0926, ","   39.4","m,0609, ","-1.1","m,1220","","","","","","","0.0","m,0318","-2.2","m,0307","-5.0","m,0214","","","","","     581.9","9","     581.9","m","     17.8"," ,m","     20.55","m","     29.35","m","     11.75","m"
"MXN00005029","1966","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1289.7","","    1289.7","m","        30","m","         3","m","         0","m","         0","m","        29","m","         0","m","       314","m","       123","m","   -5.0","m,1212, ","   4.8"," ,m,0214, ","   39.4","m,0607, ","-1.1","m,1128","-2.2","m,1210","-5.0","m,1212","","","-1.1","m,0305","-2.2","m,0224","","","","","","","     661.1","1","     661.1","m","     29.8"," ,m","     19.93","m","     28.45","m","     11.42","m"
"MXN00005029","1967","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     617.2","2","     617.2","m","","","","","","","",""
"MXN00005029","1969","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1461.9","","    1461.9","m","        34","m","        14","m","         0","m","         0","m","         0","m","         0","m","       337","m","       161","m","    0.6","m,1231,+","  13.5"," ,m,0726, ","   40.0","m,0622,+","","","","","","","","","","","","","","","","","","","     430.1","1","     430.1","m","    107.8"," ,m","     21.26","m","     30.20","m","     12.32","m"
"MXN00005029","1970","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1162.8","","    1162.8","m","        34","m","        22","m","         0","m","         0","m","         4","m","         0","m","       325","m","       123","m","   -3.3","m,1116, ","  19.8"," ,m,0914, ","   38.9","m,0616,+","-3.3","m,1116","-3.3","m,1116","","","","","0.0","m,0120","","","","","","","","","     577.4","4","     577.4","m","    204.6"," ,m","     19.83","m","     28.82","m","     10.84","m"
"MXN00005029","1971","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1148.4","","    1148.4","m","        43","m","        29","m","         0","m","         0","m","         3","m","         0","m","       348","m","        93","m","   -4.4","m,0107, ","  21.8"," ,m,0813, ","   37.2","m,0601, ","","","","","","","","","-3.3","m,0108","-3.3","m,0108","-4.4","m,0107","","","","","     482.7","7","     482.7","m","    248.8"," ,m","     20.48","m","     29.28","m","     11.69","m"
"MXN00005029","1972","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1319.2","","    1319.2","m","        38","m","        27","m","         4","m","         0","m","         1","m","         0","m","       343","m","       121","m","   -2.2","m,0106, ","  38.9"," ,m,0719, ","   37.8","m,0627,+","","","","","","","","","-2.2","m,0106","-2.2","m,0106","","","","","","","     288.0","0","     288.0","m","    337.0"," ,m","     20.92","m","     29.68","m","     12.16","m"
"MXN00005029","1973","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     514.9","9","     514.9","m","","","","","","","",""
"MXN00005029","1974","25.0667","-103.2833","1300.0","PRESA LA FLOR, MX","   1245.4","","    1245.4","m","        37","m","        25","m","         0","m","         0","m","         8","m","         0","m","       334","m","       129","m","   -4.4","m,0209, ","  19.8"," ,m,0712, ","   39.4","m,0517, ","-1.1","m,1114","-2.2","m,1125","","","","","-2.2","m,0222","-2.2","m,0222","-4.4","m,0209","","","","","","","","","    200.2"," ,m","     20.21","m","     29.13","m","     11.29","m"
