"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00127702","1947","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       159","E","       107","E","         9","E","","","","","","","","","","","","","","","","","  63.9"," ,E,1227, ","","","","","","","","","","","","","","","","","","","","","","","","","   1196.0"," ,E","","","","","",""
"GME00127702","1948","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       181","E","       121","E","         8","E","","","","","","","","","","","","","","","","","  76.0"," ,E,0113, ","","","","","","","","","","","","","","","","","","","","","","","","","   1514.6"," ,E","","","","","",""
"GME00127702","1949","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       159","E","       105","E","         6","E","","","","","","","","","","","","","","","","","  46.8"," ,E,1203, ","","","","","","","","","","","","","","","","","","","","","","","","","   1140.7"," ,E","","","","","",""
"GME00127702","1950","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       196","E","       127","E","         7","E","","","","","","","","","","","","","","","","","  36.1"," ,E,0224, ","","","","","","","","","","","","","","","","","","","","","","","","","   1322.5"," ,E","","","","","",""
"GME00127702","1951","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       198","E","       143","E","         9","E","","","","","","","","","","","","","","","","","  58.8"," ,E,0117, ","","","","","","","","","","","","","","","","","","","","","","","","","   1486.5"," ,E","","","","","",""
"GME00127702","1952","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       198","E","       133","E","        10","E","","","","","","","","","","","","","","","","","  47.9"," ,E,0210, ","","","","","","","","","","","","","","","","","","","","","","","","","   1417.9"," ,E","","","","","",""
"GME00127702","1953","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       166","E","       102","E","         3","E","","","","","","","","","","","","","","","","","  59.6"," ,E,0731, ","","","","","","","","","","","","","","","","","","","","","","","","","    958.1"," ,E","","","","","",""
"GME00127702","1954","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       211","E","       141","E","        12","E","","","","","","","","","","","","","","","","","  58.6"," ,E,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","   1716.5"," ,E","","","","","",""
"GME00127702","1955","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       180","E","       118","E","         6","E","","","","","","","","","","","","","","","","","  41.5"," ,E,1210, ","","","","","","","","","","","","","","","","","","","","","","","","","   1275.4"," ,E","","","","","",""
"GME00127702","1956","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       194","E","       135","E","        11","E","","","","","","","","","","","","","","","","","  50.8"," ,E,1018, ","","","","","","","","","","","","","","","","","","","","","","","","","   1553.8"," ,E","","","","","",""
"GME00127702","1957","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       194","E","       132","E","        13","E","","","","","","","","","","","","","","","","","  61.8"," ,E,0922, ","","","","","","","","","","","","","","","","","","","","","","","","","   1699.3"," ,E","","","","","",""
"GME00127702","1958","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       208","E","       141","E","         9","E","","","","","","","","","","","","","","","","","  69.9"," ,E,0711, ","","","","","","","","","","","","","","","","","","","","","","","","","   1620.5"," ,E","","","","","",""
"GME00127702","1959","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       133","E","        91","E","         1","E","","","","","","","","","","","","","","","","","  35.6"," ,E,1030, ","","","","","","","","","","","","","","","","","","","","","","","","","    808.2"," ,E","","","","","",""
"GME00127702","1960","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       209","E","       140","E","        10","E","","","","","","","","","","","","","","","","","  66.7"," ,E,1203, ","","","","","","","","","","","","","","","","","","","","","","","","","   1519.8"," ,E","","","","","",""
"GME00127702","1961","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       206","E","       138","E","        12","E","","","","","","","","","","","","","","","","","  65.9"," ,E,1130, ","","","","","","","","","","","","","","","","","","","","","","","","","   1688.9"," ,E","","","","","",""
"GME00127702","1962","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       195","E","       133","E","         9","E","","","","","","","","","","","","","","","","","  49.2"," ,E,0212, ","","","","","","","","","","","","","","","","","","","","","","","","","   1352.0"," ,E","","","","","",""
"GME00127702","1963","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       168","E","        99","E","         6","E","","","","","","","","","","","","","","","","","  46.6"," ,E,0926, ","","","","","","","","","","","","","","","","","","","","","","","","","   1054.2"," ,E","","","","","",""
"GME00127702","1964","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       162","E","        98","E","         8","E","","","","","","","","","","","","","","","","","  42.7"," ,E,1213, ","","","","","","","","","","","","","","","","","","","","","","","","","   1159.9"," ,E","","","","","",""
"GME00127702","1965","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       222","E","       156","E","        18","E","","","","","","","","","","","","","","","","","  59.5"," ,E,0712, ","","","","","","","","","","","","","","","","","","","","","","","","","   2086.2"," ,E","","","","","",""
"GME00127702","1966","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       206","E","       147","E","        22","E","","","","","","","","","","","","","","","","","  57.2"," ,E,1023, ","","","","","","","","","","","","","","","","","","","","","","","","","   2028.4"," ,E","","","","","",""
"GME00127702","1967","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       208","E","       135","E","         9","E","","","","","","","","","","","","","","","","","  42.9"," ,E,1128, ","","","","","","","","","","","","","","","","","","","","","","","","","   1442.3"," ,E","","","","","",""
"GME00127702","1968","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       191","E","       130","E","         6","E","","","","","","","","","","","","","","","","","  50.9"," ,E,0830, ","","","","","","","","","","","","","","","","","","","","","","","","","   1278.7"," ,E","","","","","",""
"GME00127702","1969","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       181","E","       111","E","         4","E","","","","","","","","","","","","","","","","","  41.7"," ,E,0331, ","","","","","","","","","","","","","","","","","","","","","","","","","   1177.7"," ,E","","","","","",""
"GME00127702","1970","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       214","E","       148","E","        10","E","","","","","","","","","","","","","","","","","  44.4"," ,E,0221, ","","","","","","","","","","","","","","","","","","","","","","","","","   1744.1"," ,E","","","","","",""
"GME00127702","1971","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       170","E","       100","E","         2","E","","","","","","","","","","","","","","","","","  31.9"," ,E,1118, ","","","","","","","","","","","","","","","","","","","","","","","","","   1005.6"," ,E","","","","","",""
"GME00127702","1972","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       169","E","       104","E","        10","E","","","","","","","","","","","","","","","","","  48.2"," ,E,0910, ","","","","","","","","","","","","","","","","","","","","","","","","","   1130.0"," ,E","","","","","",""
"GME00127702","1973","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       185","E","       118","E","         8","E","","","","","","","","","","","","","","","","","  51.1"," ,E,1020, ","","","","","","","","","","","","","","","","","","","","","","","","","   1257.4"," ,E","","","","","",""
"GME00127702","1974","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       207","E","       160","E","        13","E","","","","","","","","","","","","","","","","","  39.4"," ,E,1122, ","","","","","","","","","","","","","","","","","","","","","","","","","   1801.5"," ,E","","","","","",""
"GME00127702","1975","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       168","E","       104","E","         5","E","","","","","","","","","","","","","","","","","  43.3"," ,E,0704, ","","","","","","","","","","","","","","","","","","","","","","","","","   1032.7"," ,E","","","","","",""
"GME00127702","1976","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       161","E","       103","E","         6","E","","","","","","","","","","","","","","","","","  38.2"," ,E,0101, ","","","","","","","","","","","","","","","","","","","","","","","","","   1064.0"," ,E","","","","","",""
"GME00127702","1977","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       197","E","       123","E","         5","E","","","","","","","","","","","","","","","","","  36.5"," ,E,0109, ","","","","","","","","","","","","","","","","","","","","","","","","","   1348.8"," ,E","","","","","",""
"GME00127702","1978","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       197","E","       120","E","         7","E","","","","","","","","","","","","","","","","","  43.1"," ,E,0930, ","","","","","","","","","","","","","","","","","","","","","","","","","   1293.3"," ,E","","","","","",""
"GME00127702","1979","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       191","E","       124","E","         9","E","       73","","","","","","","","","","","","","","   400"," ,E,0114,+","  33.0"," ,E,0311, ","","","","","","","","","","","","","","","","","","","","","","","","","   1320.3"," ,E","","","","","",""
"GME00127702","1980","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       200","E","       134","E","        10","E","       50","","","","","","","","","","","","","","   200"," ,E,0104,+","  53.3"," ,E,0205, ","","","","","","","","","","","","","","","","","","","","","","","","","   1442.8"," ,E","","","","","",""
"GME00127702","1981","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       231","E","       146","E","         8","E","       59","","","","","","","","","","","","","","   280"," ,E,0117, ","  58.2"," ,E,0309, ","","","","","","","","","","","","","","","","","","","","","","","","","   1646.6"," ,E","","","","","",""
"GME00127702","1982","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       174","E","       110","E","         6","E","       10","","","","","","","","","","","","","","   130"," ,E,1223, ","  46.0"," ,E,1023, ","","","","","","","","","","","","","","","","","","","","","","","","","   1228.0"," ,E","","","","","",""
"GME00127702","1983","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       192","E","       131","E","         6","E","       33","","","","","","","","","","","","","","   260"," ,E,0213,+","  47.8"," ,E,0103, ","","","","","","","","","","","","","","","","","","","","","","","","","   1385.8"," ,E","","","","","",""
"GME00127702","1984","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       191","E","       123","E","        13","E","       14","","","","","","","","","","","","","","   230"," ,E,0125, ","  52.8"," ,E,0206, ","","","","","","","","","","","","","","","","","","","","","","","","","   1540.8"," ,E","","","","","",""
"GME00127702","1985","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       203","E","       137","E","         5","E","       57","","","","","","","","","","","","","","   320"," ,E,0115, ","  47.5"," ,E,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","   1304.7"," ,E","","","","","",""
"GME00127702","1986","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       181","E","       126","E","        11","E","       59","","","","","","","","","","","","","","   140"," ,E,0211,+","  60.7"," ,E,1119, ","","","","","","","","","","","","","","","","","","","","","","","","","   1448.0"," ,E","","","","","",""
"GME00127702","1987","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       211","E","       139","E","         7","E","       49","","","","","","","","","","","","","","   100"," ,E,0317,+","  51.4"," ,E,0323, ","","","","","","","","","","","","","","","","","","","","","","","","","   1454.4"," ,E","","","","","",""
"GME00127702","1988","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       210","E","       142","E","        11","E","       22","","","","","","","","","","","","","","   280"," ,E,0306, ","  38.0"," ,E,1218, ","","","","","","","","","","","","","","","","","","","","","","","","","   1492.6"," ,E","","","","","",""
"GME00127702","1989","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       163","E","       111","E","         3","E","        0","","","","","","","","","","","","","","     0"," ,E,1231,+","  34.6"," ,E,0816, ","","","","","","","","","","","","","","","","","","","","","","","","","   1116.1"," ,E","","","","","",""
"GME00127702","1990","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       174","E","       122","E","         8","E","       12","","","","","","","","","","","","","","    80"," ,E,1221,+","  49.5"," ,E,0123, ","","","","","","","","","","","","","","","","","","","","","","","","","   1236.7"," ,E","","","","","",""
"GME00127702","1991","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       162","E","        96","E","        11","E","       18","","","","","","","","","","","","","","   360"," ,E,0216, ","  48.0"," ,E,1107, ","","","","","","","","","","","","","","","","","","","","","","","","","   1165.2"," ,E","","","","","",""
"GME00127702","1992","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       184","E","       129","E","         7","E","        1","","","","","","","","","","","","","","    50"," ,E,0314, ","  50.8"," ,E,1117, ","","","","","","","","","","","","","","","","","","","","","","","","","   1382.3"," ,E","","","","","",""
"GME00127702","1993","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       183","E","       127","E","        12","E","        6","","","","","","","","","","","","","","   200"," ,E,1228, ","  55.4"," ,E,0111, ","","","","","","","","","","","","","","","","","","","","","","","","","   1608.7"," ,E","","","","","",""
"GME00127702","1994","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       185","E","       116","E","        13","E","        3","","","","","","","","","","","","","","    60"," ,E,0223,+","  94.8"," ,E,1227, ","","","","","","","","","","","","","","","","","","","","","","","","","   1538.0"," ,E","","","","","",""
"GME00127702","1995","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       181","E","       124","E","         8","E","       19","","","","","","","","","","","","","","   100"," ,E,0329,+","  65.5"," ,E,0926, ","","","","","","","","","","","","","","","","","","","","","","","","","   1340.4"," ,E","","","","","",""
"GME00127702","1996","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       170","E","        99","E","         7","E","       20","","","","","","","","","","","","","","    60"," ,E,0127, ","  61.4"," ,E,0829, ","","","","","","","","","","","","","","","","","","","","","","","","","   1017.0"," ,E","","","","","",""
"GME00127702","1997","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       157","E","       101","E","         6","E","       17","","","","","","","","","","","","","","    80"," ,E,0104, ","  34.5"," ,E,0212, ","","","","","","","","","","","","","","","","","","","","","","","","","   1095.8"," ,E","","","","","",""
"GME00127702","1998","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","       221","E","       150","E","         8","E","        7","","","","","","","","","","","","","","    80"," ,E,1207,+","  79.0"," ,E,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","   1713.9"," ,E","","","","","",""
"GME00127702","2012","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","     87.8","","      87.8","E","       202","E","       132","E","         7","E","","","         0","E","        53","E","        21","E","        65","E","         1","E","  -15.1","E,0207, ","","","  36.8"," ,E,1222, ","   33.9","E,0819, ","-1.7","E,1027","-2.4","E,1028","-7.6","E,1208","-7.6","E,1208","-1.0","E,0417","-2.2","E,0401","-5.2","E,0213","-10.8","E,0212","-10.8","E,0212","    3202.1","1","    3202.1","E","   1370.2"," ,E","      9.35","E","     12.79","E","      5.92","E"
"GME00127702","2013","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","    118.3","","     118.3","E","       183","E","       108","E","         5","E","","","         0","E","        86","E","        28","E","        65","E","         3","E","   -8.7","E,0313,+","","","  59.0"," ,E,0620, ","   33.7","E,0619, ","-0.7","E,1113","-2.7","E,1126","","","","","-0.8","E,0407","-3.4","E,0402","-5.4","E,0327","-7.9","E,0315","","","    3679.1","1","    3679.1","E","   1050.6"," ,E","      8.80","E","     12.15","E","      5.45","E"
"GME00127702","2014","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","     85.5","","      85.5","E","       186","E","       113","E","         7","E","","","         0","E","        20","E","         2","E","        60","E","         0","E","   -7.5","E,1228, ","","","  53.9"," ,E,0708, ","   31.5","E,0719, ","-0.5","E,1201","-2.9","E,1203","-4.6","E,1227","-7.5","E,1228","-0.7","E,0325","","","","","","","","","    2926.1","1","    2926.1","E","   1190.6"," ,E","     10.69","E","     14.12","E","      7.27","E"
"GME00127702","2015","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","    127.8","","     127.8","E","       190","E","       127","E","         6","E","","","         0","E","        57","E","         5","E","        59","E","         3","E","   -6.4","E,0207, ","","","  57.2"," ,E,0815, ","   34.8","E,0704, ","0.0","E,1015","","","","","","","-0.4","E,0405","-6.4","E,0207","-6.4","E,0207","","","","","    3234.9","9","    3234.9","E","   1302.3"," ,E","      9.91","E","     13.54","E","      6.29","E"
"GME00127702","2016","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","    120.8","","     120.8","E","       191","E","       119","E","         5","E","","","         0","E","        64","E","         7","E","        75","E","         0","E","   -9.0","E,0119, ","","","  45.3"," ,E,0802, ","   32.1","E,0827, ","-1.3","E,1108","-2.7","E,1112","-4.5","E,1130","","","-0.1","E,0317","-2.9","E,0314","-5.4","E,0301","-9.0","E,0119","-9.0","E,0119","    3107.8","8","    3107.8","E","   1179.4"," ,E","      9.77","E","     13.24","E","      6.30","E"
"GME00127702","2017","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","    101.6","","     101.6","E","       205","E","       137","E","         7","E","","","         0","E","        59","E","        13","E","        68","E","         1","E","   -8.7","E,0106, ","","","  40.1"," ,E,0908, ","   33.1","E,0622, ","-0.2","E,1107","-2.8","E,1209","","","","","-0.8","E,0426","-2.9","E,0210","-5.0","E,0126","-7.4","E,0123","","","    3146.8","8","    3146.8","E","   1339.3"," ,E","      9.86","E","     13.38","E","      6.34","E"
"GME00127702","2018","51.1808","7.2514","345.0","REMSCHEID LENNEP, GM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3144.7","7","    3144.7"," ","","","","","","","",""
