"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CMCB","2010","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    846.1","","     846.1","U","         0","U","         6","U","         0","U","       227","U","        90","U","   -0.6","U,1231,+","   42.2","U,0824, ","0.0","U,1125","0.0","U,0122","","","    1115.3","3","    1115.3","U","     17.25","U","     24.43","U","     10.07","U"
"USR0000CMCB","2011","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    911.1","","     911.1","U","         0","U","         9","U","         0","U","       239","U","        98","U","   -2.8","U,0227, ","   40.6","U,0828,+","","","-1.1","U,0409","-2.8","U,0227","    1273.5","5","    1273.5","U","     17.34","U","     24.67","U","     10.02","U"
"USR0000CMCB","2012","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1147.3","","    1147.3","U","         0","U","         7","U","         0","U","       264","U","       112","U","   -1.1","U,1219, ","   41.7","U,0807, ","-1.1","U,1219","0.0","U,0319","","","    1064.7","7","    1064.7","U","     18.71","U","     26.31","U","     11.11","U"
"USR0000CMCB","2013","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1009.2","","    1009.2","U","         0","U","        14","U","         0","U","       271","U","        97","U","   -3.3","U,0114, ","   42.8","U,0630, ","-1.1","U,1209","0.0","U,0220","-3.3","U,0114","    1023.7","7","    1023.7","U","     18.27","U","     25.83","U","     10.70","U"
"USR0000CMCB","2014","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","     743.5","5","     743.5","U","","","","","",""
"USR0000CMCB","2015","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    979.2","","     979.2","U","         0","U","         4","U","         0","U","       260","U","        76","U","   -2.8","U,0101, ","   40.0","U,0815, ","-0.6","U,1215","-2.8","U,0101","-2.8","U,0101","","","","","     18.44","U","     24.72","U","     12.17","U"
"USR0000CMCB","2016","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1007.2","","    1007.2","U","         0","U","         3","U","         0","U","       245","U","        84","U","    0.0","U,1225,+","   42.2","U,0620, ","0.0","U,1217","0.0","U,0202","","","    1037.8","8","    1037.8","U","     18.36","U","     24.70","U","     12.01","U"
"USR0000CMCB","2017","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1022.9","","    1022.9","U","         0","U","         3","U","         0","U","       245","U","        81","U","    0.0","U,0306,+","   40.6","U,0829,+","","","0.0","U,0306","","","    1138.4","4","    1138.4","U","     18.43","U","     24.41","U","     12.45","U"
"USR0000CMCB","2018","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    946.2","","     946.2","U","         0","U","         2","U","         0","U","       242","U","        67","U","   -2.2","U,0220, ","   42.8","U,0706, ","","","-2.2","U,0220","-2.2","U,0220","     866.7","7","     866.7","U","     18.19","U","     24.22","U","     12.15","U"
"USR0000CMCB","2019","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    814.5","","     814.5","U","         0","U","         8","U","         0","U","       206","U","        65","U","   -1.7","U,0206, ","   37.2","U,0831,+","","","0.0","U,0222","","","    1311.7","7","    1311.7","U","     16.72","U","     22.63","U","     10.81","U"
"USR0000CMCB","2020","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1106.1","","    1106.1","U","         0","U","         2","U","         0","U","       227","U","        96","U","   -1.1","U,0204, ","   41.7","U,0905,+","","","0.0","U,0205","","","    1194.5","5","    1194.5","U","     18.30","U","     24.53","U","     12.06","U"
"USR0000CMCB","2021","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    995.7","","     995.7","U","         0","U","         3","U","         0","U","       233","U","        87","U","   -1.1","U,0126, ","   38.9","U,0616,+","0.0","U,1215","-0.6","U,0316","","","    1070.3","3","    1070.3","U","     17.99","U","     24.23","U","     11.74","U"
"USR0000CMCB","2022","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1081.9","","    1081.9","U","         0","U","         2","U","         0","U","       225","U","        89","U","   -1.1","U,0224,+","   41.1","U,0906, ","","","-1.1","U,0224","","","     985.1","1","     985.1","U","     18.35","U","     24.59","U","     12.11","U"
"USR0000CMCB","2023","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","    782.6","","     782.6","U","         0","U","         4","U","         0","U","       190","U","        61","U","   -0.6","U,0222, ","   38.9","U,0725, ","","","0.0","U,0301","","","    1551.6","6","    1551.6","U","     16.54","U","     22.39","U","     10.69","U"
"USR0000CMCB","2024","34.0836","-117.0347","899.2","MILL CREEK BDF CALIFORNIA, CA US","   1067.0","","    1067.0","U","         0","U","         1","U","         0","U","       213","U","        96","U","    0.0","U,0108, ","   41.7","U,0906,+","","","0.0","U,0108","","","    1242.2","2","    1242.2","U","     17.83","U","     24.00","U","     11.66","U"
