"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00291000","1910","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        53","6","        32","6","         2","6","","","         9","6","","","","","","","    76"," ,6,0409,+","  34.5"," ,6,0731, ","    254.7"," ,6","      530"," ,6"
"USC00291000","1911","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        83","6","        55","6","         1","6","        3","","        17","6","","","","","    76"," ,6,1020, ","   152"," ,6,0218, ","  50.8"," ,6,1005, ","    468.9"," ,6","     1193"," ,6"
"USC00291000","1912","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        63","6","        43","6","         1","6","        1","","        15","6","","","","","    25"," ,6,0514, ","   203"," ,6,0514, ","  25.4"," ,6,0814, ","    363.0"," ,6","      976"," ,6"
"USC00291000","1913","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        78","6","        47","6","         3","6","       30","","        19","6","","","","","    25"," ,6,1231,+","   211"," ,6,1204, ","  53.3"," ,6,0611, ","    422.4"," ,6","     1364"," ,6"
"USC00291000","1914","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        66","6","        48","6","         1","6","       10","","        21","6","","","","","    25"," ,6,1212,+","   229"," ,6,0411, ","  43.2"," ,6,0430, ","    402.3"," ,6","     1726"," ,6"
"USC00291000","1915","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        63","6","        47","6","         2","6","        6","","        18","6","","","","","    51"," ,6,0506, ","   183"," ,6,0319, ","  25.9"," ,6,0719, ","    416.2"," ,6","     1535"," ,6"
"USC00291000","1916","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        67","6","        45","6","         1","6","       21","","        26","6","","","","","   178"," ,6,0414, ","   203"," ,6,0106, ","  28.4"," ,6,0813, ","    425.4"," ,6","     1712"," ,6"
"USC00291000","1917","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        58","6","        39","6","         1","6","       21","","        14","6","","","","","   152"," ,6,0505,+","   152"," ,6,0505,+","  29.0"," ,6,0812, ","    309.1"," ,6","      896"," ,6"
"USC00291000","1919","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        70","6","        51","6","         3","6","       82","","        13","6","","","","","   381"," ,6,0218, ","   508"," ,6,0321, ","  66.5"," ,6,0531, ","    603.7"," ,6","     1779"," ,6"
"USC00291000","1920","36.3119","-105.2691","2635.0","BLACK LAKE, NM US","        59","6","        36","6","         3","6","       29","","        20","6","","","","","   203"," ,6,1031, ","   203"," ,6,0426, ","  31.5"," ,6,0626, ","    402.0"," ,6","     1171"," ,6"
