"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00204659","2006","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00204659","2008","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","","","","","       150","0","        82","0","        10","0","      101","","        30","0","","","","","","","","","","","","","","","   508"," ,0,1224, ","   312"," ,0,0207, "," 158.5"," ,0,0717, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1135.1"," ,0","     2396"," ,0","","","","","",""
"USC00204659","2010","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    443.5","","     443.5","0","       147","0","        62","0","         6","0","       95","","        10","0","         2","0","       137","0","        60","0","       137","0","        10","0","","","  -20.0","0,0110, ","   254"," ,0,0227,+","   211"," ,0,0210, ","  39.4"," ,0,0508, ","   34.4","0,0708, ","-1.7","0,1022","-5.6","0,1101","-5.6","0,1101","-7.2","0,1207","-15.6","0,1209","-1.7","0,0510","-2.2","0,0423","-5.0","0,0330","-7.2","0,0327","-11.7","0,0306","    3492.4","4","    3492.4","0","    812.8"," ,0","     1128"," ,0","      9.70","0","     14.96","0","      4.45","0"
"USC00204659","2011","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    423.4","","     423.4","7","       180","7","        95","7","        11","7","","","","","         8","7","       130","7","        45","7","       131","7","        16","7","","","  -25.0","7,0124, ","","","","","  41.7"," ,7,0515, ","   37.2","7,0722, ","-0.6","7,1022","-2.8","7,1028","-4.4","7,1030","-6.7","7,1203","-13.3","7,1210","-1.1","K,0419","-2.2","K,0413","-5.0","K,0401","-9.4","K,0330","-9.4","K,0330","    3865.9","9","    3865.9","7","   1045.4"," ,7","","","      9.35","7","     14.67","7","      4.03","7"
"USC00204659","2012","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    470.8","","     470.8","7","       138","7","        82","7","         4","7","","","","","         1","7","       126","7","        26","7","       148","7","        30","7","","","  -18.9","7,0120, ","","","","","  36.1"," ,7,0726, ","   38.3","7,0707,+","-2.2","7,1008","-2.2","7,1008","-4.4","7,1105","-7.8","7,1114","-11.1","7,1224","-5.6","7,0429","-5.6","7,0429","-5.6","7,0429","-9.4","7,0310","-9.4","7,0310","    3032.4","4","    3032.4","7","    866.1"," ,7","","","     10.92","7","     16.69","7","      5.15","7"
"USC00204659","2013","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    326.4","","     326.4","7","       174","7","        91","7","         8","7","","","","","         7","7","       146","7","        57","7","       134","7","         6","7","","","  -20.0","7,1225, ","","","","","  77.0"," ,7,0628, ","   35.6","7,0911, ","-2.2","7,1024","-2.2","7,1024","-5.0","7,1112","-7.8","7,1113","-10.6","7,1124","-1.1","7,0513","-2.2","7,0426","-6.1","7,0421","-7.2","7,0404","-9.4","7,0321","    3693.2","2","    3693.2","7","   1137.8"," ,7","","","      8.45","7","     13.53","7","      3.37","7"
"USC00204659","2014","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    239.4","","     239.4","7","       163","7","        90","7","         3","7","","","","","        28","7","       150","7","        70","7","       121","7","         1","7","","","  -28.3","7,0228, ","","","","","  44.7"," ,7,0707, ","   32.8","7,0906, ","-1.1","7,1011","-2.2","7,1012","-7.2","7,1102","-7.2","7,1102","-11.7","7,1118","-2.2","7,0427","-2.2","7,0427","-8.9","7,0416","-8.9","7,0416","-8.9","7,0416","    4251.8","8","    4251.8","7","    885.6"," ,7","","","      7.22","7","     12.62","7","      1.81","7"
"USC00204659","2015","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    310.4","","     310.4","7","       155","7","        74","7","         7","7","","","","","        22","7","       131","7","        55","7","       139","7","         3","7","","","  -31.7","7,0216, ","","","","","  45.0"," ,7,0623, ","   32.8","7,0908,+","-1.1","7,1017","-2.8","7,1018","-5.0","7,1122","-12.2","7,1123","-12.2","7,1123","0.0","7,0523","-5.6","7,0424","-5.6","7,0424","-8.3","7,0329","-11.1","7,0328","    4121.7","7","    4121.7","7","    887.4"," ,7","","","      8.74","7","     14.36","7","      3.12","7"
"USC00204659","2016","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","","","","","","","","","","","       63","","        18","7","","","","","","","","","","","","","","","   356"," ,7,1217, ","   348"," ,7,0225, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    952.5"," ,7","     2012"," ,7","","","","","",""
"USC00204659","2017","43.05733","-83.36032","255.1","LAPEER 2 W, MI US","    326.8","","     326.8","7","       178","7","        85","7","         4","7","       45","","        17","7","         4","7","       122","7","        40","7","       143","7","         7","7","","","  -26.7","7,1228, ","   279"," ,7,1217,+","   208"," ,7,1214, ","  68.3"," ,7,0713, ","   35.6","7,0924, ","-2.8","7,1026","-2.8","7,1026","-5.6","7,1108","-8.3","7,1110","-9.4","7,1111","-2.8","7,0509","-2.8","7,0509","-7.2","7,0324","-7.2","7,0324","-9.4","7,0323","    3164.7","7","    3164.7","7","    986.9"," ,7","     1216"," ,7","      9.79","7","     15.14","7","      4.45","7"
