"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00116L87J","1987","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","    146.2","","     146.2","C","        60","C","        21","C","         0","C","         4","C","         0","C","       151","C","        35","C","       138","C","        21","C","  -15.5","C,0115, ","    76"," ,C,1220, ","  21.4"," ,C,0430, ","   37.0","C,0701, ","-2.5","C,1008","-2.5","C,1008","-5.0","C,1013","-9.5","C,1117","-9.5","C,1117","0.0","C,0520","-2.5","C,0422","-4.5","C,0329","-7.5","C,0328","-9.5","C,0127","    3685.4","4","    3685.4","C","    164.0"," ,C","      254"," ,C","      9.17","C","     16.08","C","      2.27","C"
"CA00116L87J","1988","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","    155.2","","     155.2","C","       102","C","        36","C","         1","C","         7","C","         6","C","       161","C","        44","C","       119","C","        18","C","  -23.5","C,0201, ","   160"," ,C,1229, ","  28.8"," ,C,0918, ","   36.5","C,0720, ","-1.0","C,0918","-5.0","C,1027","-5.0","C,1027","-9.5","C,1215","-9.5","C,1215","0.0","C,0518","-5.0","C,0409","-5.0","C,0409","-7.0","C,0328","-10.0","C,0208","    3806.5","5","    3806.5","C","    359.0"," ,C","      648"," ,C","      8.14","C","     14.60","C","      1.67","C"
"CA00116L87J","1989","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","    129.6","","     129.6","C","        99","C","        40","C","         0","C","         6","C","        10","C","       151","C","        47","C","       127","C","        13","C","  -25.0","C,0202, ","   160"," ,C,1219, ","  23.0"," ,C,0815, ","   36.0","C,0730, ","-1.5","C,1002","-4.5","C,1015","-4.5","C,1015","-7.0","C,1115","-9.5","C,1218","0.0","C,0513","-3.0","C,0410","-5.0","C,0320","-13.0","C,0304","-13.0","C,0304","    3982.0","0","    3982.0","C","    310.2"," ,C","      505"," ,C","      7.74","C","     14.23","C","      1.25","C"
"CA00116L87J","1990","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3708.0","0","    3708.0","C","","","","","","","","","",""
"CA00116L87J","1991","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","    151.0","","     151.0","C","","","","","","","        11","C","         9","C","       155","C","        41","C","       121","C","        13","C","  -29.0","C,0106,+","   145"," ,C,1103, ","","","   36.0","C,0724, ","-2.0","C,1004","-5.0","C,1017","-5.0","C,1017","-7.5","C,1026","-9.5","C,1027","-1.0","C,0502","-3.0","C,0412","-6.0","C,0327","-9.0","C,0326","-9.0","C,0326","","","","","","","      639"," ,C","      8.09","C","     14.40","C","      1.78","C"
"CA00116L87J","1992","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","    207.2","","     207.2","C","       111","C","        63","C","         0","C","        16","C","         7","C","       144","C","        35","C","       121","C","        23","C","  -25.5","C,1218, ","    92"," ,C,1219, ","  24.0"," ,C,1103, ","   37.5","C,0731, ","-1.5","C,0915","-2.5","C,1006","-5.0","C,1015","-9.0","C,1123","-9.0","C,1123","-1.0","C,0513","-6.0","C,0411","-6.0","C,0411","-8.0","C,0120","","","    3360.8","8","    3360.8","C","    441.5"," ,C","      949"," ,C","      8.94","C","     15.14","C","      2.73","C"
"CA00116L87J","1993","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","     90.7","","      90.7","C","       133","C","        45","C","         0","C","         7","C","        31","C","       163","C","        53","C","       119","C","         6","C","  -36.0","C,0101, ","    84"," ,C,0103, ","  19.8"," ,C,0728, ","   35.5","C,0512, ","0.0","C,0922","-2.5","C,1019","-7.5","C,1105","-7.5","C,1105","-17.5","C,1122","-0.5","C,0426","-3.5","C,0331","-9.0","C,0316","-9.0","C,0316","-9.0","C,0316","    4380.0","0","    4380.0","C","    321.1"," ,C","      517"," ,C","      6.97","C","     13.37","C","      0.58","C"
"CA00116L87J","1994","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3638.0","0","    3638.0","C","","","","","","","","","",""
"CA00116L87J","1999","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","","","","","","","","","","","         4","C","","","","","        25","C","        98","C","        15","C","","","    80"," ,C,0110, ","","","   36.0","C,0803, ","","","","","","","","","","","","","","","","","","","","","","","","","","","      310"," ,C","","","     15.01","C","",""
"CA00116L87J","2000","50.8167","-120.3","357.0","KAMLOOPS RAYLEIGH, BC CA","","","","","","","","","","","         9","C","","","","","","","","","","","","","   136"," ,C,1215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      675"," ,C","","","","","",""
