"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197104","1902","42.416667","-72.0","353.6","RUTLAND, MA US","","","","","","","","","","","","","","","","","","","","","         5"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00197104","1904","42.416667","-72.0","353.6","RUTLAND, MA US","    134.3","","     134.3","6","       103","6","        69","6","        10","6","        18","6","       177","6","        77","6","       104","6","         1","6","","","","","  -27.2","6,0218, "," 104.1"," ,6,0428, ","   32.2","6,0720, ","-2.8","6,0922","-2.8","6,0922","-4.4","6,1013","-6.7","6,1031","-10.0","6,1117","-1.7","6,0424","-2.2","6,0422","-7.2","6,0421","-7.2","6,0421","-11.1","6,0329","","","","","   1037.5"," ,6","      5.87","6","     11.28","6","      0.47","6"
"USC00197104","1905","42.416667","-72.0","353.6","RUTLAND, MA US","    162.1","","     162.1","6","","","","","","","        15","6","       163","6","        58","6","        91","6","         0","6","","","","","  -20.6","6,0203, ","","","   31.1","6,0710, ","0.0","6,0926","-6.1","6,1021","-6.1","6,1021","-13.3","6,1114","-13.3","6,1114","-1.1","6,0502","-4.4","6,0419","-4.4","6,0419","-7.8","6,0316","-11.1","6,0315","    4487.9","9","    4487.9","6","","","      6.70","6","     12.08","6","      1.33","6"
"USC00197104","1906","42.416667","-72.0","353.6","RUTLAND, MA US","","","","","","","","","","","        11","6","       153","6","","","","","","","","","","","  -22.8","6,0203, ","","","","","-2.2","6,1012","-2.2","6,1012","-5.6","6,1114","-7.2","6,1116","-8.9","6,1130","-0.6","6,0511","-4.4","6,0424","-4.4","6,0424","-7.2","6,0402","-16.7","6,0324","    3980.8","8","    3980.8","6","","","","","","","      2.42","6"
"USC00197104","1907","42.416667","-72.0","353.6","RUTLAND, MA US","    162.8","","     162.8","6","","","","","","","        23","6","       167","6","        63","6","        91","6","         1","6","","","","","  -26.1","6,0125,+","","","   33.3","6,0813, ","-2.8","6,1009","-2.8","6,1009","-4.4","6,1113","-7.2","6,1115","-8.9","6,1202","-1.1","6,0522","-4.4","6,0512","-4.4","6,0512","-6.7","6,0421","-10.6","6,0310","","","","","","","      6.33","6","     11.20","6","      1.46","6"
"USC00197104","1908","42.416667","-72.0","353.6","RUTLAND, MA US","    234.1","","     234.1","6","","","","","","","         9","6","       156","6","        58","6","       119","6","         2","6","","","","","  -24.4","6,0205, ","","","   33.3","6,0708, ","0.0","6,1002","-2.2","6,1030","-5.6","6,1101","-8.3","6,1104","-10.6","6,1202","-3.9","6,0503","-3.9","6,0503","-4.4","6,0502","-9.4","6,0422","-9.4","6,0422","    4066.3","3","    4066.3","6","","","      7.68","6","     12.86","6","      2.51","6"
"USC00197104","1909","42.416667","-72.0","353.6","RUTLAND, MA US","    163.6","","     163.6","6","       121","6","        78","6","        11","6","         6","6","       159","6","        57","6","       101","6","         1","6","","","","","  -20.6","6,1229,+","  79.0"," ,6,0414, ","   32.8","6,0808, ","-2.2","6,1013","-2.2","6,1013","-4.4","6,1029","-7.8","6,1118","-8.9","6,1130","-0.6","6,0502","-2.2","6,0429","-4.4","6,0428","-8.9","6,0410","-8.9","6,0410","    4006.4","4","    4006.4","6","   1204.1"," ,6","      7.36","6","     12.30","6","      2.42","6"
"USC00197104","1910","42.416667","-72.0","353.6","RUTLAND, MA US","    202.0","","     202.0","6","        89","6","        69","6","        11","6","         8","6","       144","6","        58","6","       109","6","         2","6","","","","","  -24.4","6,0104, ","  86.1"," ,6,0612, ","   33.3","6,0710, ","-2.2","6,1012","-2.2","6,1012","-4.4","6,1029","-6.7","6,1119","-10.0","6,1202","0.0","6,0504","-2.2","6,0416","-8.3","6,0318","-8.3","6,0318","-13.3","6,0317","    3941.5","5","    3941.5","6","    989.8"," ,6","      7.85","6","     12.81","6","      2.88","6"
"USC00197104","1911","42.416667","-72.0","353.6","RUTLAND, MA US","","","","","        90","6","        70","6","        11","6","         4","6","       159","6","        54","6","       113","6","        12","6","","","","","  -18.9","6,0205,+","  55.6"," ,6,1018, ","   37.8","6,0705, ","-0.6","6,1006","-2.8","6,1027","-6.7","6,1102","-6.7","6,1102","-8.9","6,1113","-4.4","6,0503","-4.4","6,0503","-4.4","6,0503","-6.7","6,0403","-8.9","6,0402","    4156.5","5","    4156.5","6","   1033.0"," ,6","      7.96","6","     12.95","6","      2.96","6"
"USC00197104","1912","42.416667","-72.0","353.6","RUTLAND, MA US","    184.9","","     184.9","6","       114","6","        79","6","        13","6","        15","6","       151","6","        69","6","       101","6","         3","6","","","","","  -25.0","6,0112, ","  51.3"," ,6,1107, ","   35.0","6,0708, ","0.0","6,0929","-2.8","6,1015","-6.7","6,1102","-6.7","6,1102","-8.9","6,1128","-0.6","6,0429","-2.2","6,0410","-6.1","6,0408","-7.2","6,0403","-12.2","6,0325","","","","","   1034.0"," ,6","      7.15","6","     12.19","6","      2.10","6"
"USC00197104","1915","42.416667","-72.0","353.6","RUTLAND, MA US","","","","","       133","6","        82","6","        12","6","         3","6","       145","6","","","","","","","","","","","  -19.4","6,0202,+","  86.9"," ,6,0804, ","","","0.0","6,1022","-2.8","6,1103","-4.4","6,1106","-7.2","6,1203","-10.0","6,1209","0.0","6,0526","-2.8","6,0404","-6.7","6,0403","-6.7","6,0403","-9.4","6,0330","","","","","   1162.9"," ,6","","","","","      3.01","6"
"USC00197104","1917","42.416667","-72.0","353.6","RUTLAND, MA US","    209.3","","     209.3","6","","","","","","","        15","6","       176","6","        71","6","        90","6","         5","6","","","","","  -29.4","6,1229, ","","","   35.0","6,0801, ","0.0","6,0910","-2.2","6,1030","-5.0","6,1104","-8.9","6,1124","-8.9","6,1124","-1.1","6,0515","-2.2","6,0424","-5.6","6,0410","-6.7","6,0409","-8.9","6,0320","    4283.0","0","    4283.0","6","","","      5.91","6","     10.70","6","      1.11","6"
