"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00116700","1893","40.7","-89.6","158.2","PEORIA 1, IL US","    785.9","","     785.9","6","","","","","","","        17","6","       122","6","        52","6","       152","6","        45","6","","","  -25.6","6,0117, ","","","   37.8","6,0723, ","-0.6","6,1016","-2.8","6,1029","-5.0","6,1030","-6.7","6,1115","-11.7","6,1123","0.0","6,0421","-2.8","6,0329","-6.1","6,0318","-6.7","6,0316","-8.9","6,0315","","","","","","","     10.72","6","     16.03","6","      5.42","6"
"USC00116700","1894","40.7","-89.6","158.2","PEORIA 1, IL US","    819.3","","     819.3","6","","","","","","","         4","6","        99","6","        38","6","       166","6","        53","6","","","  -27.2","6,0125, ","","","   38.9","6,0726, ","0.0","6,1014","-2.8","6,1110","-7.8","6,1111","-7.8","6,1111","-11.1","6,1119","0.0","6,0402","-7.8","6,0329","-7.8","6,0329","-7.8","6,0329","-9.4","6,0326","    3008.3","3","    3008.3","6","","","     12.30","6","     17.48","6","      7.12","6"
"USC00116700","1895","40.7","-89.6","158.2","PEORIA 1, IL US","    848.1","","     848.1","6","","","","","","","        14","6","       117","6","        47","6","       160","6","        59","6","","","  -30.0","6,0208, ","","","   36.7","6,0817,+","-2.2","6,1009","-2.2","6,1009","-5.6","6,1120","-6.7","Z,1125","-11.7","6,1126","-2.8","6,0402","-2.8","6,0402","-8.3","6,0316","-8.3","6,0316","-10.0","6,0314","    3264.2","2","    3264.2","6","","","     11.04","6","     16.29","6","      5.79","6"
"USC00116700","1896","40.7","-89.6","158.2","PEORIA 1, IL US","    812.6","","     812.6","6","        81","6","        56","6","        10","6","         4","6","       110","6","        33","6","       172","6","        55","6","","","  -20.0","6,0104, ","  53.8"," ,6,0703, ","   38.3","6,0805, ","-0.6","6,1021","-2.2","6,1024","-8.3","6,1113","-8.3","6,1113","-12.2","6,1128","-2.2","6,0404","-2.2","6,0404","-8.3","6,0314","-8.3","6,0314","-9.4","6,0313","    3070.5","5","    3070.5","6","    918.1"," ,6","     12.43","6","     17.52","6","      7.35","6"
"USC00116700","1897","40.7","-89.6","158.2","PEORIA 1, IL US","    684.6","","     684.6","6","        89","6","        61","6","         5","6","        10","6","       110","6","        40","6","       171","6","        50","6","","","  -26.7","6,0125, ","  54.6"," ,6,0711, ","   38.3","6,0708, ","-0.6","6,1029","-2.2","6,1103","-7.2","6,1123","-7.2","6,1123","-12.2","6,1129","-2.2","6,0420","-2.2","6,0420","-8.9","6,0314","-8.9","6,0314","-8.9","6,0314","    3145.0","0","    3145.0","6","    732.1"," ,6","     11.37","6","     16.94","6","      5.80","6"
"USC00116700","1898","40.7","-89.6","158.2","PEORIA 1, IL US","    660.7","","     660.7","6","","","","","","","         3","6","       107","6","        29","6","       156","6","        34","6","         1"," ","  -18.9","6,0202,+","","","   36.7","6,0724, ","-1.1","6,1026","-3.9","6,1027","-5.0","6,1111","-9.4","6,1122","-9.4","6,1122","-1.7","6,0407","-4.4","6,0406","-4.4","6,0406","-7.2","6,0226","-11.7","6,0225","    3018.8","8","    3018.8","6","","","     11.49","6","     16.55","6","      6.44","6"
"USC00116700","1899","40.7","-89.6","158.2","PEORIA 1, IL US","    777.2","","     777.2","6","","","","","","","        15","6","       109","6","        43","6","       168","6","        58","6","","","  -30.0","6,0209, ","","","   40.0","6,0905, ","0.0","6,0929","-3.3","6,0930","-4.4","6,1104","-8.3","6,1204","-11.1","6,1205","-1.1","6,0409","-2.8","6,0403","-8.9","6,0402","-8.9","6,0402","-8.9","6,0402","    3416.3","3","    3416.3","6","","","     11.46","6","     16.95","6","      5.97","6"
"USC00116700","1901","40.7","-89.6","158.2","PEORIA 1, IL US","","","","","        76","6","        60","6","         5","6","         9","6","       114","6","        35","6","       156","6","        60","6","","","  -23.3","6,1220,+","  45.2"," ,6,0728, ","   41.1","6,0724, ","-0.6","6,1005","-3.9","6,1103","-7.2","6,1104","-7.2","6,1104","-9.4","6,1117","-1.7","6,0421","-2.2","6,0329","-6.1","6,0321","-11.1","6,0307","-11.1","6,0307","","","","","    661.1"," ,6","     11.01","6","     16.70","6","      5.32","6"
"USC00116700","1902","40.7","-89.6","158.2","PEORIA 1, IL US","    575.1","","     575.1","6","","","","","","","        12","6","       104","6","        44","6","       161","6","        21","6","","","  -22.8","6,0128,+","","","   35.0","6,0717,+","-0.6","6,1014","-2.2","6,1204","-6.7","6,1206","-6.7","6,1206","-13.3","6,1207","-1.1","6,0409","-2.2","6,0408","-7.8","6,0319","-7.8","6,0319","-12.2","6,0318","    3224.5","5","    3224.5","6","","","     11.22","6","     16.57","6","      5.87","6"
"USC00116700","1903","40.7","-89.6","158.2","PEORIA 1, IL US","    589.8","","     589.8","6","        88","6","        67","6","        12","6","         9","6","       103","6","        40","6","       162","6","        25","6","","","  -25.0","6,0217, ","  59.9"," ,6,0815, ","   37.8","6,0728, ","-2.2","6,1024","-2.2","6,1024","-7.2","6,1117","-7.2","6,1117","-8.9","6,1118","-2.2","6,0404","-2.2","6,0404","-8.9","6,0301","-8.9","6,0301","-8.9","6,0301","    2812.2","2","    2812.2","6","   1012.1"," ,6","     11.23","6","     16.24","6","      6.22","6"
"USC00116700","1904","40.7","-89.6","158.2","PEORIA 1, IL US","    604.7","","     604.7","6","        84","6","        62","6","        10","6","         7","6","       115","6","        48","6","       163","6","        37","6","","","  -22.8","6,0103, ","  72.4"," ,6,0926, ","   40.0","6,0717, ","-1.1","6,1023","-2.2","6,1112","-5.0","6,1126","-8.3","6,1130","-8.9","6,1213","0.0","6,0421","-3.3","6,0417","-5.6","6,0327","-6.7","6,0326","-9.4","6,0225","    3487.7","7","    3487.7","6","    901.4"," ,6","     10.84","6","     16.35","6","      5.32","6"
