"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00411073","1893","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","","","","","","","","","","","         0","6","         1","6","","","","","","","","","","","    0.0","6,1204, ","","","","","","","","","0.0","6,1204","","","","","","","","","","","","","","","","","","","","","","","","","     19.39","6"
"USC00411073","1900","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","        92","0","        44","0","        11","0","        0","","         0","0","         0","0","         5","0","         0","0","       297","0","       107","0","         1"," ","        14"," ","   -5.6","0,0217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  77.2"," ,0,0904, ","   37.2","0,0614, ","0.0","0,1203","","","","","0.0","0,0228","-5.6","0,0217","-5.6","0,0217","","","","","","","    823.9"," ,0","        0"," ,0","     22.23","0","     26.76","0","     17.70","0"
"USC00411073","1901","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","        54","0","        30","0","         3","0","        0","","         0","0","         0","0","         8","0","","","","","","","         4"," ","         3"," ","   -4.4","0,1221, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  51.1"," ,0,0904, ","","","-1.1","0,1209","-3.9","0,1215","-4.4","0,1221","0.0","0,0225","-2.2","0,0223","","","","","     479.8","8","     479.8","0","    382.6"," ,0","        0"," ,0","","","","","     17.02","0"
"USC00411073","1902","27.65","-97.3","3.0","BRIGHTON, TX US","   1943.0","","    1943.0","0","        55","0","        30","0","         9","0","        0","","         0","0","         0","0","         2","0","         0","0","       296","0","        78","0","         6"," ","","","   -1.1","0,0127, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  88.9"," ,0,0927, ","   35.0","0,0909,+","0.0","0,1204","","","","","-1.1","0,0127","","","","","","","","","","","    633.9"," ,0","        0"," ,0","     22.31","0","     26.29","0","     18.32","0"
"USC00411073","1903","27.65","-97.3","3.0","BRIGHTON, TX US","   1513.9","","    1513.9","0","        77","0","        54","0","         8","0","        0","","         0","0","         0","0","         4","0","         0","0","       266","0","        13","0","         6"," ","         1"," ","   -5.6","0,0217, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  82.3"," ,0,0310, ","   32.2","0,0915,+","0.0","0,1226","","","","","-5.6","0,0217","-5.6","0,0217","-5.6","0,0217","","","     510.3","3","     510.3","0","    846.6"," ,0","        0"," ,0","     20.84","0","     24.92","0","     16.76","0"
"USC00411073","1904","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         3"," ","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","     524.5","5","     524.5"," ","","","","","","","","","",""
"USC00411073","1905","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00411073","1906","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","        54","0","        41","0","         6","0","        0","","         0","0","","","","","","","","","","","         5"," ","         2"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 129.5"," ,0,1124, ","","","","","","","","","","","","","","","","","","","","","    697.1"," ,0","        0"," ,0","","","","","",""
"USC00411073","1908","27.65","-97.3","3.0","BRIGHTON, TX US","   1911.9","","    1911.9","0","        48","0","        35","0","         4","0","        0","","         0","0","         0","0","         4","0","         0","0","       314","0","        90","0","","","","","   -0.6","0,0113,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  36.8"," ,0,0514, ","   35.6","0,0730, ","","","","","","","0.0","0,0117","","","","","","","     356.6","6","     356.6","0","    407.4"," ,0","        0"," ,0","     22.69","0","     27.12","0","     18.25","0"
"USC00411073","1910","27.65","-97.3","3.0","BRIGHTON, TX US","","","","","        36","0","        26","0","         5","0","        0","","         0","0","","","","","         0","0","       322","0","       105","0","","","","","","","     0"," ,0,1231,+","     0","T,0,0217, "," 173.5"," ,0,0914, ","   35.6","0,0909,+","","","","","","","","","","","","","","","","","","","    523.1"," ,0","        0","T,0","","","     27.23","0","",""
