"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00098677","2018","33.45055","-82.48219","165.2","THOMSON 1.5SE, GA US","       122","7","       102","7","        17","7","  63.5"," ,7,1209, ","    1254.0","0","    1254.0","7","   1392.5"," ,7"
"USC00098677","2019","33.45055","-82.48219","165.2","THOMSON 1.5SE, GA US","","","","","","","","","","","","","   1173.6"," ,7"
"USC00098677","2021","33.45055","-82.48219","165.2","THOMSON 1.5SE, GA US","       108","7","        84","7","        11","7","  55.9"," ,7,0817, ","","","","","   1020.7"," ,7"
