"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DYTS","DYTS_ATTRIBUTES"
"USC00156728","1978","37.95","-83.0","204.2","RELIEF, KY US","         3"," "
"USC00156728","1979","37.95","-83.0","204.2","RELIEF, KY US","        31"," "
"USC00156728","1980","37.95","-83.0","204.2","RELIEF, KY US","         5"," "
