"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HMAH","2003","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1315.9","","    1315.9","U","         0","U","         0","U","         0","U","       353","U","         6","U","   10.6","U,0208, ","   32.8","U,0527, ","      23.7","7","      23.7","U","     21.86","U","     26.51","U","     17.20","U"
"USR0000HMAH","2004","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1447.6","","    1447.6","U","         0","U","         0","U","         0","U","       359","U","         4","U","   12.8","U,0317,+","   32.8","U,0828, ","      14.8","8","      14.8","U","     22.27","U","     27.01","U","     17.52","U"
"USR0000HMAH","2005","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1411.4","","    1411.4","U","         0","U","         0","U","         0","U","       360","U","         0","U","   12.2","U,1225,+","   31.7","U,0906,+","      16.0","0","      16.0","U","     22.16","U","     27.05","U","     17.27","U"
"USR0000HMAH","2006","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","       4.8","8","       4.8","U","","","","","",""
"USR0000HMAH","2010","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","      17.9","9","      17.9","U","","","","","",""
"USR0000HMAH","2012","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1367.6","","    1367.6","U","         0","U","         0","U","         0","U","       359","U","         0","U","   12.8","U,0309,+","   31.7","U,0924,+","","","","","     22.04","U","     27.09","U","     16.99","U"
"USR0000HMAH","2013","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1445.9","","    1445.9","U","         0","U","         0","U","         0","U","       364","U","         5","U","   12.2","U,0403, ","   33.3","U,0915, ","       6.4","4","       6.4","U","     22.27","U","     27.31","U","     17.22","U"
"USR0000HMAH","2018","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1241.4","","    1241.4","U","         0","U","         0","U","         0","U","       350","U","         0","U","   13.3","U,0429,+","   31.1","U,0817, ","      26.4","4","      26.4","U","     21.67","U","     25.20","U","     18.15","U"
"USR0000HMAH","2019","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","","","","","","","","","","","","","","","","","","","      49.5","5","      49.5","U","","","","","",""
"USR0000HMAH","2020","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1399.3","","    1399.3","U","         0","U","         0","U","         0","U","       357","U","         0","U","   11.7","U,0209, ","   30.0","U,0830, ","","","","","     22.11","U","     25.52","U","     18.70","U"
"USR0000HMAH","2021","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1281.0","","    1281.0","U","         0","U","         0","U","         0","U","       349","U","         0","U","   12.8","U,1204,+","   30.6","U,0821,+","      13.0","0","      13.0","U","     21.80","U","     25.51","U","     18.09","U"
"USR0000HMAH","2022","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1382.2","","    1382.2","U","         0","U","         0","U","         0","U","       361","U","         0","U","   13.9","U,0220, ","   30.0","U,0615, ","       3.9","9","       3.9","U","     22.11","U","     25.80","U","     18.41","U"
"USR0000HMAH","2023","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1293.6","","    1293.6","U","         0","U","         0","U","         0","U","       347","U","         0","U","   13.3","U,0127, ","   31.1","U,0808, ","      12.0","0","      12.0","U","     21.86","U","     25.45","U","     18.28","U"
"USR0000HMAH","2024","22.1306","-159.7153","545.0","MAKAHA RIDGE HAWAII, HI US","   1352.6","","    1352.6","U","         0","U","         0","U","         0","U","       358","U","         0","U","   12.2","U,0111, ","   30.6","U,0831, ","      16.4","4","      16.4","U","     21.98","U","     25.76","U","     18.20","U"
