"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NZ000093994","1941","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    483.1","","     483.1","G","","","","","","","         0","G","         0","G","         0","G","       194","G","         0","G","    8.8","G,0928, ","","","   26.8","G,0206, ","     398.4","4","     398.4","G","","","     18.69","G","     21.43","G","     15.94","G"
"NZ000093994","1942","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    512.2","","     512.2","G","","","","","","","         0","G","         0","G","         0","G","       229","G","         0","G","    9.4","G,0802, ","","","   26.9","G,0413,+","     239.5","5","     239.5","G","","","     19.20","G","     22.00","G","     16.40","G"
"NZ000093994","1943","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    571.7","","     571.7","G","","","","","","","         0","G","         0","G","         0","G","       216","G","         0","G","    9.3","G,0817, ","","","   27.8","G,0126, ","     305.2","2","     305.2","G","","","     19.07","G","     21.86","G","     16.29","G"
"NZ000093994","1944","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    550.1","","     550.1","G","","","","","","","         0","G","         0","G","         0","G","       202","G","         0","G","    9.3","G,0809, ","","","   26.8","G,0223, ","     360.4","4","     360.4","G","","","     18.75","G","     21.51","G","     15.98","G"
"NZ000093994","1945","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    599.1","","     599.1","G","","","","","","","         0","G","         0","G","         0","G","       195","G","         0","G","    8.4","G,0729, ","","","   27.9","G,0120, ","     391.7","7","     391.7","G","","","     18.93","G","     21.68","G","     16.17","G"
"NZ000093994","1946","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    512.8","","     512.8","G","","","","","","","         0","G","         0","G","         0","G","       197","G","         0","G","    9.4","G,0828, ","","","   27.7","G,0130, ","     269.7","7","     269.7","G","","","     18.95","G","     21.55","G","     16.35","G"
"NZ000093994","1947","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    441.9","","     441.9","G","","","","","","","         0","G","         0","G","         0","G","       175","G","         0","G","    9.9","G,0615, ","","","   26.9","G,0213, ","     277.0","0","     277.0","G","","","     18.87","G","     21.17","G","     16.58","G"
"NZ000093994","1948","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    550.4","","     550.4","G","","","","","","","         0","G","         0","G","         0","G","       220","G","         0","G","   11.3","G,0808,+","","","   26.6","G,0404,+","     244.6","6","     244.6","G","","","     19.21","G","     21.69","G","     16.73","G"
"NZ000093994","1949","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    505.7","","     505.7","G","","","","","","","         0","G","         0","G","         0","G","       185","G","         0","G","    9.8","G,0816, ","","","   27.7","G,0224, ","     269.3","3","     269.3","G","","","     19.07","G","     21.41","G","     16.73","G"
"NZ000093994","1950","-29.25","-177.917","49.0","RAOUL ISL KERMADEC, NZ","    497.6","","     497.6","G","","","","","","","         0","G","         0","G","         0","G","       197","G","         0","G","   10.0","G,0819,+","","","   26.0","G,1230, ","     274.9","9","     274.9","G","","","     18.95","G","     21.13","G","     16.76","G"
