"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000NTEX","1990","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    311.0","","     311.0","U","         8","U","       135","U","        50","U","        99","U","         9","U","  -28.9","U,1221, ","   35.6","U,0806, ","-2.2","U,1006","-2.2","U,1006","-5.6","U,1101","-7.8","U,1102","-8.9","U,1126","-1.7","U,0601","-4.4","U,0508","-4.4","U,0508","-8.9","U,0313","-8.9","U,0313","","","","","      8.21","U","     12.96","U","      3.45","U"
"USR0000NTEX","1991","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    277.4","","     277.4","U","         0","U","       159","U","        31","U","       105","U","         1","U","  -12.2","U,1130, ","   32.2","U,0728, ","-2.8","U,1022","-2.8","U,1022","-6.1","U,1027","-7.2","U,1028","-9.4","U,1030","-0.6","U,0605","-2.8","U,0518","-5.0","U,0509","-7.8","U,0411","-9.4","U,0311","    4176.8","8","    4176.8","U","      8.27","U","     12.67","U","      3.86","U"
"USR0000NTEX","1992","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    293.6","","     293.6","U","         0","U","       111","U","        43","U","       119","U","        11","U","  -12.2","U,1219, ","   35.0","U,0811, ","0.0","U,1030","-2.2","U,1103","-7.2","U,1109","-7.2","U,1109","-8.9","U,1110","-1.1","U,0423","-2.2","U,0422","-5.6","U,0217","-6.7","U,0113","-8.9","U,0112","    3141.9","9","    3141.9","U","      9.68","U","     14.04","U","      5.32","U"
"USR0000NTEX","1994","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    365.9","","     365.9","U","         0","U","       146","U","        49","U","       117","U","         4","U","  -12.2","U,1118, ","   33.3","U,0728,+","-1.1","U,1003","-2.8","U,1015","-7.8","U,1102","-7.8","U,1102","-10.0","U,1103","-0.6","U,0517","-2.2","U,0425","-4.4","U,0407","-8.9","U,0323","-8.9","U,0323","    3770.8","8","    3770.8","U","      8.71","U","     13.14","U","      4.28","U"
"USR0000NTEX","1995","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    194.4","","     194.4","U","         0","U","       122","U","        23","U","        96","U","         0","U","  -10.6","U,0214, ","   31.7","U,0805, ","-1.7","U,1004","-5.0","U,1022","-5.0","U,1022","-6.7","U,1216","","","-1.7","U,0607","-2.8","U,0606","-5.0","U,0421","-6.7","U,0419","-8.9","U,0215","    3995.2","2","    3995.2","U","      8.69","U","     12.89","U","      4.50","U"
"USR0000NTEX","1996","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    341.4","","     341.4","U","         0","U","       134","U","        48","U","       104","U","         6","U","  -13.3","U,0226, ","   33.3","U,0810,+","-2.8","U,1016","-2.8","U,1016","-5.6","U,1019","-6.7","U,1021","","","-0.6","U,0524","-2.2","U,0523","-5.0","U,0420","-7.2","U,0329","-12.2","U,0227","    3656.2","2","    3656.2","U","      8.64","U","     12.93","U","      4.35","U"
"USR0000NTEX","1997","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    204.3","","     204.3","U","         1","U","       138","U","        33","U","       102","U","         2","U","  -17.8","U,0113, ","   32.8","U,0807, ","-1.7","U,1007","-2.2","U,1011","-5.6","U,1024","-7.8","U,1208","-8.9","U,1221","-1.1","U,0525","-3.9","U,0501","-6.7","U,0412","-6.7","U,0412","-8.9","U,0228","    3671.5","5","    3671.5","U","      8.56","U","     12.95","U","      4.17","U"
"USR0000NTEX","1998","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    360.6","","     360.6","U","         2","U","       158","U","        43","U","        84","U","        17","U","  -21.1","U,1221,+","   35.0","U,0717, ","-0.6","U,1010","-2.8","U,1015","-5.6","U,1106","-6.7","U,1109","-10.0","U,1204","0.0","U,0616","-2.2","U,0527","-4.4","U,0425","-7.2","U,0414","-10.0","U,0307","    4051.5","5","    4051.5","U","      7.85","U","     11.98","U","      3.73","U"
"USR0000NTEX","1999","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    231.8","","     231.8","U","         0","U","       141","U","        32","U","       107","U","         4","U","  -11.7","U,0211, ","   33.3","U,0712, ","-0.6","U,0926","-4.4","U,1016","-4.4","U,1016","-7.2","U,1122","-9.4","U,1214","-0.6","U,0608","-3.3","U,0515","-6.1","U,0509","-7.8","U,0410","-9.4","U,0409","    4074.4","4","    4074.4","U","      8.61","U","     13.10","U","      4.11","U"
"USR0000NTEX","2000","41.8017","-118.4508","1755.6","TEXAS SPRINGS NEVADA, NV US","    316.7","","     316.7","U","         0","U","       144","U","        27","U","       106","U","         7","U","   -9.4","U,0128, ","   35.0","U,0731, ","-2.2","U,0923","-2.2","U,0923","-5.0","U,1105","-7.2","U,1110","","","-0.6","U,0531","-3.3","U,0512","-5.6","U,0330","-6.7","U,0320","-9.4","U,0128","    3360.3","3","    3360.3","U","      8.94","U","     13.45","U","      4.43","U"
