"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PO000008535","1901","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    396.1","","     396.1","E","","","","","","","         0","E","         0","E","         0","E","       137","E","        10","E","    0.8","E,0217, ","","","   36.5","E,0720, ","","","","","","","","","","","     15.67","E","     19.14","E","     12.19","E"
"PO000008535","1902","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    300.6","","     300.6","E","","","","","","","         0","E","         0","E","         0","E","       126","E","         2","E","    0.6","E,0201, ","","","   33.8","E,0821, ","","","","","    1300.8","8","    1300.8","E","","","     15.93","E","     19.17","E","     12.69","E"
"PO000008535","1903","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    382.7","","     382.7","E","","","","","","","         0","E","         0","E","         0","E","       130","E","         7","E","    2.8","E,0115, ","","","   37.2","E,0830, ","","","","","    1144.7","7","    1144.7","E","","","     16.10","E","     19.43","E","     12.77","E"
"PO000008535","1904","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    387.0","","     387.0","E","","","","","","","         0","E","         0","E","         0","E","       153","E","         3","E","    5.0","E,0303, ","","","   33.5","E,0616, ","","","","","    1180.8","8","    1180.8","E","","","     16.38","E","     19.67","E","     13.08","E"
"PO000008535","1905","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    375.9","","     375.9","E","","","","","","","         0","E","         0","E","         0","E","       133","E","         4","E","    1.3","E,0104, ","","","   33.1","E,0903, ","","","","","    1093.9","9","    1093.9","E","","","     15.91","E","     19.21","E","     12.61","E"
"PO000008535","1906","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    510.9","","     510.9","E","","","","","","","         0","E","         0","E","         0","E","       144","E","        10","E","    2.7","E,0207, ","","","   35.3","E,0805, ","","","","","    1266.5","5","    1266.5","E","","","     16.31","E","     19.63","E","     12.99","E"
"PO000008535","1907","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    408.5","","     408.5","E","","","","","","","         0","E","         0","E","         0","E","       122","E","        11","E","    2.0","E,0204,+","","","   36.0","E,0820,+","","","","","    1219.3","3","    1219.3","E","","","     16.07","E","     19.33","E","     12.79","E"
"PO000008535","1908","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    419.5","","     419.5","E","","","","","","","         0","E","         0","E","         0","E","       140","E","         3","E","    4.5","E,0206, ","","","   38.1","E,0728, ","","","","","    1208.3","3","    1208.3","E","","","     16.40","E","     19.65","E","     13.16","E"
"PO000008535","1909","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    368.7","","     368.7","E","","","","","","","         0","E","         0","E","         0","E","       139","E","         8","E","    1.2","E,0313, ","","","   34.5","E,0813, ","","","","","    1101.7","7","    1101.7","E","","","     16.14","E","     19.36","E","     12.91","E"
"PO000008535","1910","38.7167","-9.15","77.0","LISBOA GEOFISICA, PO","    375.1","","     375.1","E","","","","","","","         0","E","         0","E","         0","E","       133","E","        10","E","    2.9","E,1230, ","","","   37.5","E,0618, ","","","","","    1192.6","6","    1192.6","E","","","     16.05","E","     19.39","E","     12.70","E"
