"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN011340100","1918","24.567","80.833","317.0","SATNA, IN","        66","I","        41","I","         9","I","","","","","","","","","","","","","  73.7"," ,I,0906, ","","","    743.4"," ,I","","","",""
"IN011340100","1919","24.567","80.833","317.0","SATNA, IN","        93","I","        63","I","        16","I","","","","","","","","","","","",""," 299.7"," ,I,0809, ","","","   1682.7"," ,I","","","",""
"IN011340100","1920","24.567","80.833","317.0","SATNA, IN","        71","I","        39","I","        12","I","","","","","","","","","","","","","  97.0"," ,I,0707, ","","","    846.9"," ,I","","","",""
"IN011340100","1921","24.567","80.833","317.0","SATNA, IN","        81","I","        50","I","        13","I","","","","","","","","","","","","","  82.6"," ,I,0914, ","","","   1054.8"," ,I","","","",""
"IN011340100","1922","24.567","80.833","317.0","SATNA, IN","        92","I","        63","I","        21","I","","","","","","","","","","","",""," 157.7"," ,I,0726, ","","","   1589.7"," ,I","","","",""
"IN011340100","1923","24.567","80.833","317.0","SATNA, IN","        92","I","        56","I","        13","I","","","","","","","","","","","",""," 172.7"," ,I,0707, ","","","   1330.6"," ,I","","","",""
"IN011340100","1924","24.567","80.833","317.0","SATNA, IN","        91","I","        56","I","        16","I","","","","","","","","","","","","","  97.0"," ,I,0809, ","","","   1087.2"," ,I","","","",""
"IN011340100","1925","24.567","80.833","317.0","SATNA, IN","        86","I","        53","I","        13","I","","","","","","","","","","","",""," 121.9"," ,I,0909, ","","","   1141.2"," ,I","","","",""
"IN011340100","1926","24.567","80.833","317.0","SATNA, IN","        93","I","        62","I","        20","I","","","","","","","","","","","",""," 153.7"," ,I,0921, ","","","   1553.0"," ,I","","","",""
"IN011340100","1927","24.567","80.833","317.0","SATNA, IN","        89","I","        61","I","        12","I","","","","","","","","","","","",""," 102.6"," ,I,0828, ","","","   1131.0"," ,I","","","",""
"IN011340100","1928","24.567","80.833","317.0","SATNA, IN","        74","I","        46","I","         8","I","","","","","","","","","","","","","  79.2"," ,I,0622, ","","","    720.0"," ,I","","","",""
"IN011340100","1929","24.567","80.833","317.0","SATNA, IN","        90","I","        55","I","        10","I","","","","","","","","","","","","","  63.2"," ,I,0803, ","","","    933.9"," ,I","","","",""
"IN011340100","1930","24.567","80.833","317.0","SATNA, IN","        78","I","        58","I","        13","I","","","","","","","","","","","",""," 125.0"," ,I,0807, ","","","   1194.8"," ,I","","","",""
"IN011340100","1931","24.567","80.833","317.0","SATNA, IN","        87","I","        59","I","         7","I","","","","","","","","","","","",""," 137.2"," ,I,0705, ","","","    913.7"," ,I","","","",""
"IN011340100","1932","24.567","80.833","317.0","SATNA, IN","        76","I","        48","I","        10","I","","","","","","","","","","","","","  88.6"," ,I,0729, ","","","    796.8"," ,I","","","",""
"IN011340100","1933","24.567","80.833","317.0","SATNA, IN","        87","I","        59","I","         9","I","","","","","","","","","","","","","  64.8"," ,I,0923, ","","","    950.4"," ,I","","","",""
"IN011340100","1934","24.567","80.833","317.0","SATNA, IN","        97","I","        67","I","        20","I","","","","","","","","","","","",""," 144.3"," ,I,0806, ","","","   1565.2"," ,I","","","",""
"IN011340100","1935","24.567","80.833","317.0","SATNA, IN","        86","I","        63","I","        15","I","","","","","","","","","","","",""," 136.4"," ,I,0719, ","","","   1126.3"," ,I","","","",""
"IN011340100","1936","24.567","80.833","317.0","SATNA, IN","        99","I","        70","I","        17","I","","","","","","","","","","","","","  70.1"," ,I,0810, ","","","   1274.3"," ,I","","","",""
"IN011340100","1937","24.567","80.833","317.0","SATNA, IN","        75","I","        54","I","        13","I","","","","","","","","","","","",""," 117.6"," ,I,0715, ","","","   1245.2"," ,I","","","",""
"IN011340100","1938","24.567","80.833","317.0","SATNA, IN","        99","I","        63","I","        12","I","","","","","","","","","","","","","  76.2"," ,I,0613, ","","","    998.8"," ,I","","","",""
"IN011340100","1939","24.567","80.833","317.0","SATNA, IN","        78","I","        61","I","        11","I","","","","","","","","","","","",""," 152.4"," ,I,0806, ","","","   1173.2"," ,I","","","",""
"IN011340100","1940","24.567","80.833","317.0","SATNA, IN","        70","I","        45","I","         8","I","","","","","","","","","","","","","  87.6"," ,I,0816, ","","","    831.4"," ,I","","","",""
"IN011340100","1941","24.567","80.833","317.0","SATNA, IN","        56","I","        45","I","        13","I","","","","","","","","","","","",""," 135.9"," ,I,0919, ","","","   1027.2"," ,I","","","",""
"IN011340100","1942","24.567","80.833","317.0","SATNA, IN","        79","I","        65","I","        19","I","","","","","","","","","","","",""," 139.7"," ,I,0725, ","","","   1314.0"," ,I","","","",""
"IN011340100","1943","24.567","80.833","317.0","SATNA, IN","        89","I","        66","I","        13","I","","","","","","","","","","","",""," 170.7"," ,I,0806, ","","","   1249.7"," ,I","","","",""
"IN011340100","1944","24.567","80.833","317.0","SATNA, IN","        97","I","        72","I","        14","I","","","","","","","","","","","","","  97.8"," ,I,0710, ","","","   1161.2"," ,I","","","",""
"IN011340100","1945","24.567","80.833","317.0","SATNA, IN","        89","I","        63","I","        10","I","","","","","","","","","","","","","  81.0"," ,I,0628, ","","","   1100.3"," ,I","","","",""
"IN011340100","1946","24.567","80.833","317.0","SATNA, IN","        87","I","        61","I","        17","I","","","","","","","","","","","","","  74.2"," ,I,0716, ","","","   1184.7"," ,I","","","",""
"IN011340100","1947","24.567","80.833","317.0","SATNA, IN","        86","I","        57","I","        15","I","","","","","","","","","","","","","  95.8"," ,I,0911, ","","","   1117.2"," ,I","","","",""
"IN011340100","1948","24.567","80.833","317.0","SATNA, IN","       100","I","        81","I","        22","I","","","","","","","","","","","",""," 148.3"," ,I,0912, ","","","   1637.6"," ,I","","","",""
"IN011340100","1949","24.567","80.833","317.0","SATNA, IN","        70","I","        52","I","        15","I","","","","","","","","","","","","","  88.6"," ,I,0707, ","","","   1039.7"," ,I","","","",""
"IN011340100","1950","24.567","80.833","317.0","SATNA, IN","        67","I","        49","I","        10","I","","","","","","","","","","","",""," 111.8"," ,I,0802, ","","","    891.1"," ,I","","","",""
"IN011340100","1951","24.567","80.833","317.0","SATNA, IN","        66","I","        45","I","        17","I","","","","","","","","","","","",""," 178.1"," ,I,0912, ","","","   1354.0"," ,I","","","",""
"IN011340100","1952","24.567","80.833","317.0","SATNA, IN","        72","I","        46","I","        15","I","","","","","","","","","","","",""," 144.0"," ,I,0622, ","","","   1144.3"," ,I","","","",""
"IN011340100","1953","24.567","80.833","317.0","SATNA, IN","        78","I","        54","I","        12","I","","","","","","","","","","","","","  73.4"," ,I,0704, ","","","    997.3"," ,I","","","",""
"IN011340100","1954","24.567","80.833","317.0","SATNA, IN","        72","I","        53","I","        12","I","","","","","","","","","","","","","  86.4"," ,I,0712, ","","","    997.2"," ,I","","","",""
"IN011340100","1955","24.567","80.833","317.0","SATNA, IN","        99","I","        76","I","        14","I","","","","","","","","","","","","","  81.3"," ,I,0123, ","","","   1233.9"," ,I","","","",""
"IN011340100","1956","24.567","80.833","317.0","SATNA, IN","        95","I","        73","I","        16","I","","","","","","","","","","","",""," 105.7"," ,I,0809, ","","","   1374.1"," ,I","","","",""
"IN011340100","1957","24.567","80.833","317.0","SATNA, IN","        72","I","        48","I","        12","I","","","","","","","","","","","","","  88.4"," ,I,0710, ","","","    823.3"," ,I","","","",""
"IN011340100","1958","24.567","80.833","317.0","SATNA, IN","        71","I","        49","I","        12","I","","","","","","","","","","","","","  97.4"," ,I,0922, ","","","    954.5"," ,I","","","",""
"IN011340100","1959","24.567","80.833","317.0","SATNA, IN","        85","I","        71","I","        18","I","","","","","","","","","","","",""," 190.0"," ,I,0711, ","","","   1525.8"," ,I","","","",""
"IN011340100","1960","24.567","80.833","317.0","SATNA, IN","        76","I","        60","I","        13","I","","","","","","","","","","","","","  77.2"," ,I,0810, ","","","   1135.6"," ,I","","","",""
"IN011340100","1961","24.567","80.833","317.0","SATNA, IN","        81","I","        58","I","         8","I","","","","","","","","","","","","","  76.7"," ,I,0716, ","","","    941.3"," ,I","","","",""
"IN011340100","1962","24.567","80.833","317.0","SATNA, IN","        70","I","        59","I","        13","I","","","","","","","","","","","",""," 132.6"," ,I,0806, ","","","   1223.4"," ,I","","","",""
"IN011340100","1963","24.567","80.833","317.0","SATNA, IN","        75","I","        54","I","         7","I","","","","","","","","","","","","","  79.2"," ,I,0810, ","","","    848.7"," ,I","","","",""
"IN011340100","1964","24.567","80.833","317.0","SATNA, IN","        60","I","        48","I","        16","I","","","","","","","","","","","",""," 102.1"," ,I,0824, ","","","   1150.1"," ,I","","","",""
"IN011340100","1965","24.567","80.833","317.0","SATNA, IN","        54","I","        40","I","        10","I","","","","","","","","","","","","","  76.4"," ,I,0908, ","","","    756.9"," ,I","","","",""
"IN011340100","1966","24.567","80.833","317.0","SATNA, IN","        54","I","        41","I","        10","I","","","","","","","","","","","","","  75.4"," ,I,0701, ","","","    735.8"," ,I","","","",""
"IN011340100","1967","24.567","80.833","317.0","SATNA, IN","        89","I","        69","I","        20","I","","","","","","","","","","","",""," 102.0"," ,I,0905,+","","","   1510.2"," ,I","","","",""
"IN011340100","1968","24.567","80.833","317.0","SATNA, IN","        52","I","        39","I","         9","I","","","","","","","","","","","","","  81.4"," ,I,0814, ","","","    656.2"," ,I","","","",""
"IN011340100","1969","24.567","80.833","317.0","SATNA, IN","        81","I","        51","I","        16","I","","","","","","","","","","","","","  74.7"," ,I,0706, ","","","   1155.9"," ,I","","","",""
"IN011340100","1970","24.567","80.833","317.0","SATNA, IN","        91","I","        65","I","        12","I","","","","","","","","","","","","","  67.2"," ,I,0826, ","","","   1024.9"," ,I","","","",""
"IN011340100","2007","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       342","S","       191","S","","","","","   45.5","S,0609, ","","","     32.73","S","",""
"IN011340100","2008","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       341","S","       181","S","","","","","   43.5","S,0504, ","","","     32.26","S","",""
"IN011340100","2009","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       341","S","       200","S","","","","","   44.9","S,0622, ","","","     33.24","S","",""
"IN011340100","2012","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       354","S","       179","S","","","","","   46.3","S,0601, ","","","     32.60","S","",""
"IN011340100","2013","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       355","S","       153","S","","","","","   45.8","S,0521, ","","","     31.67","S","",""
"IN011340100","2014","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       333","S","       174","S","","","","","   48.4","S,0611, ","","","     31.88","S","",""
"IN011340100","2015","24.567","80.833","317.0","SATNA, IN","","","","","","","","","","","         0","S","       331","S","       195","S","","","","","   44.9","S,0608, ","","","     32.31","S","",""
"IN011340100","2023","24.567","80.833","317.0","SATNA, IN","","","","","","","         0"," ","         0","S","","","","","","","    3.0","S,0107, ","","","","","","","","","     19.95","S"
