"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN023522100","1956","30.4","78.483","899.0","TEHRI, IN","","","","","        96","I","        58","I","        15","I","","","","","","","","","","","",""," 172.5"," ,I,1009, ","","","","","","","","","   1166.2"," ,I","","","","","",""
"IN023522100","1958","30.4","78.483","899.0","TEHRI, IN","","","","","        88","I","        51","I","        10","I","","","","","","","","","","","","","  62.5"," ,I,0803, ","","","","","","","","","    880.5"," ,I","","","","","",""
"IN023522100","1959","30.4","78.483","899.0","TEHRI, IN","","","","","        86","I","        61","I","        12","I","","","","","","","","","","","","","  53.8"," ,I,0721, ","","","","","","","","","   1017.3"," ,I","","","","","",""
"IN023522100","1960","30.4","78.483","899.0","TEHRI, IN","","","","","        80","I","        56","I","         5","I","","","","","","","","","","","","","  59.5"," ,I,0824, ","","","","","","","","","    675.1"," ,I","","","","","",""
"IN023522100","1961","30.4","78.483","899.0","TEHRI, IN","","","","","        88","I","        61","I","        12","I","","","","","","","","","","","","","  48.2"," ,I,1218, ","","","","","","","","","   1036.8"," ,I","","","","","",""
"IN023522100","1962","30.4","78.483","899.0","TEHRI, IN","","","","","        80","I","        50","I","        13","I","","","","","","","","","","","","","  82.7"," ,I,0305, ","","","","","","","","","    873.9"," ,I","","","","","",""
"IN023522100","1963","30.4","78.483","899.0","TEHRI, IN","","","","","        90","I","        60","I","         8","I","","","","","","","","","","","",""," 115.6"," ,I,0916, ","","","","","","","","","    919.9"," ,I","","","","","",""
"IN023522100","1964","30.4","78.483","899.0","TEHRI, IN","","","","","        98","I","        69","I","        12","I","","","","","","","","","","","","","  70.7"," ,I,0724, ","","","","","","","","","   1120.0"," ,I","","","","","",""
"IN023522100","1965","30.4","78.483","899.0","TEHRI, IN","","","","","        83","I","        61","I","        13","I","","","","","","","","","","","","","  50.3"," ,I,0205, ","","","","","","","","","    983.6"," ,I","","","","","",""
"IN023522100","1966","30.4","78.483","899.0","TEHRI, IN","","","","","        84","I","        60","I","        10","I","","","","","","","","","","","","","  70.2"," ,I,0725, ","","","","","","","","","    994.1"," ,I","","","","","",""
"IN023522100","1967","30.4","78.483","899.0","TEHRI, IN","","","","","        94","I","        65","I","        12","I","","","","","","","","","","","","","  67.4"," ,I,0326, ","","","","","","","","","    977.0"," ,I","","","","","",""
"IN023522100","1968","30.4","78.483","899.0","TEHRI, IN","","","","","        88","I","        57","I","         6","I","","","","","","","","","","","","","  93.2"," ,I,0718, ","","","","","","","","","    910.7"," ,I","","","","","",""
"IN023522100","1969","30.4","78.483","899.0","TEHRI, IN","","","","","        90","I","        65","I","         9","I","","","","","","","","","","","","","  81.9"," ,I,0714, ","","","","","","","","","    947.2"," ,I","","","","","",""
"IN023522100","1970","30.4","78.483","899.0","TEHRI, IN","","","","","        86","I","        59","I","        11","I","","","","","","","","","","","",""," 110.1"," ,I,0813, ","","","","","","","","","    938.8"," ,I","","","","","",""
"IN023522100","2022","30.4","78.483","899.0","TEHRI, IN","    490.5","","     490.5","S","","","","","","","         0","S","         4","S","         0","S","       217","S","         0","S","   -0.4","S,0205, ","","","   30.4","S,0606, ","-0.4","S,0205","    1021.9","9","    1021.9","S","","","     16.89","S","     22.07","S","     11.72","S"
