"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CFAN","2008","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1543.6","","    1543.6","U","         0","U","         1","U","         0","U","       218","U","       118","U","   -1.1","U,1217, ","   44.4","U,0710, ","-1.1","U,1217","","","","","","","","","","","    1170.4","4","    1170.4","U","     19.21","U","     25.18","U","     13.25","U"
"USR0000CFAN","2009","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1452.3","","    1452.3","U","         0","U","         4","U","         0","U","       219","U","       115","U","   -1.7","U,1208, ","   44.4","U,0719, ","-1.1","U,1207","","","","","","","","","","","    1167.4","4","    1167.4","U","     19.07","U","     25.03","U","     13.10","U"
"USR0000CFAN","2010","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1236.4","","    1236.4","U","         0","U","         1","U","         0","U","       203","U","       110","U","   -1.1","U,1230, ","   43.3","U,0825, ","-1.1","U,1230","","","","","","","","","","","    1280.4","4","    1280.4","U","     18.25","U","     24.00","U","     12.50","U"
"USR0000CFAN","2011","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1225.0","","    1225.0","U","         0","U","         1","U","         0","U","       204","U","       100","U","    0.0","U,0227, ","   40.6","U,0622, ","","","","","","","0.0","U,0227","","","","","    1340.7","7","    1340.7","U","     18.01","U","     23.77","U","     12.24","U"
"USR0000CFAN","2012","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1495.6","","    1495.6","U","         0","U","         0","U","         0","U","       216","U","       126","U","    0.6","U,1219,+","   43.3","U,0811, ","","","","","","","","","","","","","    1119.5","5","    1119.5","U","     19.48","U","     25.48","U","     13.47","U"
"USR0000CFAN","2013","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1488.5","","    1488.5","U","         0","U","         0","U","         0","U","       241","U","       119","U","    0.6","U,1209,+","   43.3","U,0630, ","","","","","","","","","","","","","     999.1","1","     999.1","U","     19.75","U","     25.81","U","     13.68","U"
"USR0000CFAN","2014","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1641.6","","    1641.6","U","         0","U","         1","U","         0","U","       254","U","       133","U","   -0.6","U,1231, ","   42.2","U,0801,+","-0.6","U,1231","","","","","","","","","","","     726.4","4","     726.4","U","     20.92","U","     26.81","U","     15.03","U"
"USR0000CFAN","2015","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1533.2","","    1533.2","U","         0","U","         1","U","         0","U","       245","U","       117","U","   -0.6","U,0124, ","   42.2","U,0729, ","","","","","","","-0.6","U,0124","","","","","     764.0","0","     764.0","U","     19.88","U","     25.62","U","     14.14","U"
"USR0000CFAN","2016","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1506.3","","    1506.3","U","         0","U","         0","U","         0","U","       244","U","       118","U","    1.7","U,1225, ","   43.3","U,0729,+","","","","","","","","","","","","","     995.6","6","     995.6","U","     19.97","U","     25.94","U","     14.00","U"
"USR0000CFAN","2017","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1588.9","","    1588.9","U","         0","U","         0","U","         0","U","       227","U","       115","U","    0.6","U,0113, ","   43.9","U,0902,+","","","","","","","","","","","","","    1021.0","0","    1021.0","U","     20.06","U","     25.90","U","     14.22","U"
"USR0000CFAN","2018","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1504.4","","    1504.4","U","         0","U","         0","U","         0","U","       242","U","       109","U","    0.6","U,0223, ","   41.7","U,0719, ","","","","","","","","","","","","","     888.6","6","     888.6","U","     19.93","U","     25.95","U","     13.91","U"
"USR0000CFAN","2019","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1404.2","","    1404.2","U","         0","U","         0","U","         0","U","       222","U","       110","U","    1.1","U,0206, ","   41.7","U,0816, ","","","","","","","","","","","","","     990.1","1","     990.1","U","     19.35","U","     25.10","U","     13.60","U"
"USR0000CFAN","2020","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1670.3","","    1670.3","U","         0","U","         2","U","         0","U","       221","U","       118","U","   -1.1","U,0203, ","   43.9","U,0816, ","","","","","","","0.0","U,0204","","","","","     997.4","4","     997.4","U","     20.05","U","     25.86","U","     14.23","U"
"USR0000CFAN","2021","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1634.7","","    1634.7","U","         0","U","         1","U","         0","U","       220","U","       123","U","   -0.6","U,1220, ","   45.0","U,0711, ","-0.6","U,1220","","","","","","","","","","","     972.8","8","     972.8","U","     19.93","U","     25.83","U","     14.04","U"
"USR0000CFAN","2022","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1697.2","","    1697.2","U","         0","U","         0","U","         0","U","       236","U","       127","U","    0.6","U,1220, ","   45.0","U,0906, ","","","","","","","","","","","","","     977.3","3","     977.3","U","     20.14","U","     26.14","U","     14.14","U"
"USR0000CFAN","2023","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1410.1","","    1410.1","U","         0","U","         1","U","         0","U","       210","U","       103","U","    0.0","U,0215, ","   42.8","U,0702, ","","","","","","","0.0","U,0215","","","","","    1310.2","2","    1310.2","U","     19.21","U","     24.88","U","     13.55","U"
"USR0000CFAN","2024","36.8839","-119.4658","280.4","FANCHER CREEK CALIFORNIA, CA US","   1733.5","","    1733.5","U","         0","U","         0","U","         0","U","       219","U","       131","U","    1.1","U,0107,+","   46.1","U,0707, ","","","","","","","","","","","","","     881.5","5","     881.5","U","     20.29","U","     26.19","U","     14.38","U"
