"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"RQC00669466","1955","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       226","0","       180","0","        35","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 138.7"," ,0,0101, ","   3174.6"," ,0","        0"," ,0"
"RQC00669466","1956","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       199","0","       149","0","        33","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 205.7"," ,0,0812, ","   2648.1"," ,0","        0"," ,0"
"RQC00669466","1957","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       150","0","       100","0","        20","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 101.6"," ,0,1105, ","   1652.5"," ,0","        0"," ,0"
"RQC00669466","1958","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       166","0","       122","0","        23","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 102.1"," ,0,0507, ","   1889.0"," ,0","        0"," ,0"
"RQC00669466","1959","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       204","0","       140","0","        28","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 123.2"," ,0,1120, ","   2264.2"," ,0","        0"," ,0"
"RQC00669466","1960","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       232","0","       171","0","        41","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 156.5"," ,0,0906, ","   3255.0"," ,0","        0"," ,0"
"RQC00669466","1961","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       231","0","       156","0","        25","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 114.8"," ,0,0827, ","   2519.0"," ,0","        0"," ,0"
"RQC00669466","1962","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","       174","0","       120","0","        30","0","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+"," 117.3"," ,0,0430, ","   2345.6"," ,0","        0"," ,0"
"RQC00669466","1963","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2608.1"," ,0","        0"," ,0"
"RQC00669466","1964","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1990.6"," ,0","        0"," ,0"
"RQC00669466","1965","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2127.2"," ,0","        0"," ,0"
"RQC00669466","1966","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2093.3"," ,0","        0"," ,0"
"RQC00669466","1967","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1438.1"," ,0","        0"," ,0"
"RQC00669466","1968","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2322.8"," ,0","        0"," ,0"
"RQC00669466","1969","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"RQC00669466","1970","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","","","     0"," ,0,1231,+","","","","","   3191.4"," ,0","",""
"RQC00669466","1971","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1733.9"," ,0","        0"," ,0"
"RQC00669466","1972","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1655.9"," ,0","        0"," ,0"
"RQC00669466","1973","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"RQC00669466","1974","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2372.4"," ,0","        0"," ,0"
"RQC00669466","1975","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   2107.0"," ,0","        0"," ,0"
"RQC00669466","1976","18.16667","-66.51667","685.8","TORO NEGRO PLANT 2, PR US","","","","","","","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1774.5"," ,0","        0"," ,0"
