"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014936","1882","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    259.9","","     259.9","X","        96","X","        45","X","        10","X","","","","","        36","X","       165","X","        56","X","       123","X","        12","X","","","","","","","  -28.9","X,1207, ","","","","","  54.1"," ,X,0622, ","   34.4","X,0818, ","-1.1","X,0921","-2.8","X,1026","-4.4","X,1102","-9.4","X,1111","-9.4","X,1111","-2.2","X,0522","-2.2","X,0522","-7.2","X,0404","-7.2","X,0404","-10.0","X,0324","    4377.9","9","    4377.9","X","    715.0"," ,X","","","","","      6.92","X","     13.30","X","      0.53","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1883","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    231.0","","     231.0","X","       115","X","        46","X","         4","X","","","","","        55","X","       174","X","        74","X","       109","X","         8","X","","","","","","","  -35.6","X,0204, ","","","","","  53.3"," ,X,0617, ","   37.2","X,0701, ","-0.6","X,0925","-2.2","X,0930","-5.6","X,1020","-10.0","X,1111","-10.0","X,1111","0.0","X,0510","-2.8","X,0411","-4.4","X,0405","-7.8","X,0328","-11.1","X,0327","    4897.2","2","    4897.2","X","    591.2"," ,X","","","","","      5.12","X","     11.42","X","     -1.18","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1884","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    288.3","","     288.3","X","       114","X","        49","X","         3","X","","","","","        65","X","       179","X","        82","X","       139","X","         7","X","","","","","","","  -38.9","X,0104, ","","","","","  30.2"," ,X,0721, ","   35.6","X,0902, ","-5.0","X,1008","-5.0","X,1008","-5.0","X,1008","-6.7","X,1101","-11.1","X,1105","-1.1","X,0502","-3.9","X,0421","-4.4","X,0420","-8.3","X,0317","-12.2","X,0313","    5001.4","4","    5001.4","X","    530.2"," ,X","","","","","      5.44","X","     11.94","X","     -1.06","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1885","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    298.5","","     298.5","X","        96","X","        48","X","         6","X","","","","","        47","X","       189","X","        71","X","       121","X","         9","X","","","","","","","  -36.1","X,0102,+","","","","","  42.7"," ,X,0528, ","   36.7","X,0730,+","-0.6","X,0905","-4.4","X,1004","-4.4","X,1004","-11.1","X,1102","-11.1","X,1102","-3.9","X,0510","-3.9","X,0510","-6.1","X,0413","-7.8","X,0408","-10.0","X,0323","    4885.2","2","    4885.2","X","    655.2"," ,X","","","","","      5.92","X","     12.10","X","     -0.27","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1886","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    397.0","","     397.0","X","       120","X","        46","X","         4","X","","","","","        54","X","       170","X","        81","X","       150","X","        31","X","","","","","","","  -36.1","X,0109, ","","","","","  48.3"," ,X,0807, ","   40.0","X,0712, ","-2.2","X,0930","-2.2","X,0930","-5.6","X,1001","-6.7","X,1026","-11.1","X,1111","0.0","X,0504","-2.2","X,0426","-5.0","X,0407","-7.2","X,0405","-10.0","X,0403","    4659.5","5","    4659.5","X","    515.0"," ,X","","","","","      6.11","X","     12.98","X","     -0.76","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1887","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    360.6","","     360.6","X","       117","X","        56","X","         7","X","","","","","        67","X","       178","X","        91","X","       145","X","        19","X","","","","","","","  -41.7","X,0108, ","","","","","  45.0"," ,X,0413, ","   37.2","X,0714, ","-3.3","X,0923","-3.3","X,0923","-4.4","X,1011","-6.7","X,1023","-13.3","X,1024","0.0","X,0503","-2.8","X,0424","-5.0","X,0405","-8.9","X,0404","-8.9","X,0404","    4988.2","2","    4988.2","X","    648.9"," ,X","","","","","      5.32","X","     12.05","X","     -1.42","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1888","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","    311.3","","     311.3","X","        95","X","        43","X","         1","X","","","","","        48","X","       192","X","        78","X","       119","X","        22","X","","","","","","","  -37.8","X,0115, ","","","","","  38.1"," ,X,0804, ","   38.9","X,0711, ","-1.7","X,0912","-6.1","X,1002","-6.1","X,1002","-8.3","X,1013","-12.2","X,1109","-0.6","X,0516","-4.4","X,0514","-4.4","X,0514","-6.7","X,0419","-12.8","X,0329","    5380.4","4","    5380.4","X","    433.0"," ,X","","","","","      5.28","X","     12.06","X","     -1.50","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1889","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","","","","","        97","X","        42","X","         6","X","","","","","        35","X","       162","X","        59","X","       130","X","        23","X","","","","","","","  -34.4","X,0206, ","","","","","  40.4"," ,X,0418, ","   40.0","X,0706, ","0.0","X,0915","-2.2","X,1005","-8.3","X,1020","-8.3","X,1020","-10.6","X,1105","-4.4","X,0502","-4.4","X,0502","-4.4","X,0502","-11.7","X,0329","-11.7","X,0329","","","","","    512.0"," ,X","","","","","      6.91","X","     14.04","X","     -0.21","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1890","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","","","","","        90","X","        36","X","         3","X","","","","","        46","X","       171","X","        65","X","       139","X","        31","X","","","","","","","  -33.3","X,0116, ","","","","","  38.1"," ,X,0604, ","   39.4","X,0728, ","-3.9","X,0913","-3.9","X,0913","-4.4","X,1017","-10.0","X,1026","-10.0","X,1026","-2.2","X,0515","-2.2","X,0515","-5.0","X,0501","-8.3","X,0401","-9.4","X,0331","","","","","    372.7"," ,X","","","","","      6.37","X","     13.64","X","     -0.90","X","","","","","","","","","","","","","","","","","","","","","",""
"USW00014936","1891","44.37916","-98.22275","390.7","HURON REGIONAL AIRPORT, SD US","","","","","","","        92","X","        37","X","         6","X","","","","","        39","X","       166","X","        75","X","       141","X","        16","X","","","","","","","  -31.1","X,0304, ","","","","","  50.3"," ,X,0616, ","   36.1","X,0807, ","0.0","X,0903","-2.8","X,1006","-4.4","X,1015","-6.7","X,1027","-8.9","X,1101","-1.7","X,0516","-2.2","X,0415","-5.6","X,0414","-10.0","X,0404","-10.0","X,0404","","","","","    512.5"," ,X","","","","","      6.26","X","     13.07","X","     -0.55","X","","","","","","","","","","","","","","","","","","","","","",""
