"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00124286","1993","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       129","0","        89","0","         9","0","       18","","         4","0","         2"," ","   152"," ,0,0227,+","   102"," ,0,0216, ","  76.2"," ,0,1114, ","   1281.8"," ,0","      305"," ,0"
"USC00124286","1994","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       103","0","        62","0","         9","0","","","         5","0","","","","","   165"," ,0,0117, ","  51.8"," ,0,0626, ","    801.4"," ,0","      422"," ,0"
"USC00124286","1995","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       110","0","        64","0","         7","0","       34","","         4","0","","","   127"," ,0,1221,+","   122"," ,0,1220, ","  50.8"," ,0,0625, ","    849.0"," ,0","      378"," ,0"
"USC00124286","1996","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       121","0","        81","0","        12","0","       32","","         9","0","","","   178"," ,0,0105, ","   152"," ,0,1217, ","  51.1"," ,0,0429, ","   1210.6"," ,0","      719"," ,0"
"USC00124286","1997","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       103","0","        65","0","         5","0","       23","","         7","0","","","   203"," ,0,0112,+","   127"," ,0,0109, ","  54.9"," ,0,0227, ","    799.0"," ,0","      495"," ,0"
"USC00124286","1998","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       109","0","        81","0","        12","0","","","         1","0","","","","","    76"," ,0,1231, ","  45.7"," ,0,1007, ","   1044.1"," ,0","       82"," ,0"
"USC00124286","1999","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","        97","0","        63","0","         7","0","       30","","         4","0","","","   254"," ,0,0107, ","   203"," ,0,0103, ","  47.8"," ,0,0103, ","    762.2"," ,0","      368"," ,0"
"USC00124286","2000","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       116","0","        61","0","        11","0","","","         7","0","","","","","   122"," ,0,1214, ","  64.8"," ,0,1005, ","    980.5"," ,0","      591"," ,0"
"USC00124286","2001","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","        98","0","        72","0","        10","0","       11","","         1","0","","","   102"," ,0,0101, ","    25"," ,0,0127, ","  53.3"," ,0,0709, ","   1034.7"," ,0","       36"," ,0"
"USC00124286","2002","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       103","0","        74","0","         8","0","       10","","         3","0","","","   127"," ,0,1225, ","   130"," ,0,1225, ","  53.3"," ,0,0921, ","    980.3"," ,0","      230"," ,0"
"USC00124286","2003","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       126","0","        85","0","         9","0","       55","","        12","0","","","   229"," ,0,0226,+","   203"," ,0,0223, "," 109.2"," ,0,0901, ","   1160.5"," ,0","      816"," ,0"
"USC00124286","2004","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","       128","0","        67","0","        12","0","       25","","         6","0","","","   203"," ,0,1223, ","   178"," ,0,1223, ","  73.7"," ,0,0531, ","   1018.0"," ,0","      455"," ,0"
