"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094814","1964","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","","","","","","","","","","","","","","","","","","","","","","","","","        71"," ","","","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094814","1965","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    112.6","","     112.6","0","       153","0","        76","0","         4","0","      119","","        24","0","        21","0","       175","0","        71","0","       102","0","         1","0","       156"," ","        39"," ","        43"," ","  -27.8","0,0128,+","   432"," ,0,0201, ","   226"," ,0,0126, ","  31.2"," ,0,0809, ","   32.2","0,0814, ","0.0","0,0911","-4.4","0,0927","-4.4","0,0927","-8.3","0,1028","-10.6","0,1206","0.0","0,0429","-2.8","0,0428","-5.6","0,0414","-9.4","0,0404","-9.4","0,0404","    4804.6","6","    4804.6","0","    839.0"," ,0","     2205"," ,0","      5.63","0","     11.13","0","      0.13","0","       260","X","","","","","","","      16.5","X","","","","","",""
"USW00094814","1966","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    170.6","","     170.6","0","       143","0","        64","0","         2","0","       80","","        23","0","        21","0","       184","0","        78","0","       104","0","        10","0","       131"," ","        23"," ","        31"," ","  -27.8","0,0116, ","   254"," ,0,0124, ","   175"," ,0,1103, ","  45.7"," ,0,1127, ","   35.6","0,0702, ","-2.2","0,0925","-2.2","0,0925","-4.4","0,1018","-8.9","0,1030","-8.9","0,1030","-0.6","0,0602","-4.4","0,0513","-4.4","0,0513","-6.7","0,0331","-10.0","0,0328","    4658.1","1","    4658.1","0","    604.4"," ,0","     1876"," ,0","      5.86","0","     11.57","0","      0.16","0","       320","X","","","","","","","      14.3","X","","","","","",""
"USW00094814","1967","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    107.6","","     107.6","0","       152","0","        80","0","         2","0","      109","","        30","0","        31","0","       180","0","        79","0","       108","0","         0","0","       160"," ","        31"," ","        37"," ","  -31.1","0,0212, ","   279"," ,0,0302,+","   124"," ,0,0106, ","  30.2"," ,0,0421, ","   30.0","0,0722, ","-0.6","0,0911","-2.2","0,0923","-4.4","0,1022","-8.9","0,1114","-8.9","0,1114","-2.2","0,0522","-2.2","0,0522","-4.4","0,0505","-6.7","0,0412","-9.4","0,0404","    4693.5","5","    4693.5","0","    749.9"," ,0","     1960"," ,0","      5.42","0","     11.13","0","     -0.29","0","       270","X","","","","","","","      13.9","X","","","","","",""
"USW00094814","1968","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    180.3","","     180.3","0","       148","0","        74","0","         2","0","      104","","        24","0","        27","0","       171","0","        78","0","       101","0","         3","0","       163"," ","        33"," ","        38"," ","  -29.4","0,0108, ","   330"," ,0,1231, ","   163"," ,0,1228, ","  36.3"," ,0,0625, ","   32.8","0,0823, ","0.0","0,1005","-2.2","0,1024","-5.6","0,1030","-6.7","0,1128","-8.9","0,1206","0.0","0,0522","-5.0","0,0506","-5.0","0,0506","-7.2","0,0406","-10.6","0,0314","    4716.7","7","    4716.7","0","    719.2"," ,0","     2048"," ,0","      6.25","0","     11.80","0","      0.71","0","       230","X","","","","","","","      14.3","X","","","","","",""
"USW00094814","1969","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    165.7","","     165.7","0","       147","0","        68","0","         5","0","      128","","        26","0","        21","0","       179","0","        83","0","       101","0","         0","0","       155"," ","        30"," ","        39"," ","  -26.1","0,1224, ","   432"," ,0,0113,+","   234"," ,0,1120, ","  52.3"," ,0,0626, ","   31.1","0,0824,+","0.0","0,0929","-4.4","0,1022","-4.4","0,1022","-8.9","0,1023","-8.9","0,1023","-0.6","0,0621","-2.2","0,0521","-5.0","0,0411","-7.2","0,0403","-17.2","0,0331","    4699.3","3","    4699.3","0","    776.3"," ,0","     2149"," ,0","      5.69","0","     11.28","0","      0.11","0","       270","X","","","","","","","      17.9","X","","","","","",""
"USW00094814","1970","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    204.3","","     204.3","0","       146","0","        74","0","         5","0","      132","","        35","0","        36","0","       170","0","        86","0","       112","0","         1","0","       161"," ","        24"," ","        50"," ","  -31.7","0,0214,+","   381"," ,0,0128, ","   297"," ,0,0326, ","  39.9"," ,0,1009, ","   32.8","0,0630, ","-1.7","0,0929","-2.8","0,1107","-5.6","0,1108","-7.2","0,1115","-9.4","0,1123","-1.1","0,0507","-3.3","0,0506","-6.1","0,0412","-8.9","0,0411","-8.9","0,0411","    4842.3","3","    4842.3","0","    803.8"," ,0","     2663"," ,0","      5.85","0","     11.41","0","      0.29","0","       270","X","","","","","","","      17.9","X","","","","","",""
"USW00094814","1971","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    177.3","","     177.3","0","       132","0","        67","0","         6","0","      126","","        34","0","        22","0","       174","0","        86","0","       114","0","         3","0","       157"," ","        40"," ","        39"," ","  -27.2","0,0201, ","   406"," ,0,0311, ","   264"," ,0,0319, ","  43.2"," ,0,1210, ","   33.9","0,0629,+","-0.6","0,0924","-3.9","0,1101","-5.6","0,1106","-13.3","0,1108","-13.3","0,1108","-0.6","0,0522","-2.2","0,0514","-5.0","0,0415","-6.7","0,0414","-10.0","0,0406","    4693.6","6","    4693.6","0","    661.9"," ,0","     2971"," ,0","      6.20","0","     11.91","0","      0.50","0","       270","X","","","","","","","      15.6","X","","","","","",""
"USW00094814","1972","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    130.8","","     130.8","0","       152","0","        73","0","         4","0","      138","","        38","0","        30","0","       184","0","        90","0","       100","0","         0","0","       168"," ","        29"," ","        34"," ","  -27.8","0,0306, ","   356"," ,0,1217,+","   163"," ,0,1212, ","  40.9"," ,0,0826, ","   31.7","0,0722,+","-2.8","0,1009","-2.8","0,1009","-4.4","0,1010","-7.2","0,1017","-9.4","0,1115","-1.7","0,0611","-3.9","0,0427","-5.6","0,0425","-13.9","0,0409","-13.9","0,0409","    4654.0","0","    4654.0","0","    665.6"," ,0","     2480"," ,0","      5.02","0","     10.45","0","     -0.41","0","       260","X","","","","","","","      17.9","X","","","","","",""
"USW00094814","1973","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    209.2","","     209.2","0","       135","0","        68","0","         1","0","       81","","        20","0","        17","0","       149","0","        66","0","       109","0","         2","0","       160"," ","        32"," ","        37"," ","  -31.1","0,0217, ","   229"," ,0,0226, ","   135"," ,0,0317, ","  49.3"," ,0,0525, ","   33.3","0,0827, ","-1.1","0,0921","-2.8","0,1019","-4.4","0,1105","-10.0","0,1212","-10.0","0,1212","-4.4","0,0518","-4.4","0,0518","-4.4","0,0518","-7.8","0,0413","-23.9","0,0227","    4481.2","2","    4481.2","0","    679.1"," ,0","     1409"," ,0","      7.26","0","     12.27","0","      2.24","0","       220","X","","","","","","","      13.4","X","","","","","",""
"USW00094814","1974","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    127.5","","     127.5","0","       139","0","        72","0","         3","0","      111","","        25","0","        18","0","       184","0","        73","0","        92","0","         0","0","       159"," ","        28"," ","        44"," ","  -27.8","0,0224, ","   279"," ,0,0224,+","   170"," ,0,0222, ","  57.4"," ,0,0703, ","   31.7","0,0713,+","0.0","0,0904","-5.0","0,1003","-5.0","0,1003","-6.7","0,1019","-10.0","0,1125","-0.6","0,0510","-3.9","0,0507","-5.6","0,0419","-6.7","0,0410","-8.9","0,0409","    4557.9","9","    4557.9","0","    786.5"," ,0","     1762"," ,0","      5.81","0","     11.18","0","      0.44","0","       220","X","","","","","","","      13.0","X","","","","","",""
"USW00094814","1975","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    196.0","","     196.0","0","       154","0","        76","0","         6","0","      117","","        28","0","        11","0","       163","0","        93","0","       106","0","         2","0","       152"," ","        23"," ","        45"," ","  -23.9","0,0309, ","   203"," ,0,0307,+","    79"," ,0,0307, ","  61.5"," ,0,0831, ","   33.3","0,0801,+","-1.1","0,0914","-6.7","0,1030","-6.7","0,1030","-6.7","0,1030","-12.2","0,1125","-1.1","0,0428","-2.8","0,0426","-5.0","0,0422","-8.3","0,0413","-10.6","0,0405","    4529.5","5","    4529.5","0","    810.4"," ,0","     1607"," ,0","      6.69","0","     12.07","0","      1.32","0","       220","X","","","","","       225","X","      15.6","X","","","","","      27.8","X"
"USW00094814","1976","44.35904","-84.6739","350.6","HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US","","","    162.1","","     162.1","0","       147","0","        56","0","         2","0","      131","","        40","0","        27","0","       193","0","        86","0","       115","0","         2","0","       116"," ","        21"," ","        29"," ","  -32.8","0,0202, ","   406"," ,0,0126, ","   150"," ,0,0221, ","  48.8"," ,0,0304, ","   32.2","0,0714,+","-0.6","0,0902","-4.4","0,0924","-4.4","0,0924","-7.8","0,1101","-11.1","0,1108","0.0","0,0519","-2.2","0,0512","-8.3","0,0412","-8.3","0,0412","-13.3","0,0322","    4373.2","2","    4373.2","0","    595.2"," ,0","     2742"," ,0","      5.49","0","     11.32","0","     -0.35","0","       250","X","","","","","       225","X","      13.4","X","","","","","      20.0","X"
