"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00386153","1989","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","        92","0","        66","0","        15","0","","","         2","0","","","","","","","","","","","         7"," ","         3"," ","","","","","   279"," ,0,1224, "," 101.6"," ,0,1002, ","","","","","","","","","","","","","","","","","","","","","","","   1135.7"," ,0","      355"," ,0","","","","","",""
"USC00386153","1990","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","   1156.7","","    1156.7","0","        73","0","        45","0","        16","0","        0","","         0","0","         0","0","        14","0","         0","0","       231","0","        47","0","","","","","   -3.3","0,0227, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  76.5"," ,0,0810, ","   38.3","0,0706,+","0.0","0,1116","","","","","-1.1","0,0321","-3.3","0,0227","","","","","","","    1237.6","6","    1237.6","0","   1008.3"," ,0","        0"," ,0","     18.75","0","     24.33","0","     13.18","0"
"USC00386153","1995","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00386153","1996","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","","","",""
"USC00386153","1997","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","        92","0","        71","0","        17","0","        0","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  95.3"," ,0,0730, ","","","","","","","","","","","","","","","","","","","","","","","   1283.9"," ,0","        0"," ,0","","","","","",""
"USC00386153","1998","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","        93","0","        69","0","        22","0","","","         0","0","         0","0","        10","0","         0","0","       228","0","        37","0","","","","","   -4.4","0,0313,+","","","     0"," ,0,1231,+"," 114.3"," ,0,0205, ","   37.8","0,0629, ","-1.1","0,1218","-2.8","0,1227","","","-4.4","0,0313","-4.4","0,0313","-4.4","0,0313","","","","","","","","","   1592.2"," ,0","        0"," ,0","     18.62","0","     23.68","0","     13.57","0"
"USC00386153","1999","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","    917.2","","     917.2","0","        90","0","        62","0","        17","0","        0","","         0","0","         0","0","        24","0","         0","0","       213","0","        25","0","","","","","   -7.8","0,0106, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 375.9"," ,0,0916, ","   37.2","0,0730,+","-0.6","0,1104","-2.2","0,1201","-4.4","0,1224","-0.6","0,0308","-2.2","0,0223","-7.2","0,0107","-7.2","0,0107","","","    1038.0","0","    1038.0","0","   1691.1"," ,0","        0"," ,0","     17.72","0","     22.94","0","     12.50","0"
"USC00386153","2000","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","       102","0","        78","0","        18","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 114.8"," ,0,0906, ","","","","","","","","","","","","","","","","","","","","","","","   1532.2"," ,0","        0"," ,0","","","","","",""
"USC00386153","2002","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","       106","0","        74","0","        17","0","","","         0","0","","","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  58.4"," ,0,0721, ","","","","","","","","","","","","","","","","","","","","","","","   1203.8"," ,0","        0"," ,0","","","","","",""
"USC00386153","2003","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","         1","0","       222","0","         9","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   33.3","0,0710, ","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","     21.99","0","",""
"USC00386153","2004","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","         5"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","   1191.4"," ,0","        0"," ,0","","","","","",""
"USC00386153","2005","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","","","","","","","         2"," ","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","","","","","","","","","","","","","","","","","","","","","   1235.7"," ,0","        0"," ,0","","","","","",""
"USC00386153","2006","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","        0","","         0","0","","","","","         0","0","       217","0","        34","0","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   35.6","0,0716, ","","","","","","","","","","","","","","","","","","","","","","","        0"," ,0","","","     23.57","0","",""
"USC00386153","2007","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","        48","0","        34","0","         9","0","        0","","         0","0","","","","","","","","","","","         1"," ","","","","","     0"," ,0,1231,+","     3"," ,0,1115, ","  86.4"," ,0,1027, ","","","","","","","","","","","","","","","","","","","","","","","    755.4"," ,0","        3"," ,0","","","","","",""
"USC00386153","2008","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","    874.8","","     874.8","0","        97","0","        77","0","        19","0","        0","","         0","0","         0","0","        36","0","         0","0","       221","0","        17","0","","","","","   -7.8","0,0104, ","     0","T,0,0111, ","     0"," ,0,1231,+"," 110.5"," ,0,0906, ","   37.2","0,0814,+","-3.9","0,1119","-3.9","0,1119","-5.0","0,1122","0.0","0,0309","-3.3","0,0301","-6.7","0,0122","-6.7","0,0122","","","","","","","   1433.7"," ,0","        0"," ,0","     17.29","0","     23.08","0","     11.49","0"
"USC00386153","2009","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","    921.0","","     921.0","0","       137","0","        80","0","        15","0","        0","","         0","0","         0","0","        43","0","         0","0","       218","0","         8","0","","","","","   -9.4","0,0117, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  73.7"," ,0,1111, ","   35.6","0,0621, ","-1.1","0,1114","-2.2","0,1222","","","-2.8","0,0306","-2.8","0,0306","-6.1","0,0304","-6.7","0,0303","-8.9","0,0118","    1359.1","1","    1359.1","0","   1277.9"," ,0","        0"," ,0","     16.75","0","     22.14","0","     11.36","0"
"USC00386153","2014","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","","","","","         0","7","        51","7","","","","","","","","","","","   -9.4","7,0107, ","","","","","","","","","0.0","7,1103","-2.8","7,1115","-5.0","7,1119","-1.1","7,0330","-2.2","7,0315","-4.4","7,0201","-6.7","7,0129","-8.9","7,0108","","","","","","","","","","","","","     11.58","7"
"USC00386153","2015","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00386153","2016","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00386153","2017","33.7544","-78.8219","11.9","MYRTLE BEACH, SC US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
