"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CFEN","2000","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    461.5","","     461.5","U","         0","U","        52","U","         0","U","       127","U","         2","U","   -5.0","U,0224, ","   33.3","U,0801, ","-0.6","U,1029","-2.2","U,1109","","","","","0.0","U,0516","-3.3","U,0309","-5.0","U,0224","","","","","    2184.3","3","    2184.3","U","     12.82","U","     17.02","U","      8.63","U"
"USR0000CFEN","2001","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","","","","","         0","U","       102","U","","","","","","","  -15.0","U,0408,+","","","0.0","U,1112","-2.8","U,1125","-5.0","U,1211","","","-1.7","U,0428","-2.2","U,0422","-6.1","U,0421","-11.1","U,0409","-11.1","U,0409","","","","","","","","","      7.90","U"
"USR0000CFEN","2002","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    525.6","","     525.6","U","         0","U","        55","U","         6","U","       143","U","         8","U","   -9.4","U,0129, ","   34.4","U,0709, ","0.0","U,1125","-2.2","U,1217","-4.4","U,1222","","","0.0","U,0521","-2.2","U,0417","-5.6","U,0318","-8.9","U,0130","-8.9","U,0130","    2276.4","4","    2276.4","U","     13.25","U","     17.44","U","      9.06","U"
"USR0000CFEN","2003","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2437.2","2","    2437.2","U","","","","","",""
"USR0000CFEN","2005","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    469.9","","     469.9","U","         0","U","        40","U","         2","U","       122","U","         8","U","   -5.0","U,0112,+","   33.3","U,0718,+","-1.1","U,1126","-2.2","U,1127","","","","","-0.6","U,0510","-3.3","U,0409","-5.0","U,0112","","","","","    2645.2","2","    2645.2","U","     12.79","U","     16.90","U","      8.68","U"
"USR0000CFEN","2006","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    560.7","","     560.7","U","         0","U","        72","U","         3","U","       133","U","         8","U","   -8.3","U,0312, ","   36.7","U,0722, ","0.0","U,1124","-2.8","U,1128","-5.6","U,1216","","","-2.8","U,0417","-2.8","U,0417","-5.6","U,0321","-8.3","U,0312","","","    2355.5","5","    2355.5","U","     13.11","U","     17.43","U","      8.79","U"
"USR0000CFEN","2007","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    596.1","","     596.1","U","         0","U","        65","U","        10","U","       157","U","        19","U","   -9.4","U,0113,+","   38.3","U,0706,+","-0.6","U,1005","-3.3","U,1201","-4.4","U,1221","-6.7","U,1226","0.0","U,0504","-3.9","U,0418","-6.1","U,0301","-6.7","U,0228","-9.4","U,0113","    2219.0","0","    2219.0","U","     13.63","U","     18.33","U","      8.93","U"
"USR0000CFEN","2008","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2398.7","7","    2398.7","U","","","","","",""
"USR0000CFEN","2011","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2558.7","7","    2558.7"," ","","","","","",""
"USR0000CFEN","2012","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    798.5","","     798.5","U","         0","U","        58","U","         0","U","       175","U","        51","U","   -7.2","U,0319, ","   38.3","U,0811, ","-3.9","U,1109","-3.9","U,1109","-4.4","U,1110","","","-0.6","U,0526","-2.8","U,0414","-7.2","U,0319","-7.2","U,0319","","","","","","","     14.62","U","     19.81","U","      9.42","U"
"USR0000CFEN","2013","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    667.5","","     667.5","U","         0","U","        46","U","         9","U","       172","U","        24","U","   -7.8","U,1208,+","   35.6","U,0704,+","0.0","U,1028","-3.3","U,1203","-5.0","U,1204","-7.8","U,1207","-1.1","U,0417","-2.2","U,0416","-5.6","U,0221","-6.7","U,0220","","","    2047.5","5","    2047.5","U","     14.64","U","     19.72","U","      9.56","U"
"USR0000CFEN","2014","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    695.0","","     695.0","U","         0","U","        32","U","         1","U","       175","U","        22","U","   -5.6","U,1231, ","   33.9","U,0914,+","0.0","U,1101","-3.3","U,1225","-5.6","U,1231","","","-2.2","U,0426","-2.2","U,0426","","","","","","","    1814.1","1","    1814.1","U","     15.27","U","     19.90","U","     10.64","U"
"USR0000CFEN","2015","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    693.1","","     693.1","U","         0","U","        46","U","         5","U","       171","U","        34","U","   -7.2","U,1225, ","   36.1","U,0817,+","0.0","U,1102","-2.2","U,1110","-4.4","U,1116","-6.7","U,1215","0.0","U,0508","-2.2","U,0408","","","","","","","    1762.5","5","    1762.5","U","     14.89","U","     19.72","U","     10.06","U"
"USR0000CFEN","2017","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    823.8","","     823.8","U","         0","U","        40","U","         3","U","       166","U","        44","U","   -6.7","U,0305, ","   40.0","U,0902,+","0.0","U,1127","-3.9","U,1220","-5.0","U,1221","","","-1.1","U,0409","-6.1","U,0306","-6.1","U,0306","-6.7","U,0305","","","    2247.5","5","    2247.5","U","     14.93","U","     19.81","U","     10.05","U"
"USR0000CFEN","2018","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    765.5","","     765.5","U","         0","U","        45","U","         1","U","       169","U","        51","U","   -7.8","U,0219, ","   35.6","U,0803, ","0.0","U,1129","-2.8","U,1201","","","","","0.0","U,0419","-4.4","U,0417","-4.4","U,0417","-7.2","U,0223","","","    1791.9","9","    1791.9","U","     15.00","U","     19.92","U","     10.07","U"
"USR0000CFEN","2019","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    584.0","","     584.0","U","         0","U","        52","U","         5","U","       150","U","        21","U","   -8.9","U,0206, ","   34.4","U,0728, ","-2.2","U,1126","-2.2","U,1126","-4.4","U,1128","-6.7","U,1130","0.0","U,0527","-2.8","U,0310","-4.4","U,0223","-6.7","U,0221","-8.9","U,0206","    2320.0","0","    2320.0","U","     13.17","U","     17.58","U","      8.76","U"
"USR0000CFEN","2020","36.9614","-119.175","1538.6","FENCE MEADOW CALIFORNIA, CA US","    822.2","","     822.2","U","         0","U","        49","U","         1","U","       167","U","        35","U","   -6.1","U,1108, ","   37.8","U,0905,+","-0.6","U,1106","-6.1","U,1108","-6.1","U,1108","","","-0.6","U,0409","-3.9","U,0327","-5.0","U,0317","","","","","    2204.3","3","    2204.3","U","     14.79","U","     19.44","U","     10.14","U"
