"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00374266","1893","41.4903","-71.543","35.7","KINGSTON, RI US","    181.6","","     181.6","6","","","","","","","","","","","        10","6","       143","6","        43","6","       104","6","         2","6","","","","","  -21.1","6,0111, ","","","","","","","   33.3","6,0620, ","-0.6","6,1017","-2.8","6,1030","-5.0","6,1116","-6.7","6,1126","-9.4","6,1127","0.0","6,0427","-2.2","6,0416","-5.0","6,0407","-6.7","6,0329","-9.4","6,0319","","","","","","","","","      8.10","6","     13.17","6","      3.03","6","",""
"USC00374266","1894","41.4903","-71.543","35.7","KINGSTON, RI US","    276.9","","     276.9","6","","","","","","","","","","","         2","6","       130","6","        32","6","       115","6","         6","6","","","","","  -22.8","6,0225, ","","","","","","","   33.9","6,0729,+","0.0","6,1016","-2.2","6,1106","-4.4","6,1107","-6.7","6,1112","-11.7","6,1120","0.0","6,0416","-2.8","6,0407","-7.8","6,0403","-7.8","6,0403","-8.9","6,0328","    3532.6","6","    3532.6","6","","","","","      9.33","6","     14.37","6","      4.29","6","",""
"USC00374266","1897","41.4903","-71.543","35.7","KINGSTON, RI US","    171.9","","     171.9","6","       126","6","        82","6","        14","6","","","","","         0","6","       131","6","        34","6","       107","6","         1","6","","","","","  -17.2","6,0120, ","","","",""," 131.3"," ,6,1102, ","   32.2","6,0910, ","0.0","6,0928","-2.2","6,1030","-6.1","6,1118","-7.8","6,1123","-15.0","6,1124","-5.0","6,0421","-5.0","6,0421","-5.0","6,0421","-12.2","6,0317","-12.2","6,0317","","","","","   1393.8"," ,6","","","      8.86","6","     13.99","6","      3.74","6","",""
"USC00374266","1899","41.4903","-71.543","35.7","KINGSTON, RI US","    215.5","","     215.5","6","       101","6","        73","6","        17","6","","","","","         8","6","       148","6","        27","6","       131","6","         2","6","","","","","  -23.3","6,0210, ","","","",""," 101.6"," ,6,0920, ","   35.0","6,0606, ","-3.9","6,1002","-3.9","6,1002","-5.6","6,1113","-9.4","6,1207","-9.4","6,1207","0.0","6,0422","-2.2","6,0417","-4.4","6,0404","-6.7","6,0325","-9.4","6,0321","","","","","   1262.7"," ,6","","","      9.01","6","     14.63","6","      3.39","6","",""
"USC00374266","1900","41.4903","-71.543","35.7","KINGSTON, RI US","    309.4","","     309.4","6","       112","6","        78","6","        15","6","","","","","         1","6","       144","6","        25","6","       131","6","        13","6","","","","","  -20.6","6,0227, ","","","","","  75.4"," ,6,0503, ","   36.1","6,0811, ","-0.6","6,1017","-4.4","6,1020","-4.4","6,1020","-7.8","6,1116","-10.0","6,1117","-2.8","6,0511","-2.8","6,0511","-7.2","6,0410","-7.2","6,0410","-15.0","6,0318","    3553.8","8","    3553.8","6","   1200.1"," ,6","","","      9.57","6","     15.33","6","      3.82","6","",""
"USC00374266","1901","41.4903","-71.543","35.7","KINGSTON, RI US","    275.4","","     275.4","6","","","","","","","","","","","         2","6","       137","6","        43","6","       122","6","         5","6","","","","","  -22.8","6,0120, ","","","","","","","   33.9","6,0701,+","-1.1","6,1019","-2.8","6,1026","-4.4","6,1110","-8.3","6,1111","-9.4","6,1127","-2.8","6,0429","-2.8","6,0429","-5.6","6,0330","-6.7","6,0317","-15.6","6,0307","    3507.0","0","    3507.0","6","","","","","      8.54","6","     13.82","6","      3.26","6","",""
"USC00374266","1902","41.4903","-71.543","35.7","KINGSTON, RI US","    123.3","","     123.3","6","","","","","","","","","","","         3","6","       128","6","        36","6","       118","6","         2","6","","","","","  -24.4","6,1209, ","","","","","","","   33.9","6,0709, ","-0.6","6,1010","-3.9","6,1022","-4.4","6,1030","-6.7","6,1129","-8.9","6,1205","-0.6","6,0510","-2.2","6,0415","-5.6","6,0319","-7.2","6,0307","-9.4","6,0224","    3565.4","4","    3565.4","6","","","","","      8.79","6","     14.36","6","      3.22","6","",""
"USC00374266","1903","41.4903","-71.543","35.7","KINGSTON, RI US","    159.3","","     159.3","6","","","","","","","","","","","         6","6","       126","6","        31","6","       104","6","         5","6","","","","","  -20.0","6,0219,+","","","","","","","   33.9","6,0710, ","-1.7","6,1026","-3.3","6,1027","-4.4","6,1028","-7.2","6,1119","-12.8","6,1126","-1.7","6,0502","-5.0","6,0406","-5.0","6,0406","-8.9","6,0302","-8.9","6,0302","    3315.2","2","    3315.2","6","","","","","      8.76","6","     14.11","6","      3.42","6","",""
"USC00374266","1904","41.4903","-71.543","35.7","KINGSTON, RI US","    148.8","","     148.8","6","       113","6","        82","6","        14","6","","","","","        10","6","       169","6","        60","6","       113","6","         1","6","         4"," ","","","  -26.7","6,0105, ","","","","","  63.0"," ,6,0810, ","   33.3","6,0626, ","-1.7","6,0922","-5.0","6,1028","-5.0","6,1028","-6.7","6,1031","-11.1","6,1118","-2.8","6,0427","-2.8","6,0427","-6.7","6,0420","-6.7","6,0420","-10.6","6,0317","    4011.1","1","    4011.1","6","   1330.0"," ,6","","","      7.20","6","     12.65","6","      1.76","6","",""
"USC00374266","1905","41.4903","-71.543","35.7","KINGSTON, RI US","    196.0","","     196.0","6","","","","","","","","","","","         2","6","       149","6","        35","6","       108","6","         2","6","         2"," ","","","  -20.0","6,0204, ","","","","","","","   33.3","6,0719, ","0.0","6,1013","-2.8","6,1022","-5.0","6,1102","-11.1","6,1114","-11.1","6,1114","-1.1","6,0502","-3.3","6,0419","-6.7","6,0418","-6.7","6,0418","-8.9","6,0315","    4101.7","7","    4101.7","6","","","","","      8.29","6","     13.84","6","      2.74","6","",""
