"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00315600","1911","35.5","-76.016667","0.6","MIDDLETON, NC US","","","","","","","         6"," ","","","",""
"USC00315600","1912","35.5","-76.016667","0.6","MIDDLETON, NC US","       112","6","        83","6","        18","6","","","  80.0"," ,6,0513, ","   1397.0"," ,6"
