"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516169","1942","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","","","","","       208","6","       106","6","         9","6","","","","","","","","","         0","6","       352","6","         0","6","","","","","","","","","  86.1"," ,6,1030, ","   31.1","6,0921,+","","","","","   1324.0"," ,6","","","","","     26.69","6","",""
"USC00516169","1943","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1811.8","","    1811.8","6","","","","","","","","","","","         0","6","         0","6","         0","6","       360","6","         1","6","","","   13.3","6,0115, ","","","","","","","   32.2","6,0925, ","       0.5","5","       0.5","6","","","","","     23.35","6","     26.95","6","     19.74","6"
"USC00516169","1944","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1739.4","","    1739.4","6","       213","6","        89","6","         4","6","","","","","         0","6","         0","6","         0","6","       366","6","         0","6","","","   13.9","6,0223, ","","","","","  46.5"," ,6,0402, ","   31.1","6,0924, ","       0.3","3","       0.3","6","    881.9"," ,6","","","     23.08","6","     26.57","6","     19.59","6"
"USC00516169","1945","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1984.6","","    1984.6","6","       169","6","        75","6","         5","6","","","","","         0","6","         0","6","         0","6","       362","6","         0","6","","","   16.1","6,1219,+","","","","","  50.3"," ,6,0407, ","   31.7","6,1118, ","       0.0","0","       0.0","6","    715.7"," ,6","","","     23.79","6","     27.69","6","     19.89","6"
"USC00516169","1946","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1751.5","","    1751.5","6","       239","6","       111","6","        11","6","","","","","         0","6","         0","6","         0","6","       362","6","         1","6","","","   15.6","6,0504,+","","","",""," 113.0"," ,6,0201, ","   32.2","6,0721, ","       0.0","0","       0.0","6","   1343.0"," ,6","","","     23.16","6","     26.86","6","     19.45","6"
"USC00516169","1947","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1735.0","","    1735.0","6","       239","6","       103","6","         5","6","","","","","         0","6","         0","6","         0","6","       360","6","         0","6","","","   12.8","6,0103, ","","","","","  82.3"," ,6,1026, ","   31.1","6,0925,+","       4.1","1","       4.1","6","   1059.2"," ,6","","","     23.14","6","     26.98","6","     19.29","6"
"USC00516169","1948","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1597.2","","    1597.2","6","       281","6","       139","6","        10","6","","","","","         0","6","         0","6","         0","6","       359","6","         0","6","","","   13.9","6,0125, ","","","","","  97.0"," ,6,0127, ","   31.1","6,0808, ","       5.3","3","       5.3","6","   1569.2"," ,6","","","     22.68","6","     26.25","6","     19.12","6"
"USC00516169","1949","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1419.8","","    1419.8","0","       260","0","       100","0","         6","0","","","","","         0","0","         0","0","         0","0","       361","0","         0","0","","","   15.0","0,0313,+","","","",""," 198.1"," ,0,0117, ","   30.6","0,1005, ","       0.7","7","       0.7","0","   1146.9"," ,0","","","     22.24","0","     25.80","0","     18.67","0"
"USC00516169","1950","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1566.2","","    1566.2","0","       239","0","       108","0","        10","0","        0","","         0","0","         0","0","         0","0","         0","0","       365","0","         0","0","","","   14.4","0,0112, ","     0"," ,0,1231,+","     0"," ,0,1231,+"," 104.1"," ,0,0123, ","   31.7","0,0926, ","       0.0","0","       0.0","0","   1385.7"," ,0","        0"," ,0","     22.62","0","     26.23","0","     19.01","0"
"USC00516169","1951","21.3","-157.78333","249.9","MATSONIA DRIVE 720, HI US","   1622.1","","    1622.1","0","       240","0","        91","0","        12","0","        0","","         0","0","         0","0","         0","0","         0","0","       355","0","         6","0","","","   14.4","0,0209, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.3"," ,0,0313, ","   33.9","0,0528, ","       1.1","1","       1.1","0","   1409.2"," ,0","        0"," ,0","     22.85","0","     26.35","0","     19.35","0"
