"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00110315","1894","39.8","-88.5","203.3","ATWOOD, IL US","","","","","","","         1"," ","","","",""
"USC00110315","1895","39.8","-88.5","203.3","ATWOOD, IL US","","","","","","","         1"," ","","","",""
"USC00110315","1896","39.8","-88.5","203.3","ATWOOD, IL US","","","","","","","         2"," ","","","",""
"USC00110315","1897","39.8","-88.5","203.3","ATWOOD, IL US","        95","6","        89","6","        19","6","","","  60.5"," ,6,0401, ","   1426.4"," ,6"
