"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00056651","1951","26.833","100.467","2394.0","LIJING, CH","    109.4","","     109.4","s","       111","s","        79","s","         4","s","         0","s","        56","s","         0","s","       155","s","         0","s","   -7.1","s,0107, ","  43.8"," ,s,0626, ","   28.9","s,0603, ","-0.5","s,1114","-2.2","s,1130","-5.0","s,1221","","","","","-1.0","s,0228","-3.0","s,0219","-4.4","s,0218","-6.7","s,0128","","","","","    839.5"," ,s","     13.39","s","     19.75","s","      7.03","s"
"CHM00056651","1952","26.833","100.467","2394.0","LIJING, CH","    105.0","","     105.0","s","       117","s","        81","s","         8","s","         0","s","        34","s","         0","s","       159","s","         0","s","   -4.8","s,0119,+","  50.1"," ,s,0817, ","   30.0","s,0705, ","-0.3","s,1119","-2.2","s,1129","-4.5","s,1230","","","","","-1.9","s,0320","-4.8","s,0119","-4.8","s,0119","","","    1733.5","5","    1733.5","s","    991.3"," ,s","     13.88","s","     20.01","s","      7.76","s"
"CHM00056651","1953","26.833","100.467","2394.0","LIJING, CH","    127.8","","     127.8","s","       125","s","        80","s","         4","s","         0","s","        46","s","         0","s","       167","s","         0","s","   -6.2","s,0204, ","  38.3"," ,s,0622, ","   29.1","s,0819, ","-1.2","s,1118","-3.1","s,1207","","","","","","","-2.5","s,0306","-2.5","s,0306","-6.2","s,0204","","","    1758.6","6","    1758.6","s","    910.5"," ,s","     13.74","s","     19.84","s","      7.64","s"
"CHM00056651","1954","26.833","100.467","2394.0","LIJING, CH","    118.9","","     118.9","s","       117","s","        68","s","         7","s","         0","s","        42","s","         0","s","       149","s","         0","s","   -6.3","s,1215, ","  43.8"," ,s,0812, ","   29.6","s,0522, ","-0.5","s,1114","-2.2","s,1123","-5.7","s,1214","","","","","-0.6","s,0220","-3.4","s,0208","-4.7","s,0131","","","    1750.4","4","    1750.4","s","    910.8"," ,s","     13.87","s","     19.81","s","      7.92","s"
"CHM00056651","1955","26.833","100.467","2394.0","LIJING, CH","     70.2","","      70.2","s","       128","s","        76","s","         6","s","         0","s","        61","s","         0","s","       131","s","         0","s","   -6.7","s,1227, "," 105.2"," ,s,0729, ","   28.4","s,0510, ","-0.1","s,1110","-2.4","s,1128","-4.8","s,1209","-6.7","s,1227","","","-1.1","s,0410","-3.0","s,0203","-4.7","s,0117","","","    1832.2","2","    1832.2","s","   1034.1"," ,s","     13.17","s","     18.88","s","      7.47","s"
"CHM00056651","1956","26.833","100.467","2394.0","LIJING, CH","     58.9","","      58.9","s","       135","s","        88","s","         7","s","         0","s","        49","s","         0","s","       145","s","         0","s","   -6.2","s,0126,+","  37.7"," ,s,0723, ","   26.8","s,0720,+","-0.7","s,1110","-3.0","s,1202","","","","","","","-0.2","s,0303","-3.7","s,0208","-5.3","s,0201","","","    1934.7","7","    1934.7","s","    987.5"," ,s","     13.27","s","     19.08","s","      7.46","s"
"CHM00056651","1957","26.833","100.467","2394.0","LIJING, CH","     75.0","","      75.0","s","       116","s","        73","s","         9","s","         0","s","        58","s","         0","s","       124","s","         0","s","   -6.1","s,0123, ","  73.6"," ,s,0730, ","   27.9","s,0630, ","-0.7","s,1028","-2.3","s,1210","","","","","","","-1.2","s,0318","-3.6","s,0219","-4.5","s,0124","","","    2054.7","7","    2054.7","s","    956.0"," ,s","     12.90","s","     18.66","s","      7.14","s"
"CHM00056651","1958","26.833","100.467","2394.0","LIJING, CH","    105.2","","     105.2","s","       104","s","        75","s","        11","s","         0","s","        51","s","         0","s","       153","s","         0","s","   -6.1","s,1225, ","  66.7"," ,s,0718, ","   29.4","s,0601, ","-1.6","s,1120","-3.7","s,1213","-6.1","s,1225","","","","","-1.0","s,0318","-2.7","s,0220","-5.8","s,0218","","","    1916.7","7","    1916.7","s","    957.0"," ,s","     13.57","s","     19.29","s","      7.85","s"
"CHM00056651","1959","26.833","100.467","2394.0","LIJING, CH","     88.4","","      88.4","s","       134","s","        73","s","         7","s","         0","s","        51","s","         0","s","       137","s","         0","s","   -5.3","s,0116, ","  33.1"," ,s,0813, ","   28.0","s,0705, ","-0.2","s,1112","-2.9","s,1202","-4.8","s,1228","","","","","-1.1","s,0309","-3.0","s,0227","-4.5","s,0203","","","    1906.2","2","    1906.2","s","    815.9"," ,s","     13.15","s","     18.77","s","      7.53","s"
"CHM00056651","1960","26.833","100.467","2394.0","LIJING, CH","    116.4","","     116.4","s","       111","s","        65","s","         8","s","         0","s","        49","s","         0","s","       153","s","         0","s","   -6.5","s,0127, ","  66.3"," ,s,0803, ","   29.0","s,0627, ","-0.7","s,1113","-2.8","s,1126","","","","","","","-1.3","s,0327","-2.2","s,0211","-5.8","s,0128","","","    1869.5","5","    1869.5","s","    845.4"," ,s","     13.76","s","     19.65","s","      7.87","s"
