"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00321498","1893","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        76","6","        47","6","         2","6","","","","","","","","","","","","","","","  64.0"," ,6,0630, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    409.1"," ,6","","","","","",""
"USC00321498","1896","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        75","6","        62","6","         7","6","","","","","","","","","","","","","","","  43.7"," ,6,0517, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    652.4"," ,6","","","","","",""
"USC00321498","1897","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","    223.9","","     223.9","6","","","","","","","        81","6","       186","6","       114","6","       129","6","        22","6","","","  -38.9","6,0315, ","","","   37.8","6,0908,+","-0.6","6,0916","-10.6","6,1009","-10.6","6,1009","-10.6","6,1009","-10.6","6,1009","0.0","6,0607","-4.4","6,0531","-4.4","6,0531","-9.4","6,0419","-9.4","6,0419","    5765.9","9","    5765.9","6","","","      2.74","6","      9.44","6","     -3.96","6"
"USC00321498","1898","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        55","6","        40","6","         7","6","        56","6","       200","6","        93","6","       110","6","        14","6","","","  -32.8","6,0218, ","  50.8"," ,6,1002, ","   36.1","6,0712, ","-1.7","6,0908","-4.4","6,0909","-4.4","6,0909","-6.7","6,1022","-11.1","6,1030","-1.7","6,0614","-2.2","6,0516","-6.7","6,0511","-6.7","6,0511","-10.0","6,0406","","","","","    516.8"," ,6","      3.51","6","     10.48","6","     -3.45","6"
"USC00321498","1899","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","","","","","","","","","","","","","","","","","         3"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00321498","1900","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","","","","","","","        75","6","       174","6","        97","6","       143","6","        17","6","","","  -37.2","6,0209, ","","","   37.8","6,0622, ","-1.1","6,0916","-5.6","6,1016","-5.6","6,1016","-7.8","6,1107","-9.4","6,1108","0.0","6,0629","-2.8","6,0608","-7.8","6,0502","-7.8","6,0502","-8.9","6,0417","","","","","","","      3.75","6","     11.45","6","     -3.95","6"
"USC00321498","1901","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","","","","","","","        62","6","       199","6","","","","","","","","","  -36.1","6,1214,+","","","","","0.0","6,0917","-6.7","6,0918","-6.7","6,0918","-6.7","6,0918","-11.7","6,1010","-2.2","6,0607","-2.2","6,0607","-4.4","6,0507","-7.8","6,0418","-12.2","6,0328","","","","","","","","","","","     -3.82","6"
"USC00321498","1902","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        71","6","        49","6","         4","6","        52","6","       193","6","","","","","","","","","  -35.6","6,0127, ","  48.3"," ,6,0501, ","","","-0.6","6,0904","-3.9","6,0912","-6.7","6,1009","-6.7","6,1009","-10.6","6,1108","-0.6","6,0510","-2.2","6,0429","-5.6","6,0422","-10.6","6,0417","-10.6","6,0417","","","","","    484.3"," ,6","","","","","     -3.47","6"
"USC00321498","1903","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        59","6","        34","6","         3","6","","","","","","","","","","","","","","","  47.0"," ,6,0912, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    340.7"," ,6","","","","","",""
"USC00321498","1904","48.283333","-99.2","444.4","CHURCHS FERRY, ND US","","","","","        63","6","        44","6","        10","6","        71","6","       183","6","","","","","","","","","  -40.6","6,0124, ","  43.2"," ,6,0718, ","","","-0.6","6,0914","-5.6","6,0920","-5.6","6,0920","-7.8","6,1006","-11.7","6,1110","0.0","6,0512","-2.2","6,0420","-5.6","6,0419","-7.8","6,0416","-9.4","6,0415","","","","","    593.0"," ,6","","","","","     -4.67","6"
