"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047631","1951","35.65","136.067","12.0","TSURUGA, JA","    633.3","","     633.3","I","       190","I","       135","I","        22","I","         0","I","        33","I","         0","I","       158","I","        18","I","   -4.9","I,0115, ","  64.8"," ,I,1216, ","   35.5","I,0815, ","0.0","I,1216","","","-1.0","I,0331","-2.2","I,0214","-4.9","I,0115","","","","","","","   2257.9"," ,I","     14.55","I","     18.92","I","     10.18","I"
"JA000047631","1952","35.65","136.067","12.0","TSURUGA, JA","    673.1","","     673.1","I","       194","I","       157","I","        28","I","         0","I","        28","I","         0","I","       154","I","        12","I","   -2.9","I,0204, "," 100.4"," ,I,0623, ","   35.5","I,0819, ","-0.4","I,1212","","","-0.3","I,0403","-2.2","I,0225","","","","","    2047.3","3","    2047.3","I","   2469.8"," ,I","     14.43","I","     18.41","I","     10.43","I"
"JA000047631","1953","35.65","136.067","12.0","TSURUGA, JA","    680.0","","     680.0","I","       215","I","       165","I","        32","I","         0","I","        28","I","         0","I","       165","I","        10","I","   -4.6","I,0209, "," 173.8"," ,I,0925, ","   34.0","I,0817, ","-0.1","I,1206","","","-0.7","I,0227","-4.1","I,0223","-4.6","I,0209","","","    2029.4","4","    2029.4","I","   2917.4"," ,I","     14.57","I","     18.37","I","     10.76","I"
"JA000047631","1954","35.65","136.067","12.0","TSURUGA, JA","","","","","       176","I","       133","I","        23","I","         0","I","        31","I","         0","I","       138","I","         8","I","   -3.3","I,0205, "," 165.0"," ,I,0917, ","   34.5","I,0812, ","-0.1","I,1216","","","-0.9","I,0325","-2.5","I,0309","","","","","","","","","   2363.4"," ,I","     14.99","I","     18.93","I","     11.05","I"
"JA000047631","1955","35.65","136.067","12.0","TSURUGA, JA","    827.2","","     827.2","I","       199","I","       144","I","        28","I","         0","I","        23","I","         0","I","       159","I","        19","I","   -5.0","I,0109, ","  68.5"," ,I,1020, ","   35.1","I,0801, ","0.0","I,1220","","","-0.6","I,0308","-3.1","I,0222","-5.0","I,0109","","","    1770.7","7","    1770.7","I","   2372.6"," ,I","     15.42","I","     19.49","I","     11.35","I"
"JA000047631","1956","35.65","136.067","12.0","TSURUGA, JA","","","","","       214","I","       177","I","        38","I","         0","I","        34","I","         0","I","       152","I","        20","I","   -5.1","I,0109, "," 169.8"," ,I,0804, ","   34.8","I,0801, ","0.0","I,1210","-4.0","I,1230","-0.8","I,0311","-4.1","I,0203","-4.4","I,0126","","","","","","","   3300.2"," ,I","     14.39","I","     18.10","I","     10.68","I"
"JA000047631","1957","35.65","136.067","12.0","TSURUGA, JA","    598.4","","     598.4","I","       215","I","       159","I","        24","I","         0","I","        27","I","         0","I","       142","I","         4","I","   -3.4","I,0109, ","  86.9"," ,I,0716, ","   34.2","I,0731, ","0.0","I,1204","","","-0.8","I,0329","-2.6","I,0220","","","","","    2114.4","4","    2114.4","I","   2253.2"," ,I","     14.27","I","     17.81","I","     10.72","I"
"JA000047631","1958","35.65","136.067","12.0","TSURUGA, JA","","","","","       187","I","       149","I","        28","I","         0","I","        28","I","         0","I","       155","I","         5","I","   -3.4","I,0303, ","  76.8"," ,I,0917, ","   33.2","I,0801, ","-0.1","I,1214","","","-1.9","I,0331","-2.8","I,0304","","","","","","","","","   2424.3"," ,I","     14.83","I","     18.69","I","     10.97","I"
"JA000047631","1959","35.65","136.067","12.0","TSURUGA, JA","","","","","       181","I","       140","I","        32","I","         0","I","        26","I","         0","I","       155","I","         7","I","   -3.7","I,0109, "," 178.8"," ,I,0813, ","   33.7","I,0828, ","-1.2","I,1218","","","0.0","I,0319","-2.2","I,0228","","","","","","","","","   2660.8"," ,I","     15.36","I","     19.21","I","     11.50","I"
"JA000047631","1960","35.65","136.067","12.0","TSURUGA, JA","    742.3","","     742.3","I","       192","I","       148","I","        41","I","         0","I","        23","I","         0","I","       149","I","        14","I","   -5.6","I,0127, "," 182.3"," ,I,0829, ","   34.5","I,0804, ","0.0","I,1222","-3.4","I,1230","-1.4","I,0403","-2.5","I,0212","-5.6","I,0127","","","    1822.4","4","    1822.4","I","   2912.0"," ,I","     15.05","I","     18.85","I","     11.25","I"
