"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00516304","1985","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00516304","1986","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","","","         0","0","","","","","","","     0"," ,0,1231,+","","","    773.6"," ,0","        0"," ,0"
"USC00516304","1987","19.207","-155.8816","356.6","MILOLII 2.34, HI US","        92","0","        43","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 146.1"," ,0,1213, ","    642.3"," ,0","        0"," ,0"
"USC00516304","1988","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","         5"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","    715.9"," ,0","        0"," ,0"
"USC00516304","1989","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","         2"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","","","   1005.0"," ,0","        0"," ,0"
"USC00516304","1990","19.207","-155.8816","356.6","MILOLII 2.34, HI US","       121","0","        43","0","         8","0","        0","","         0","0","","","         1"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  64.8"," ,0,1118, ","    858.6"," ,0","        0"," ,0"
"USC00516304","1991","19.207","-155.8816","356.6","MILOLII 2.34, HI US","       125","0","        37","0","         2","0","        0","","         0","0","         1"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.0"," ,0,0128, ","    517.5"," ,0","        0"," ,0"
"USC00516304","1992","19.207","-155.8816","356.6","MILOLII 2.34, HI US","        96","0","        39","0","         3","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 105.2"," ,0,0727, ","    649.5"," ,0","        0"," ,0"
"USC00516304","1993","19.207","-155.8816","356.6","MILOLII 2.34, HI US","        66","0","        28","0","         6","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  85.6"," ,0,1026, ","    634.1"," ,0","        0"," ,0"
"USC00516304","1995","19.207","-155.8816","356.6","MILOLII 2.34, HI US","       122","0","        46","0","         2","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  42.7"," ,0,1231, ","    415.1"," ,0","        0"," ,0"
"USC00516304","1996","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00516304","1997","19.207","-155.8816","356.6","MILOLII 2.34, HI US","       166","0","        58","0","         8","0","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  83.1"," ,0,1118, ","    827.7"," ,0","        0"," ,0"
"USC00516304","1998","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","","","         0","0","","","","","","","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00516304","1999","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00516304","2000","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00516304","2001","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
"USC00516304","2002","19.207","-155.8816","356.6","MILOLII 2.34, HI US","","","","","","","        0","","         0","0","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","","","","","        0"," ,0"
