"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SAM00041128","1985","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       319","S","       171","S","","","   39.8","S,0805, ","","","","","","","     31.40","S","",""
"SAM00041128","1997","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       331","S","       201","S","","","   42.0","S,0617, ","","","","","","","     33.46","S","",""
"SAM00041128","2001","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       337","S","       199","S","","","   42.0","S,0727,+","","","","","","","     33.44","S","",""
"SAM00041128","2002","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       342","S","       212","S","","","   42.0","S,0723,+","","","","","","","     33.74","S","",""
"SAM00041128","2003","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       351","S","       234","S","","","   42.0","S,0725,+","","","","","","","     34.29","S","",""
"SAM00041128","2004","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       333","S","       206","S","","","   41.0","S,0814,+","","","","","","","     33.53","S","",""
"SAM00041128","2005","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       346","S","       214","S","","","   42.0","S,0816,+","","","","","","","     33.89","S","",""
"SAM00041128","2006","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       336","S","       215","S","","","   44.0","S,0702, ","","","","","","","     34.40","S","",""
"SAM00041128","2007","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       350","S","       229","S","","","   43.0","S,0807,+","","","","","","","     34.53","S","",""
"SAM00041128","2008","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       336","S","       213","S","","","   43.0","S,0818, ","","","","","","","     34.09","S","",""
"SAM00041128","2009","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       339","S","       230","S","","","   43.0","S,0811, ","","","","","","","     34.86","S","",""
"SAM00041128","2010","17.611","44.419","1213.7","NEJRAN, SA","   2849.2","","    2849.2","S","         0","S","         0","S","         0","S","       356","S","       232","S","    3.0","S,0114,+","   43.0","S,0616,+","      63.1","1","      63.1","S","     26.20","S","     34.37","S","     18.03","S"
"SAM00041128","2012","17.611","44.419","1213.7","NEJRAN, SA","   2609.4","","    2609.4","S","         0","S","         0","S","         0","S","       354","S","       223","S","    5.0","S,0126,+","   43.0","S,0718, ","","","","","     25.68","S","     33.91","S","     17.44","S"
"SAM00041128","2013","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0","S","         0","S","         0","S","       343","S","       212","S","    3.0","S,0118, ","   42.0","S,0713,+","      73.3","3","      73.3"," ","     25.51","S","     33.47","S","     17.54","S"
"SAM00041128","2014","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0","S","         0","S","         0","S","       347","S","       215","S","    5.0","S,0124, ","   43.0","S,0817,+","","","","","     25.71","S","     33.85","S","     17.56","S"
"SAM00041128","2015","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","         0","S","       348","S","       228","S","","","   42.0","S,0804,+","","","","","","","     34.06","S","",""
"SAM00041128","2016","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0","S","         0","S","         0","S","       343","S","       200","S","    4.0","S,0202,+","   42.0","S,0718,+","","","","","     25.82","S","     33.69","S","     17.95","S"
"SAM00041128","2017","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0"," ","         0","S","","","","","","","    3.0","S,1212,+","","","","","","","","","","","     17.82","S"
"SAM00041128","2020","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0","S","         0","S","","","","","","","    4.0","S,0117,+","","","","","","","","","","","     18.19","S"
"SAM00041128","2022","17.611","44.419","1213.7","NEJRAN, SA","","","","","","","","","","","","","","","","","","","      55.4","4","      55.4"," ","","","","","",""
"SAM00041128","2023","17.611","44.419","1213.7","NEJRAN, SA","","","","","         0","S","         0","S","","","","","","","    4.0","S,1218, ","","","","","","","","","","","     18.80","S"
