"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001091174","1991","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      6.6","","       6.6","C","       128","C","        58","C","         0","C","      159","","        24","C","        34","C","       240","C","        54","C","        60","C","         5","C","  -42.7","C,0108, ","   530"," ,C,1214, ","   178"," ,C,1124, ","  17.0"," ,C,1124, ","   34.3","C,0815, ","-0.8","C,0805","-2.2","C,0822","-4.8","C,0921","-7.4","C,0929","-10.9","C,1022","-0.6","C,0731","-5.1","C,0602","-5.1","C,0602","-7.0","C,0422","-10.1","C,0410","","","","","    414.8"," ,C","     1845"," ,C","      2.99","C","     10.07","C","     -4.09","C","","","",""
"CA001091174","1992","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5277.7","7","    5277.7"," ","","","","","","","","","","","","","",""
"CA001091174","1995","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      0.0","","       0.0","C","","","","","","","","","","","        38","C","       255","C","        88","C","        68","C","         0","C","  -39.0","C,1208, ","","","","","","","   30.0","C,0630, ","-0.4","C,0805","-2.3","C,0806","-6.5","C,0919","-8.5","C,0920","-11.2","C,1029","-1.9","C,0728","-2.5","C,0606","-5.0","C,0521","-7.7","C,0419","-9.9","C,0405","","","","","","","","","      2.16","C","      9.40","C","     -5.08","C","","","",""
"CA001091174","1996","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      1.3","","       1.3","C","","","","","","","","","","","        72","C","       248","C","        98","C","        37","C","         0","C","  -43.6","C,1229, ","","","","","","","   29.6","C,0727, ","-0.4","C,0802","-2.3","C,0916","-4.4","C,0921","-6.8","C,0923","-10.6","C,1001","-0.4","C,0719","-2.8","C,0702","-4.7","C,0527","-9.3","C,0511","-9.3","C,0511","    6371.6","6","    6371.6","C","","","","","     -0.25","C","      6.84","C","     -7.33","C","","","",""
"CA001091174","1997","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      1.3","","       1.3","C","","","","","","","","","","","        25","C","       236","C","        76","C","        59","C","         0","C","  -42.7","C,0125, ","","","","","","","   29.1","C,0810, ","-1.1","C,0816","-2.6","C,0918","-4.5","C,0929","-7.2","C,1005","-9.4","C,1112","-0.1","C,0717","-3.9","C,0523","-4.4","C,0508","-7.5","C,0419","-11.4","C,0411","    6303.9","9","    6303.9","C","","","","","      2.85","C","      9.59","C","     -3.88","C","","","",""
"CA001091174","1998","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      7.0","","       7.0","C","","","","","","","","","","","        31","C","       227","C","        58","C","        75","C","         2","C","  -36.7","C,0111, ","","","","","","","   33.1","C,0728, ","-0.6","C,0802","-2.6","C,0903","-5.8","C,0915","-9.4","C,1109","-9.4","C,1109","-1.1","C,0714","-2.5","C,0612","-4.9","C,0510","-7.3","C,0425","-9.6","C,0411","    5436.6","6","    5436.6","C","","","","","      3.29","C","     10.39","C","     -3.80","C","","","",""
"CA001091174","1999","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    5720.1","1","    5720.1","C","","","","","","","","","","","","","",""
"CA001091174","2000","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      0.0","","       0.0","C","","","","","","","","","","","        42","C","       257","C","        70","C","        38","C","         0","C","  -32.1","C,0212, ","","","","","","","   30.1","C,0804, ","-1.1","C,0810","-2.2","C,0827","-7.4","C,0922","-7.4","C,0922","-15.2","C,1110","-0.4","C,0729","-2.4","C,0701","-4.5","C,0525","-6.9","C,0507","-9.1","C,0424","","","","","","","","","      1.96","C","      8.78","C","     -4.85","C","","","",""
"CA001091174","2001","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","","","","","","","","","","","","","","","","","","","        74","C","        46","C","         2","C","","","","","","","","","   32.6","C,0721, ","","","","","","","","","","","","","","","","","","","","","    5648.5","5","    5648.5","C","","","","","","","      9.34","C","","","","","",""
"CA001091174","2002","54.3833","-125.9667","713.0","BURNS LAKE DECKER LAKE, BC CA","      1.0","","       1.0","C","","","","","","","","","","","        26","C","       255","C","        85","C","        35","C","         0","C","  -33.1","C,0128,+","","","","","","","   29.7","C,0614, ","-1.5","C,0804","-3.6","C,0816","-4.9","C,0929","-10.9","C,1011","-10.9","C,1011","-0.3","C,0729","-2.3","C,0703","-6.1","C,0516","-6.8","C,0515","-9.3","C,0418","","","","","","","","","      2.02","C","      8.41","C","     -4.37","C","","","",""
