"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CELC","2006","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1206.5","","    1206.5","U","         0","U","         3","U","         0","U","       244","U","        96","U","    0.0","U,0313,+","   45.0","U,0722, ","","","0.0","U,0313","    1062.7","7","    1062.7","U","     18.63","U","     25.33","U","     11.93","U"
"USR0000CELC","2007","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1115.6","","    1115.6","U","         0","U","         4","U","         0","U","       255","U","        96","U","   -0.6","U,0114,+","   43.3","U,0831, ","","","0.0","U,0115","     973.0","0","     973.0","U","     18.42","U","     25.40","U","     11.44","U"
"USR0000CELC","2008","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1333.8","","    1333.8","U","         0","U","         5","U","         0","U","       250","U","       117","U","    0.0","U,1226,+","   41.1","U,0824,+","0.0","U,1217","0.0","U,0316","    1198.9","9","    1198.9","U","     18.89","U","     25.60","U","     12.18","U"
"USR0000CELC","2009","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1144.1","","    1144.1","U","         0","U","         2","U","         0","U","       245","U","        97","U","    0.0","U,1208,+","   42.2","U,0829, ","0.0","U,1208","0.0","U,0210","     999.3","3","     999.3","U","     18.55","U","     25.32","U","     11.77","U"
"USR0000CELC","2010","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","    1112.0","0","    1112.0","U","","","","","",""
"USR0000CELC","2012","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1207.2","","    1207.2","U","         0","U","         3","U","         0","U","       248","U","        82","U","    0.0","U,0318,+","   41.1","U,0813, ","","","0.0","U,0318","    1030.2","2","    1030.2","U","     18.86","U","     24.98","U","     12.73","U"
"USR0000CELC","2013","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1093.4","","    1093.4","U","         0","U","         7","U","         0","U","       248","U","        77","U","   -1.1","U,0114, ","   42.2","U,0629, ","","","0.0","U,0209","    1058.1","1","    1058.1","U","     18.45","U","     24.59","U","     12.32","U"
"USR0000CELC","2014","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1209.8","","    1209.8","U","         0","U","         2","U","         0","U","       282","U","        86","U","   -1.7","U,1231, ","   40.6","U,0915, ","-0.6","U,1230","","","     742.3","3","     742.3","U","     19.75","U","     26.25","U","     13.25","U"
"USR0000CELC","2015","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1148.1","","    1148.1","U","         0","U","         1","U","         0","U","       263","U","        76","U","    0.0","U,0101, ","   40.6","U,0816, ","","","0.0","U,0101","     721.6","6","     721.6","U","     19.24","U","     25.27","U","     13.21","U"
"USR0000CELC","2016","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1167.0","","    1167.0","U","         0","U","         0","U","         0","U","       243","U","        83","U","    2.2","U,1225,+","   42.8","U,0620, ","","","","","     942.3","3","     942.3","U","     19.11","U","     25.09","U","     13.12","U"
"USR0000CELC","2017","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1214.1","","    1214.1","U","         0","U","         0","U","         0","U","       256","U","        89","U","    1.1","U,0125, ","   42.2","U,0828, ","","","","","    1008.5","5","    1008.5","U","     19.26","U","     25.05","U","     13.47","U"
"USR0000CELC","2018","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1143.0","","    1143.0","U","         0","U","         0","U","         0","U","       256","U","        88","U","    0.6","U,0220, ","   43.9","U,0706, ","","","","","     774.5","5","     774.5","U","     19.02","U","     25.01","U","     13.03","U"
"USR0000CELC","2019","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","    919.7","","     919.7","U","         0","U","         4","U","         0","U","       203","U","        58","U","   -0.6","U,0221, ","   37.8","U,0904,+","0.0","U,1226","0.0","U,0222","    1252.0","0","    1252.0","U","     17.10","U","     22.27","U","     11.95","U"
"USR0000CELC","2020","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1284.6","","    1284.6","U","         0","U","         0","U","         0","U","       235","U","        88","U","    2.1","U,0204, ","   44.4","U,0906, ","","","","","    1112.9","9","    1112.9","U","     19.05","U","     24.74","U","     13.36","U"
"USR0000CELC","2021","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1198.2","","    1198.2","U","         0","U","         1","U","         0","U","       247","U","        91","U","    0.0","U,0316, ","   40.0","U,0615, ","","","0.0","U,0316","     957.6","6","     957.6","U","     18.89","U","     24.83","U","     12.95","U"
"USR0000CELC","2022","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","   1236.0","","    1236.0","U","         0","U","         1","U","         0","U","       234","U","        95","U","    0.0","U,0224, ","   41.7","U,0906,+","","","0.0","U,0224","     873.9","9","     873.9","U","     19.02","U","     24.89","U","     13.15","U"
"USR0000CELC","2023","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","    902.0","","     902.0","U","         0","U","         2","U","         0","U","       195","U","        63","U","    0.0","U,0226,+","   39.4","U,0816,+","","","0.0","U,0226","    1487.8","8","    1487.8","U","     17.08","U","     22.50","U","     11.67","U"
"USR0000CELC","2024","33.6472","-117.4111","926.0","EL CARISO CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","    1131.8","8","    1131.8","U","","","","","",""
