"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00066131","1949","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       108","0","        76","0","         9","0","","","         1"," ","","","","","  50.8"," ,0,0406, ","    954.6"," ,0","",""
"USC00066131","1951","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","","","","","","","","","","","         1"," ","","","","","","","",""
"USC00066131","1952","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       113","0","        77","0","        11","0","","","","","         2"," ","","","  50.5"," ,0,1123, ","   1103.0"," ,0","",""
"USC00066131","1953","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       127","0","        89","0","        19","0","","","","","         3"," ","","","  60.2"," ,0,1124, ","   1482.5"," ,0","",""
"USC00066131","1954","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       123","0","        81","0","        14","0","","","","","","","",""," 106.7"," ,0,0912, ","   1370.0"," ,0","",""
"USC00066131","1955","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       130","0","        86","0","        16","0","         8","0","","","","","   127"," ,0,1120, ","  82.0"," ,0,1016, ","   1318.9"," ,0","      419"," ,0"
"USC00066131","1956","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       127","0","        95","0","         7","0","","","","","","","","","  44.5"," ,0,0110, ","   1134.5"," ,0","",""
"USC00066131","1957","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       106","0","        65","0","         6","0","","","","","","","","","  39.6"," ,0,1221, ","    874.7"," ,0","",""
"USC00066131","1958","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       114","0","        87","0","        19","0","","","         1"," ","         1"," ","","","  69.9"," ,0,0108, ","   1399.6"," ,0","",""
"USC00066131","1959","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       122","0","        85","0","        12","0","","","","","         1"," ","","","  89.4"," ,0,0711, ","   1192.3"," ,0","",""
"USC00066131","1960","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       108","0","        71","0","        10","0","","","","","","","","","  81.3"," ,0,0920, ","   1176.1"," ,0","",""
"USC00066131","1961","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","","","","","","","","","","","","","","","","","   1258.4"," ,0","",""
"USC00066131","1962","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       104","0","        71","0","         9","0","","","","","         1"," ","",""," 121.9"," ,0,1006, ","   1145.3"," ,0","",""
"USC00066131","1963","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","        93","0","        60","0","        10","0","","","","","","","","","  67.3"," ,0,1130, ","    883.3"," ,0","",""
"USC00066131","1965","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","        82","0","        56","0","         7","0","","","","","","","","","  39.9"," ,0,0227,+","    701.2"," ,0","",""
"USC00066131","1966","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","        93","0","        60","0","        13","0","","","","","","","","","  63.0"," ,0,1103, ","   1017.2"," ,0","",""
"USC00066131","1967","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","       108","0","        71","0","         7","0","","","","","","","","","  86.1"," ,0,0307, ","   1136.4"," ,0","",""
"USC00066131","1968","41.58333","-71.85","82.0","PACHAUG FOREST, CT US","        81","0","        50","0","        13","0","","","","","","","","","  81.0"," ,0,0318, ","    992.6"," ,0","",""
