"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00453444","1923","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    604.8","","     604.8","6","        40","6","        20","6","         0","6","         1","6","       118","6","        14","6","       168","6","        64","6","         2"," ","  -19.4","6,1231, ","  12.2"," ,6,0417, ","   40.6","6,0817,+","-0.6","6,1024","-2.2","6,1026","-4.4","6,1108","-8.3","6,1130","-9.4","6,1229","0.0","6,0407","-2.8","6,0324","-5.0","6,0317","-12.2","6,0217","-12.2","6,0217","    2951.0","0","    2951.0","6","    138.9"," ,6","     12.23","6","     19.37","6","      5.09","6"
"USC00453444","1924","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    599.6","","     599.6","6","        45","6","        27","6","         0","6","        11","6","       107","6","        31","6","       176","6","        62","6","","","  -23.3","6,1224, ","  17.8"," ,6,0907, ","   42.2","6,0726,+","-0.6","6,1105","-2.8","6,1109","-5.6","6,1112","-11.1","6,1208","-11.1","6,1208","-0.6","6,0425","-2.2","6,0424","-4.4","6,0329","-7.2","6,0125","-12.2","6,0120","    2661.4","4","    2661.4","6","    170.6"," ,6","     11.93","6","     19.25","6","      4.61","6"
"USC00453444","1925","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    561.1","","     561.1","6","        48","6","        16","6","         0","6","         0","6","        92","6","         4","6","       167","6","        60","6","","","  -12.8","6,0116,+","  14.0"," ,6,0416, ","   41.1","6,0716, ","0.0","6,1013","-3.3","6,1031","-4.4","6,1101","","","","","-1.7","6,0328","-3.3","6,0325","-4.4","6,0216","-7.2","6,0127","-12.8","6,0116","    2649.9","9","    2649.9","6","    142.9"," ,6","     12.70","6","     19.67","6","      5.73","6"
"USC00453444","1926","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    544.1","","     544.1","6","        51","6","        29","6","         0","6","         0","6","       101","6","        16","6","       172","6","        55","6","","","  -15.6","6,1222,+","  14.7"," ,6,1115, ","   42.2","6,0711, ","-3.9","6,0923","-3.9","6,0923","-7.8","6,1212","-7.8","6,1212","-15.6","6,1213","-1.7","6,0403","-4.4","6,0306","-4.4","6,0306","","","","","    2488.5","5","    2488.5","6","    186.1"," ,6","     12.53","6","     19.43","6","      5.63","6"
"USC00453444","1927","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    442.7","","     442.7","6","        71","6","        22","6","         0","6","         3","6","       107","6","        26","6","       143","6","        41","6","","","  -24.4","6,0120, ","  10.7"," ,6,1002, ","   40.6","6,0723, ","-2.8","6,1030","-2.8","6,1030","-7.8","6,1207","-7.8","6,1207","-11.7","6,1209","-2.2","6,0526","-2.2","6,0526","-6.7","6,0419","-6.7","6,0419","-8.9","6,0126","    2929.0","0","    2929.0","6","    161.4"," ,6","     11.26","6","     17.61","6","      4.91","6"
"USC00453444","1928","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    510.5","","     510.5","6","        63","6","        20","6","         0","6","         0","6","       121","6","        22","6","       163","6","        50","6","","","  -13.3","6,1204, ","  10.2"," ,6,1226,+","   43.3","6,0724, ","-3.9","6,1012","-3.9","6,1012","-4.4","6,1117","-7.8","6,1201","-11.1","6,1202","0.0","6,0502","-2.8","6,0407","-5.6","6,0303","-6.7","6,0229","-10.0","6,0117","    2818.6","6","    2818.6","6","    142.7"," ,6","     11.74","6","     18.51","6","      4.97","6"
"USC00453444","1929","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    450.0","","     450.0","6","","","","","","","        11","6","       136","6","        43","6","       153","6","        49","6","","","  -28.3","6,0207, ","","","   40.0","6,0731,+","0.0","6,1023","-2.8","6,1028","-6.1","6,1103","-6.7","6,1109","-9.4","6,1110","0.0","6,0424","-2.2","6,0410","-8.3","6,0219","-8.3","6,0219","-16.1","6,0218","    3120.4","4","    3120.4","6","","","     10.18","6","     17.18","6","      3.19","6"
"USC00453444","1930","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    528.1","","     528.1","6","","","","","","","        13","6","       120","6","        35","6","       178","6","        51","6","","","  -30.0","6,0123, ","","","   42.2","6,0713, ","-1.7","6,1010","-2.2","6,1014","-4.4","6,1027","-7.2","6,1117","","","0.0","6,0506","-3.9","6,0316","-4.4","6,0227","-7.2","6,0201","-12.2","6,0130","    3082.3","3","    3082.3","6","","","     11.19","6","     18.31","6","      4.07","6"
"USC00453444","1931","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    612.7","","     612.7","6","","","","","","","         0","6","       109","6","        17","6","       166","6","        62","6","","","  -15.6","6,1214,+","","","   43.3","6,0720, ","0.0","6,1007","-2.8","6,1110","-8.9","6,1121","-8.9","6,1121","-8.9","6,1121","-2.8","6,0419","-2.8","6,0419","-6.1","6,0307","-7.2","6,0305","","","    2774.4","4","    2774.4","6","","","     12.12","6","     19.02","6","      5.23","6"
"USC00453444","1932","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","        57","6","        18","6","         0","6","","","","","","","","","","","","","","","  14.5"," ,6,0131, ","","","","","","","","","","","","","","","","","","","","","","","    2981.1","1","    2981.1","6","    137.4"," ,6","","","","","",""
"USC00453444","1933","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","        69","6","        19","6","         0","6","","","","","","","","","","","","","","","  11.2"," ,6,0130, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    151.8"," ,6","","","","","",""
"USC00453444","1934","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","        55","6","        19","6","         1","6","","","","","","","","","","","","","","","  38.1"," ,6,0529, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    165.4"," ,6","","","","","",""
"USC00453444","1935","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","","","","","","","","","","","        19","6","       175","6","        46","6","","","","","","","   42.2","6,0714, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     18.26","6","",""
"USC00453444","1939","46.56667","-119.58333","220.1","HANFORD A E C, WA US","    529.7","","     529.7","6","","","","","","","         0","6","       135","6","         2","6","       199","6","        65","6","","","  -13.3","6,0209, ","","","   46.1","6,0727, ","-0.6","6,1006","-4.4","6,1025","-4.4","6,1025","-6.7","6,1116","-9.4","6,1127","-0.6","6,0420","-3.3","6,0416","-6.7","6,0406","-6.7","6,0406","-9.4","6,0305","    2590.2","2","    2590.2","6","","","     12.48","6","     21.34","6","      3.63","6"
"USC00453444","1940","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","","","","","","","         0","6","       101","6","","","","","","","","","  -15.0","6,1216, ","","","","","0.0","6,1027","-4.4","6,1104","-4.4","6,1104","-8.9","6,1112","-8.9","6,1112","-2.8","6,0322","-2.8","6,0322","-4.4","6,0311","-7.2","6,0202","-8.9","6,0129","","","","","","","","","","","      4.79","6"
"USC00453444","1941","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","        59","6","        24","6","         0","6","","","","","","","","","","","         7"," ","","","  17.8"," ,6,0114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    188.8"," ,6","","","","","",""
"USC00453444","1942","46.56667","-119.58333","220.1","HANFORD A E C, WA US","","","","","        40","6","        23","6","         1","6","","","","","        17","6","       177","6","        63","6","","","","","  31.8"," ,6,0625, ","   43.3","6,0703, ","","","","","","","","","","","","","","","","","","","","","    2746.0","0","    2746.0"," ","    170.2"," ,6","","","     19.22","6","",""
