"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00093732","1958","39.8","-72.66667","25.9","NEW YORK SHOALS AFS OFF SHORE, NY US","","","","","","","","","","","","","","","","","","","","","","","","","        36"," ","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00093732","1959","39.8","-72.66667","25.9","NEW YORK SHOALS AFS OFF SHORE, NY US","    458.2","","     458.2","X","       116","X","        64","X","         6","X","        0","","         1","X","         0","X","        43","X","         6","X","       111","X","         0","X","       173"," ","        12"," ","   -9.4","X,0220, ","     0"," ,X,1231,+","    76"," ,X,0126, ","  45.5"," ,X,0714, ","   31.1","X,0907,+","-2.2","X,1118","-2.2","X,1118","-0.6","X,0329","-3.9","X,0225","-7.2","X,0221","-7.2","X,0221","-9.4","X,0220","","","","","    733.3"," ,X","       79"," ,X","     12.83","X","     15.23","X","     10.43","X"
"USW00093732","1960","39.8","-72.66667","25.9","NEW YORK SHOALS AFS OFF SHORE, NY US","","","","","","","","","","","","","","","","","","","","","","","","","       129"," ","        16"," ","","","","","","","","","","","","","","","","","","","","","","","","","    2490.9","9","    2490.9","X","","","","","","","","","",""
