"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00292287","1932","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","        46","6","        23","6","         1","6","","","","","","","  25.4"," ,6,1214, ","    232.7"," ,6","",""
"USC00292287","1933","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","        62","6","        33","6","         3","6","         1","6","","","    25"," ,6,0121, ","  31.8"," ,6,0615, ","    348.1"," ,6","       38"," ,6"
"USC00292287","1934","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","","","","","","","         0","6","","","     0"," ,6,1231,+","","","","","        0"," ,6"
"USC00292287","1935","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","        30","6","        22","6","         4","6","         1","6","         8"," ","    51"," ,6,0225, ","  43.2"," ,6,0801, ","    335.2"," ,6","       51"," ,6"
"USC00292287","1939","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","        24","6","        20","6","         2","6","         2","6","","","    51"," ,6,0217, ","  50.8"," ,6,0914, ","    251.0"," ,6","      102"," ,6"
"USC00292287","1941","31.38333","-108.6","1491.1","CULBERSON RANCH, NM US","        61","6","        47","6","         2","6","","","","","","","  28.7"," ,6,0823, ","    466.4"," ,6","",""
