"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013877","1938","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    553.2","","     553.2","X","       140","X","        85","X","         8","X","        3","","         4","X","         0","X","        76","X","         4","X","       204","X","        14","X","","","","","","","  -13.3","X,0128, ","    25"," ,X,1210,+","    76"," ,X,1210, ","  50.0"," ,X,0808, ","   33.3","X,0906, ","-2.2","X,1025","-2.2","X,1025","-4.4","X,1115","-8.9","X,1125","-8.9","X,1125","-1.1","X,0411","-2.2","X,0403","-7.8","X,0301","-7.8","X,0301","-10.6","X,0129","","","","","   1014.9"," ,X","      159"," ,X","     14.37","X","     20.90","X","      7.85","X","","","","","","","","","","","","","","","",""
"USW00013877","1939","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","","","","","       124","X","        73","X","         4","X","        1","","         1","X","         0","X","        90","X","","","","","","","","","","","","","  -10.6","X,0223, ","    25"," ,X,0318, ","    25"," ,X,0318, ","  36.1"," ,X,0705, ","","","-3.9","X,1015","-3.9","X,1015","-6.7","X,1106","-6.7","X,1106","-8.9","X,1222","-1.7","X,0414","-3.3","X,0413","-6.7","X,0319","-6.7","X,0319","-10.0","X,0304","","","","","    764.1"," ,X","       25"," ,X","","","","","      7.17","X","","","","","","","","","","","","","","","",""
"USW00013877","1940","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    505.3","","     505.3","X","       123","X","        80","X","         6","X","       17","","         3","X","         1","X","        96","X","        12","X","       185","X","        16","X","","","","","","","  -17.8","X,0127, ","   152"," ,X,0127,+","   152"," ,X,0124, ","  62.7"," ,X,0814, ","   35.6","X,0729,+","-3.9","X,1107","-3.9","X,1107","-5.6","X,1109","-6.7","X,1116","-11.7","X,1204","-1.1","X,0505","-5.0","X,0413","-5.0","X,0413","-11.7","X,0326","-11.7","X,0326","    2457.2","2","    2457.2","X","    933.3"," ,X","      385"," ,X","     12.61","X","     19.10","X","      6.13","X","","","","","","","","","","","","","","","",""
"USW00013877","1941","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    722.4","","     722.4","X","       116","X","        70","X","         5","X","        2","","         1","X","         0","X","        98","X","         2","X","       195","X","        43","X","","","","","","","  -13.3","X,0106, ","    51"," ,X,0227, ","    56"," ,X,0227, ","  51.3"," ,X,0903, ","   34.4","X,0902,+","0.0","X,1012","-7.2","X,1112","-7.2","X,1112","-7.2","X,1112","","","-3.3","X,0330","-3.3","X,0330","-5.6","X,0319","-8.9","X,0318","-8.9","X,0318","    2297.6","6","    2297.6","X","    833.8"," ,X","       72"," ,X","     13.79","X","     20.30","X","      7.27","X","","","","","","","","","","","","","","","",""
"USW00013877","1942","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","","","","","       136","X","        96","X","         9","X","        9","","         6","X","         0","X","       104","X","","","","","","","","","","","","","  -16.7","X,0111,+","   127"," ,X,0303, ","   102"," ,X,0302, ","  70.1"," ,X,0722, ","","","-0.6","X,1026","-3.3","X,1027","-6.1","X,1127","-7.2","X,1128","-8.9","X,1202","0.0","X,0421","-2.2","X,0402","-4.4","X,0401","-8.9","X,0225","-8.9","X,0225","","","","","   1231.8"," ,X","      365"," ,X","","","","","      6.85","X","","","","","","","","","","","","","","","",""
"USW00013877","1943","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","","","","","       115","X","        75","X","         7","X","        0","","         1","X","         0","X","       109","X","","","","","","","","","","","","","  -16.1","X,0304, ","     0","T,X,0306,+","    25"," ,X,0212, ","  44.7"," ,X,0204, ","","","-2.8","X,1017","-2.8","X,1017","-6.7","X,1112","-6.7","X,1112","-10.0","X,1215","-2.2","X,0422","-2.2","X,0422","-4.4","X,0414","-9.4","X,0308","-9.4","X,0308","    2380.0","0","    2380.0","X","    943.4"," ,X","       25"," ,X","","","","","      6.64","X","","","","","","","","","","","","","","","",""
"USW00013877","1944","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    693.3","","     693.3","X","       125","X","        75","X","         8","X","        7","","         1","X","         0","X","        90","X","         6","X","       183","X","        38","X","","","","","","","  -14.4","X,1215, ","   203"," ,X,1211, ","   203"," ,X,1211, ","  81.5"," ,X,0929, ","   37.2","X,0618, ","-1.1","X,1028","-2.2","X,1106","-5.0","X,1130","-8.3","X,1202","-11.1","X,1203","-0.6","X,0407","-5.0","X,0405","-5.0","X,0405","-8.3","X,0310","-13.3","X,0213","","","","","    958.5"," ,X","      234"," ,X","     13.68","X","     19.96","X","      7.41","X","","","","","","","","","","","","","","","",""
"USW00013877","1945","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    598.5","","     598.5","X","       147","X","       102","X","         6","X","        8","","         3","X","         0","X","        80","X","        10","X","       195","X","        19","X","","","","","","","  -14.4","X,0201, ","   102"," ,X,1218, ","   102"," ,X,1218, ","  42.7"," ,X,0217, ","   34.4","X,0630, ","-1.7","X,1016","-3.3","X,1104","-4.4","X,1116","-6.7","X,1210","-8.9","X,1211","-0.6","X,0407","-2.8","X,0219","-8.9","X,0203","-8.9","X,0203","-8.9","X,0203","    2336.7","7","    2336.7","X","   1145.8"," ,X","      178"," ,X","     13.59","X","     19.79","X","      7.40","X","","","","","","","","","","","","","","","",""
"USW00013877","1946","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    464.5","","     464.5","X","       127","X","        79","X","         9","X","        1","","         1","X","         0","X","        83","X","         2","X","       202","X","        10","X","","","","","","","  -12.2","X,0102, ","    25"," ,X,0420, ","    51"," ,X,1218, ","  58.7"," ,X,0714, ","   33.3","X,0714, ","-1.7","X,1002","-2.8","X,1113","-7.8","X,1202","-7.8","X,1202","-9.4","X,1203","0.0","X,0428","-2.2","X,0310","-4.4","X,0225","-7.8","X,0216","-8.9","X,0129","    2221.4","4","    2221.4","X","   1027.4"," ,X","       54"," ,X","     14.10","X","     20.57","X","      7.62","X","","","","","","","","","","","","","","","",""
"USW00013877","1947","36.47964","-82.39893","455.9","BRISTOL AIRPORT, TN US","","","    559.2","","     559.2","X","       125","X","        84","X","         7","X","       18","","         6","X","         0","X","       103","X","        12","X","       191","X","         8","X","","","","","","","  -14.4","X,0208,+","   305"," ,X,0223, ","   239"," ,X,0327, ","  47.5"," ,X,0628, ","   34.4","X,0610, ","-0.6","X,1001","-3.3","X,1113","-5.0","X,1129","-8.3","X,1201","","","-1.1","X,0509","-3.3","X,0331","-6.1","X,0329","-6.7","X,0310","-11.1","X,0228","    2375.8","8","    2375.8","X","   1082.5"," ,X","      824"," ,X","     12.93","X","     19.11","X","      6.75","X","","","","","","","","","","","","","","","",""
