"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MOCG0014","2019","37.49375","-89.756711","184.1","OAK RIDGE 1.5 WSW, MO US","   1595.9"," ,N"
"US1MOCG0014","2020","37.49375","-89.756711","184.1","OAK RIDGE 1.5 WSW, MO US","   1342.6"," ,N"
"US1MOCG0014","2023","37.49375","-89.756711","184.1","OAK RIDGE 1.5 WSW, MO US","   1222.8"," ,N"
