"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000GJON","2000","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1242.2","","    1242.2","U","         0","U","        37","U","         0","U","       286","U","        80","U","   -6.7","U,1220, ","   38.3","U,0720, ","0.0","U,1115","-4.4","U,1122","-4.4","U,1122","-6.7","U,1220","0.0","U,0210","-2.2","U,0207","-4.4","U,0206","","","","","","","     19.13","U","     26.02","U","     12.24","U"
"USR0000GJON","2001","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1309.3","","    1309.3","U","         0","U","        23","U","         0","U","       295","U","        76","U","   -6.7","U,0103, ","   35.6","U,0707,+","-1.7","U,1221","-4.4","U,1227","-4.4","U,1227","","","-1.1","U,0308","-4.4","U,0126","-4.4","U,0126","-6.7","U,0103","     989.0","0","     989.0","U","     19.78","U","     26.25","U","     13.31","U"
"USR0000GJON","2002","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     693.4","4","     693.4","U","","","","","",""
"USR0000GJON","2003","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1504.1","","    1504.1","U","         0","U","        30","U","         0","U","       272","U","        53","U","   -8.3","U,0124, ","   35.0","U,0712, ","0.0","U,1129","-2.2","U,1220","","","","","-2.2","U,0128","-2.2","U,0128","-5.0","U,0125","-8.3","U,0124","","","","","     20.26","U","     25.69","U","     14.82","U"
"USR0000GJON","2004","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1415.9","","    1415.9","U","         0","U","        23","U","         0","U","       286","U","        79","U","   -3.9","U,0129, ","   36.1","U,0620,+","0.0","U,1118","-2.2","U,1215","","","","","0.0","U,0219","-3.9","U,0129","","","","","     900.6","6","     900.6","U","     19.85","U","     26.11","U","     13.59","U"
"USR0000GJON","2005","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1442.2","","    1442.2","U","         0","U","        11","U","         0","U","       275","U","        80","U","   -5.0","U,0124, ","   37.2","U,0727, ","-1.1","U,1222","","","","","","","0.0","U,0219","-5.0","U,0124","-5.0","U,0124","","","     761.5","5","     761.5","U","     20.05","U","     25.91","U","     14.19","U"
"USR0000GJON","2007","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1462.2","","    1462.2","U","         0","U","        17","U","         0","U","       301","U","        88","U","   -4.4","U,0217, ","   37.2","U,0610, ","0.0","U,1117","","","","","","","-1.1","U,0408","-2.2","U,0219","-4.4","U,0217","","","","","","","     20.35","U","     26.80","U","     13.90","U"
"USR0000GJON","2008","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1391.4","","    1391.4","U","         0","U","         9","U","         0","U","       296","U","        78","U","   -3.9","U,0103, ","   36.7","U,0806,+","-1.7","U,1119","","","","","","","-1.1","U,0214","-2.8","U,0104","","","","","     632.4","4","     632.4","U","     20.17","U","     26.19","U","     14.14","U"
"USR0000GJON","2009","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1543.1","","    1543.1","U","         0","U","        18","U","         0","U","       287","U","        96","U","   -4.4","U,0206,+","   36.7","U,0622,+","","","","","","","","","-1.7","U,0304","-4.4","U,0206","-4.4","U,0206","","","     783.6","6","     783.6","U","     20.37","U","     26.28","U","     14.47","U"
"USR0000GJON","2010","30.8289","-82.36","34.7","JONES ISLAND GEORGIA, GA US","   1545.4","","    1545.4","U","         0","U","        39","U","         0","U","       269","U","       127","U","   -6.1","U,1228,+","   38.9","U,0730, ","-0.6","U,1107","-2.8","U,1202","-5.0","U,1208","","","-1.7","U,0226","-2.8","U,0113","-6.1","U,0111","","","     927.6","6","     927.6","U","     19.54","U","     26.31","U","     12.77","U"
