"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1OKNB0001","2006","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        77","N","        43","N","         4","N","         4","N","   203"," ,N,1201, "," 126.2"," ,N,0429, ","    610.9"," ,N","      381"," ,N"
"US1OKNB0001","2007","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        97","N","        62","N","        21","N","         4","N","   102"," ,N,0121, ","  68.6"," ,N,0908, ","   1386.6"," ,N","      287"," ,N"
"US1OKNB0001","2008","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        87","N","        55","N","        14","N","         2","N","   140"," ,N,0201, "," 125.2"," ,N,0609, ","   1158.3"," ,N","      204"," ,N"
"US1OKNB0001","2009","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        91","N","        55","N","        11","N","","","","","  71.9"," ,N,1009, ","    866.5"," ,N","",""
"US1OKNB0001","2010","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        84","N","        55","N","         7","N","","","","","  43.9"," ,N,0706, ","    758.9"," ,N","",""
"US1OKNB0001","2011","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        81","N","        45","N","         9","N","","","","","  75.4"," ,N,1108, ","    744.1"," ,N","",""
"US1OKNB0001","2012","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        72","N","        43","N","         7","N","","","","","  63.8"," ,N,0501, ","    569.9"," ,N","",""
"US1OKNB0001","2013","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        98","N","        57","N","        13","N","","","","","  51.6"," ,N,0730, ","    964.7"," ,N","",""
"US1OKNB0001","2014","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        83","N","        46","N","         6","N","","","","","  47.5"," ,N,0602, ","    598.9"," ,N","",""
"US1OKNB0001","2015","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        93","N","        55","N","        15","N","","","","","  82.3"," ,N,0524, ","   1087.9"," ,N","",""
"US1OKNB0001","2017","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        79","N","        51","N","        14","N","","","","","  75.4"," ,N,1005, ","   1001.4"," ,N","",""
"US1OKNB0001","2018","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        95","N","        58","N","         7","N","","","","","  62.7"," ,N,1008, ","    730.7"," ,N","",""
"US1OKNB0001","2019","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","       107","N","        60","N","        14","N","","","",""," 182.4"," ,N,0521, ","   1366.6"," ,N","",""
"US1OKNB0001","2020","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        90","N","        57","N","         7","N","","","","","  59.2"," ,N,0711, ","    853.1"," ,N","",""
"US1OKNB0001","2021","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        72","N","        47","N","         6","N","","","","","  55.9"," ,N,0125, ","    797.4"," ,N","",""
"US1OKNB0001","2022","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        75","N","        51","N","        10","N","","","","","  56.9"," ,N,0322, ","    758.6"," ,N","",""
"US1OKNB0001","2023","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        85","N","        50","N","        14","N","","","","","  81.0"," ,N,1025, ","    881.1"," ,N","",""
"US1OKNB0001","2024","36.4753","-97.421866","296.9","BILLINGS 4.1 SSE, OK US","        81","N","        44","N","         9","N","","","","","  41.4"," ,N,1103, ","    661.0"," ,N","",""
