"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MUM00041244","1988","24.233","55.783","299.0","BURAIMI AUT, MU","         0","S","         0","S","         0","S","","","","","","","","","","","","","     0"," ,S,1231,+","","","      0.0"," ,S","","","","","",""
"MUM00041244","1989","24.233","55.783","299.0","BURAIMI AUT, MU","         1","S","         1","S","         0","S","","","","","","","","","","","","","  24.9"," ,S,1217, ","","","     24.9"," ,S","","","","","",""
"MUM00041244","2000","24.233","55.783","299.0","BURAIMI AUT, MU","","","","","","","         0","S","         0","S","","","","","","","    7.2","S,0209, ","","","","","","","","","","","     21.09","S"
"MUM00041244","2002","24.233","55.783","299.0","BURAIMI AUT, MU","","","","","","","","","","","         0","S","       349","S","       220","S","","","","","   46.7","S,0720, ","","","","","     35.58","S","",""
"MUM00041244","2003","24.233","55.783","299.0","BURAIMI AUT, MU","         7","S","         4","S","         0","S","","","","","         0","S","       351","S","       229","S","","","   8.9"," ,S,0414, ","   46.2","S,0821, ","     24.8"," ,S","","","     35.40","S","",""
"MUM00041244","2004","24.233","55.783","299.0","BURAIMI AUT, MU","         2","S","         2","S","         0","S","","","","","         0","S","       338","S","       233","S","","","  22.1"," ,S,1228, ","   46.5","S,0707,+","     29.2"," ,S","","","     35.46","S","",""
"MUM00041244","2006","24.233","55.783","299.0","BURAIMI AUT, MU","","","","","","","","","","","         0","S","       339","S","       221","S","","","","","   46.4","S,0628, ","","","","","     34.91","S","",""
"MUM00041244","2007","24.233","55.783","299.0","BURAIMI AUT, MU","","","","","","","         0","S","         0","S","         0","S","       340","S","       224","S","    6.9","S,0105, ","","","   47.4","S,0615, ","","","     28.32","S","     35.24","S","     21.40","S"
"MUM00041244","2008","24.233","55.783","299.0","BURAIMI AUT, MU","","","","","","","","","","","         0","S","       344","S","       240","S","","","","","   48.0","S,0628, ","","","","","     34.92","S","",""
