"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00025027","1962","25.5667","-108.4833","18.9","EL NUDO, MX","   2049.5","","    2049.5","m","        31","m","        24","m","         9","m","         0","m","         1","m","         0","m","       360","m","       192","m","    0.0","m,0112, ","  98.3"," ,m,1004, ","   39.4","m,0409, ","0.0","m,0112","","","","","    553.8"," ,m","     23.61","m","     31.66","m","     15.56","m"
"MXN00025027","1963","25.5667","-108.4833","18.9","EL NUDO, MX","   2156.8","","    2156.8","m","        31","m","        21","m","         1","m","         0","m","         0","m","         0","m","       362","m","       203","m","    2.8","m,0311,+","  30.5"," ,m,0818, ","   40.0","m,0925,+","","","     115.5","5","     115.5","m","    248.3"," ,m","     23.86","m","     32.00","m","     15.72","m"
"MXN00025027","1964","25.5667","-108.4833","18.9","EL NUDO, MX","   1957.3","","    1957.3","m","        38","m","        24","m","         5","m","         0","m","         0","m","         0","m","       358","m","       188","m","    1.7","m,0216,+","  95.8"," ,m,1014, ","   38.3","m,0727,+","","","     226.4","4","     226.4","m","    463.3"," ,m","     23.03","m","     31.23","m","     14.82","m"
"MXN00025027","1965","25.5667","-108.4833","18.9","EL NUDO, MX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     170.3","3","     170.3","m","","","","","","","",""
"MXN00025027","1966","25.5667","-108.4833","18.9","EL NUDO, MX","","","","","        24","m","        20","m","         4","m","","","","","","","","","","","",""," 114.8"," ,m,0821, ","","","","","","","","","    416.7"," ,m","","","","","",""
"MXN00025027","1967","25.5667","-108.4833","18.9","EL NUDO, MX","   2015.4","","    2015.4","m","        34","m","        26","m","         3","m","         0","m","         0","m","         0","m","       359","m","       198","m","    1.7","m,1210, ","  60.5"," ,m,0808, ","   40.0","m,0730, ","","","     108.8","8","     108.8","m","    405.6"," ,m","     23.44","m","     32.03","m","     14.85","m"
"MXN00025027","1968","25.5667","-108.4833","18.9","EL NUDO, MX","   1706.7","","    1706.7","m","        35","m","        29","m","         7","m","         0","m","         0","m","         0","m","       359","m","       161","m","    3.9","m,0121, ","  95.0"," ,m,0818, ","   37.8","m,0908,+","","","     128.2","2","     128.2","m","    624.4"," ,m","     22.70","m","     30.78","m","     14.62","m"
"MXN00025027","1969","25.5667","-108.4833","18.9","EL NUDO, MX","   1853.0","","    1853.0","m","        28","m","        18","m","         2","m","         0","m","         0","m","         0","m","       361","m","       177","m","    0.6","m,1230, ","  47.8"," ,m,0724, ","   40.0","m,0929,+","","","     122.5","5","     122.5","m","    229.4"," ,m","     23.03","m","     31.37","m","     14.70","m"
"MXN00025027","1970","25.5667","-108.4833","18.9","EL NUDO, MX","   1683.0","","    1683.0","m","        34","m","        20","m","         4","m","         0","m","         0","m","         0","m","       362","m","       184","m","    1.7","m,0203, ","  59.9"," ,m,0724, ","   40.0","m,0831, ","","","     145.2","2","     145.2","m","    302.5"," ,m","     22.57","m","     31.58","m","     13.56","m"
"MXN00025027","1971","25.5667","-108.4833","18.9","EL NUDO, MX","   1965.2","","    1965.2","m","        40","m","        31","m","        11","m","         0","m","         2","m","         0","m","       357","m","       193","m","   -1.1","m,0106, ","  97.3"," ,m,1025, ","   41.1","m,0607, ","-0.6","m,0107","     134.7","7","     134.7","m","    758.8"," ,m","     23.28","m","     31.38","m","     15.18","m"
"MXN00025027","1972","25.5667","-108.4833","18.9","EL NUDO, MX","   2277.6","","    2277.6","m","        44","m","        31","m","         4","m","         0","m","         0","m","         0","m","       363","m","       213","m","    5.0","m,1213,+","  45.0"," ,m,0802, ","   41.7","m,1013, ","","","      81.2","2","      81.2","m","    467.4"," ,m","     24.38","m","     32.63","m","     16.12","m"
"MXN00025027","1973","25.5667","-108.4833","18.9","EL NUDO, MX","   2153.9","","    2153.9","m","        32","m","        22","m","         1","m","         0","m","         0","m","         0","m","       362","m","       211","m","    2.2","m,0124, ","  59.9"," ,m,0911, ","   41.7","m,0823,+","","","     105.6","6","     105.6","m","    285.2"," ,m","     23.91","m","     32.58","m","     15.23","m"
"MXN00025027","1974","25.5667","-108.4833","18.9","EL NUDO, MX","   2235.3","","    2235.3","m","        36","m","        28","m","         6","m","         0","m","         0","m","         0","m","       360","m","       220","m","    2.8","m,0209, ","  63.0"," ,m,1108, ","   40.0","m,0626, ","","","      50.8","8","      50.8","m","    519.3"," ,m","     24.22","m","     32.83","m","     15.61","m"
"MXN00025027","1975","25.5667","-108.4833","18.9","EL NUDO, MX","   2186.5","","    2186.5","m","        29","m","        21","m","         4","m","         0","m","         0","m","         0","m","       364","m","       226","m","    1.7","m,0223, ","  42.9"," ,m,0830, ","   40.0","m,0910,+","","","      87.2","2","      87.2","m","    308.0"," ,m","     24.13","m","     33.31","m","     14.94","m"
"MXN00025027","1976","25.5667","-108.4833","18.9","EL NUDO, MX","   2362.7","","    2362.7","m","        30","m","        25","m","         5","m","         0","m","         0","m","         0","m","       365","m","       218","m","    5.0","m,0104, ","  63.8"," ,m,0901, ","   41.1","m,0628,+","","","      30.1","1","      30.1","m","    413.4"," ,m","     24.78","m","     33.64","m","     15.90","m"
