"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WYWS0006","2006","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","","","","","","","         0","N","     0"," ,N,1231,+","","","","","        0"," ,N"
"US1WYWS0006","2007","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        35","N","        22","N","         0","N","         0","N","     0"," ,N,1231,+","  16.3"," ,N,0423, ","    187.2"," ,N","        0"," ,N"
"US1WYWS0006","2009","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        50","N","        27","N","         1","N","","","","","  33.5"," ,N,0703, ","    263.4"," ,N","",""
"US1WYWS0006","2010","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        46","N","        28","N","         1","N","","","","","  35.8"," ,N,0711, ","    304.9"," ,N","",""
"US1WYWS0006","2011","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        47","N","        27","N","         0","N","","","","","  24.1"," ,N,0520, ","    241.9"," ,N","",""
"US1WYWS0006","2012","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        26","N","        14","N","         0","N","","","","","  17.8"," ,N,0721, ","    122.3"," ,N","",""
"US1WYWS0006","2013","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        64","N","        32","N","         2","N","","","","","  38.1"," ,N,0810, ","    379.0"," ,N","",""
"US1WYWS0006","2014","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        67","N","        34","N","         2","N","","","","","  34.0"," ,N,0930, ","    295.8"," ,N","",""
"US1WYWS0006","2015","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        44","N","        23","N","         2","N","","","","","  32.0"," ,N,0611, ","    302.0"," ,N","",""
"US1WYWS0006","2016","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        41","N","        23","N","         0","N","","","","","  18.3"," ,N,0924,+","    187.6"," ,N","",""
"US1WYWS0006","2017","43.644","-104.8411","1282.9","NEWCASTLE 33 WSW, WY US","        41","N","        33","N","         1","N","","","","","  26.7"," ,N,0606, ","    271.9"," ,N","",""
