"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN024050100","1901","27.05","88.267","2128.0","DARJEELING, IN","       160","I","       105","I","        34","I","","","","","",""," 126.0"," ,I,0707, ","   2756.5"," ,I","",""
"IN024050100","1902","27.05","88.267","2128.0","DARJEELING, IN","       170","I","       137","I","        43","I","","","","","",""," 309.9"," ,I,0927, ","   3823.4"," ,I","",""
"IN024050100","1903","27.05","88.267","2128.0","DARJEELING, IN","       153","I","       115","I","        32","I","","","","","",""," 167.9"," ,I,0627, ","   2557.0"," ,I","",""
"IN024050100","1904","27.05","88.267","2128.0","DARJEELING, IN","       166","I","       131","I","        36","I","","","","","",""," 139.2"," ,I,1018, ","   2743.4"," ,I","",""
"IN024050100","1905","27.05","88.267","2128.0","DARJEELING, IN","       159","I","       133","I","        40","I","","","","","",""," 167.1"," ,I,0714, ","   3840.9"," ,I","",""
"IN024050100","1906","27.05","88.267","2128.0","DARJEELING, IN","       144","I","       114","I","        40","I","","","","","",""," 126.5"," ,I,0727, ","   2881.8"," ,I","",""
"IN024050100","1907","27.05","88.267","2128.0","DARJEELING, IN","       158","I","       118","I","        29","I","","","","","",""," 100.8"," ,I,0809, ","   2270.8"," ,I","",""
"IN024050100","1910","27.05","88.267","2128.0","DARJEELING, IN","       164","I","       122","I","        38","I","","","","","",""," 140.0"," ,I,0727, ","   2944.8"," ,I","",""
"IN024050100","1911","27.05","88.267","2128.0","DARJEELING, IN","       183","I","       130","I","        41","I","","","","","",""," 147.8"," ,I,0715, ","   3425.7"," ,I","",""
"IN024050100","1912","27.05","88.267","2128.0","DARJEELING, IN","       177","I","       136","I","        45","I","","","","","",""," 219.7"," ,I,1102, ","   3271.4"," ,I","",""
"IN024050100","1913","27.05","88.267","2128.0","DARJEELING, IN","       171","I","       121","I","        38","I","","","","","",""," 234.2"," ,I,0629, ","   3227.7"," ,I","",""
"IN024050100","1914","27.05","88.267","2128.0","DARJEELING, IN","       138","I","       109","I","        40","I","","","","","",""," 158.8"," ,I,0704, ","   3043.7"," ,I","",""
"IN024050100","1915","27.05","88.267","2128.0","DARJEELING, IN","       199","I","       133","I","        32","I","","","","","",""," 237.5"," ,I,0808, ","   2726.8"," ,I","",""
"IN024050100","1916","27.05","88.267","2128.0","DARJEELING, IN","       200","I","       130","I","        45","I","","","","","",""," 184.7"," ,I,0901, ","   3499.7"," ,I","",""
"IN024050100","1917","27.05","88.267","2128.0","DARJEELING, IN","       179","I","       126","I","        43","I","","","","","",""," 224.8"," ,I,1008, ","   3625.6"," ,I","",""
"IN024050100","1918","27.05","88.267","2128.0","DARJEELING, IN","       184","I","       133","I","        41","I","","","","","",""," 245.1"," ,I,0626, ","   3314.3"," ,I","",""
"IN024050100","1919","27.05","88.267","2128.0","DARJEELING, IN","       161","I","       126","I","        49","I","","","","","",""," 128.0"," ,I,0827, ","   3332.4"," ,I","",""
"IN024050100","1920","27.05","88.267","2128.0","DARJEELING, IN","       165","I","       126","I","        33","I","","","","","",""," 157.0"," ,I,0911, ","   2722.2"," ,I","",""
"IN024050100","1921","27.05","88.267","2128.0","DARJEELING, IN","       170","I","       120","I","        33","I","","","","","",""," 175.5"," ,I,0711, ","   2825.4"," ,I","",""
"IN024050100","1922","27.05","88.267","2128.0","DARJEELING, IN","       141","I","       114","I","        32","I","","","","","",""," 149.1"," ,I,0605, ","   2818.8"," ,I","",""
"IN024050100","1923","27.05","88.267","2128.0","DARJEELING, IN","       162","I","       109","I","        31","I","","","","","",""," 140.2"," ,I,0727, ","   2567.9"," ,I","",""
"IN024050100","1924","27.05","88.267","2128.0","DARJEELING, IN","       171","I","       114","I","        43","I","","","","","",""," 194.8"," ,I,0720, ","   3212.6"," ,I","",""
"IN024050100","1925","27.05","88.267","2128.0","DARJEELING, IN","       172","I","       120","I","        39","I","","","","","",""," 214.4"," ,I,0917, ","   3305.2"," ,I","",""
"IN024050100","1926","27.05","88.267","2128.0","DARJEELING, IN","       168","I","       123","I","        35","I","","","","","",""," 155.7"," ,I,0719, ","   2899.2"," ,I","",""
"IN024050100","1927","27.05","88.267","2128.0","DARJEELING, IN","       167","I","       124","I","        36","I","","","","","",""," 183.9"," ,I,0619, ","   3133.0"," ,I","",""
"IN024050100","1928","27.05","88.267","2128.0","DARJEELING, IN","       172","I","       128","I","        31","I","","","","","",""," 144.3"," ,I,0612, ","   2613.3"," ,I","",""
"IN024050100","1929","27.05","88.267","2128.0","DARJEELING, IN","       177","I","       121","I","        36","I","","","","","",""," 334.5"," ,I,1020, ","   3352.7"," ,I","",""
"IN024050100","1930","27.05","88.267","2128.0","DARJEELING, IN","       173","I","       107","I","        25","I","","","","","",""," 225.6"," ,I,0624, ","   2554.6"," ,I","",""
"IN024050100","1931","27.05","88.267","2128.0","DARJEELING, IN","       140","I","       119","I","        33","I","","","","","",""," 126.5"," ,I,0903,+","   2688.5"," ,I","",""
"IN024050100","1932","27.05","88.267","2128.0","DARJEELING, IN","       158","I","       120","I","        33","I","","","","","","","  99.8"," ,I,0620, ","   2295.7"," ,I","",""
"IN024050100","1934","27.05","88.267","2128.0","DARJEELING, IN","       176","I","       140","I","        29","I","","","","","",""," 130.8"," ,I,0614, ","   2849.8"," ,I","",""
"IN024050100","1935","27.05","88.267","2128.0","DARJEELING, IN","       173","I","       134","I","        28","I","","","","","",""," 132.1"," ,I,0815, ","   2844.4"," ,I","",""
"IN024050100","1936","27.05","88.267","2128.0","DARJEELING, IN","       182","I","       142","I","        40","I","","","","","",""," 182.4"," ,I,0913, ","   3327.1"," ,I","",""
"IN024050100","1937","27.05","88.267","2128.0","DARJEELING, IN","       168","I","       131","I","        32","I","","","","","",""," 180.1"," ,I,1001, ","   2857.2"," ,I","",""
