"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00023501","2009","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","        19"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023501","2010","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1191.8","","    1191.8","0","        62","0","        36","0","         5","0","        3","","         2","0","         0","0","        24","0","         0","0","       218","0","       109","0","         1"," ","        19"," ","   -5.6","0,1231,+","   102"," ,0,0122, ","   102"," ,0,0122, "," 107.4"," ,0,0122, ","   40.6","0,0716, ","0.0","0,1110","-2.2","0,1123","-4.4","0,1126","","","-0.6","0,0224","-2.2","0,0125","","","","","","","    1672.8","8","    1672.8","0","    519.7"," ,0","      166"," ,0","     17.21","0","     24.40","0","     10.02","0"
"USC00023501","2011","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1294.3","","    1294.3","7","        53","7","        32","7","         1","7","","","","","         0","7","        63","7","         1","7","       231","7","       121","7","         1"," ","        28"," ","  -12.8","7,0203, ","","","","","  30.2"," ,7,0801, ","   41.7","7,0825,+","-1.1","7,1108","-2.8","7,1205","-6.7","7,1206","-6.7","7,1206","-0.6","7,0410","-3.9","K,0228","-5.0","K,0211","-7.8","K,0205","-11.7","K,0204","    1488.4","4","    1488.4","7","    327.8"," ,7","","","     17.36","7","     24.92","7","      9.80","7"
"USC00023501","2012","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1340.3","","    1340.3","7","        51","7","        31","7","         1","7","","","","","         0","7","        40","7","         0","7","       251","7","       121","7","         1"," ","        30"," ","   -5.0","7,1229,+","","","","","  25.4"," ,7,0729, ","   41.7","7,0809, ","-2.2","7,1111","-2.2","7,1111","-5.0","7,1220","","","-1.7","7,0320","-2.2","7,0303","","","","","","","    1535.3","3","    1535.3","7","    355.4"," ,7","","","     18.23","7","     26.04","7","     10.43","7"
"USC00023501","2013","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1225.7","","    1225.7","7","        62","7","        27","7","         2","7","","","","","         0","7","        56","7","         0","7","       244","7","       107","7","         3"," ","        23"," ","   -8.3","7,0115,+","","","","","  26.4"," ,7,1123, ","   42.2","7,0701,+","-0.6","7,1124","-4.4","7,1206","-4.4","7,1206","","","0.0","7,0309","-3.3","7,0227","-7.2","7,0116","-7.2","7,0116","","","    1460.0","0","    1460.0","7","    268.5"," ,7","","","     17.40","7","     24.81","7","      9.99","7"
"USC00023501","2014","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1206.0","","    1206.0","7","        53","7","        32","7","         6","7","","","","","         0","7","        31","7","         0","7","       253","7","       106","7","         3"," ","        33"," ","   -5.6","7,1229,+","","","","","  48.3"," ,7,0302, ","   40.0","7,0723, ","-2.8","7,1117","-2.8","7,1117","-5.6","7,1228","","","-2.2","7,0206","-2.2","7,0206","","","","","","","    1316.8","8","    1316.8","7","    459.6"," ,7","","","     18.17","7","     25.57","7","     10.76","7"
"USC00023501","2015","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1263.8","","    1263.8","7","        85","7","        47","7","         3","7","","","","","         0","7","        33","7","         0","7","       236","7","       113","7","        10"," ","        45"," ","   -5.6","7,1230,+","","","","","  31.0"," ,7,0827, ","   41.1","7,0816, ","0.0","7,1111","-2.2","7,1128","-5.0","7,1216","","","-0.6","7,0305","-5.6","7,0104","-5.6","7,0104","","","","","    1275.2","2","    1275.2","7","    481.1"," ,7","","","     17.95","7","     24.95","7","     10.94","7"
"USC00023501","2016","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1277.3","","    1277.3","7","        64","7","        40","7","         1","7","","","","","         0","7","        38","7","         0","7","       256","7","       101","7","         6"," ","        49"," ","   -6.1","7,0204,+","","","","","  27.2"," ,7,0702, ","   43.9","7,0620, ","0.0","7,1128","-3.3","7,1130","","","","","-1.7","7,0207","-2.2","7,0206","-6.1","7,0204","","","","","    1488.2","2","    1488.2","7","    404.1"," ,7","","","     18.22","7","     25.62","7","     10.81","7"
"USC00023501","2017","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","","","        13"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023501","2018","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","        38"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00023501","2019","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1186.5","","    1186.5","7","        70","7","        37","7","         5","7","        2","","         2","7","         0","7","        44","7","         0","7","       218","7","       104","7","         2"," ","        26"," ","   -6.7","7,0103, ","    76"," ,7,0222, ","    81"," ,7,0222, ","  41.1"," ,7,0222, ","   41.1","7,0712, ","-3.3","7,1031","-3.3","7,1031","-4.4","7,1217","","","-2.2","7,0314","-2.2","7,0314","-5.0","7,0220","-6.7","7,0103","","","    1673.8","8","    1673.8","7","    485.2"," ,7","      158"," ,7","     17.02","7","     24.03","7","     10.00","7"
"USC00023501","2020","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1502.0","","    1502.0","7","        41","7","        15","7","         1","7","        0","","         0","7","         0","7","        54","7","         0","7","       225","7","       139","7","         5"," ","        17"," ","   -5.6","7,1224, ","     0"," ,7,1231,+","     0","T,7,0101, ","  33.0"," ,7,0223, ","   43.3","7,0801, ","-1.7","7,1028","-3.9","7,1204","-5.6","7,1224","","","-1.1","7,0328","-2.2","7,0213","","","","","","","    1562.0","0","    1562.0","7","    181.6"," ,7","        0","T,7","     18.30","7","     25.96","7","     10.65","7"
"USC00023501","2021","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1219.6","","    1219.6","7","        76","7","        31","7","         4","7","        2","","         2","7","         0","7","        42","7","         0","7","       243","7","       100","7","         1"," ","        38"," ","   -5.0","7,0113, ","    76"," ,7,0126, ","    89"," ,7,0126, ","  93.0"," ,7,0819, ","   42.2","7,0620, ","-0.6","7,1211","-2.2","7,1216","","","","","-2.8","7,0317","-2.8","7,0317","-4.4","7,0114","","","","","    1447.1","1","    1447.1","7","    474.1"," ,7","      114"," ,7","     17.91","7","     25.17","7","     10.66","7"
"USC00023501","2022","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1265.0","","    1265.0","7","        71","7","        38","7","         5","7","        0","","         2","7","         0","7","        47","7","         0","7","       221","7","       110","7","         4"," ","        46"," ","   -5.6","7,1217, ","     0","T,7,1214,+","    38"," ,7,0224, ","  65.5"," ,7,1204, ","   41.1","7,0611, ","0.0","7,1104","-2.8","7,1214","-5.6","7,1217","","","-0.6","7,0312","-2.2","7,0308","-5.0","7,0203","","","","","    1358.3","3","    1358.3","7","    448.7"," ,7","       63"," ,7","     17.47","7","     24.65","7","     10.28","7"
"USC00023501","2023","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1347.3","","    1347.3","7","        56","7","        27","7","         3","7","        2","","         2","7","         0","7","        48","7","         0","7","       222","7","       114","7","         2"," ","        25"," ","   -5.6","7,0216, ","    25"," ,7,0302,+","    38"," ,7,0302, ","  38.9"," ,7,0102, ","   42.8","7,0722,+","-0.6","7,1126","-2.8","7,1226","","","","","-2.8","7,0405","-2.8","7,0405","-5.6","7,0216","","","","","    1775.8","8","    1775.8","7","    334.9"," ,7","       63"," ,7","     17.59","7","     24.89","7","     10.29","7"
"USC00023501","2024","33.39025","-110.78933","1115.6","GLOBE NUMBER 3, AZ US","   1467.3","","    1467.3","7","        64","7","        34","7","         1","7","        0","","         0","7","         0","7","        35","7","         0","7","       217","7","       132","7","         9"," ","        32"," ","   -6.1","7,0112,+","     0","T,7,0210,+","    20"," ,7,0211, ","  32.0"," ,7,0625, ","   42.8","7,0706, ","0.0","7,1107","-2.2","7,1108","","","","","0.0","7,0407","-3.3","7,0212","-5.6","7,0113","","","","","    1490.5","5","    1490.5","7","    302.8"," ,7","       43"," ,7","     18.14","7","     25.72","7","     10.55","7"
