"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033339","1960","50.083","29.917","209.0","FASTOV, UP","       138","I","        67","I","         3","I","","","","","","","  31.1"," ,I,0802, ","","","","","","","","","","","","","","","","","","","","","    658.3"," ,I","",""
"UPM00033339","1961","50.083","29.917","209.0","FASTOV, UP","       114","I","        45","I","         1","I","","","","","","","  43.2"," ,I,0512, ","","","","","","","","","","","","","","","","","","","","","    372.5"," ,I","",""
"UPM00033339","1962","50.083","29.917","209.0","FASTOV, UP","       131","I","        75","I","         1","I","","","","","","","  28.2"," ,I,0215, ","","","","","","","","","","","","","","","","","","","","","    633.1"," ,I","",""
"UPM00033339","1963","50.083","29.917","209.0","FASTOV, UP","       109","I","        39","I","         0","I","","","","","","","  23.2"," ,I,0816, ","","","","","","","","","","","","","","","","","","","","","    313.3"," ,I","",""
"UPM00033339","1965","50.083","29.917","209.0","FASTOV, UP","       128","I","        51","I","         3","I","","","","","","","  53.3"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","    531.2"," ,I","",""
"UPM00033339","1966","50.083","29.917","209.0","FASTOV, UP","       170","I","        81","I","         5","I","","","","","","","  40.5"," ,I,0724, ","","","","","","","","","","","","","","","","","","","","","    821.3"," ,I","",""
"UPM00033339","1967","50.083","29.917","209.0","FASTOV, UP","       169","I","        64","I","         1","I","","","","","","","  26.3"," ,I,0427, ","","","","","","","","","","","","","","","","","","","","","    597.1"," ,I","",""
"UPM00033339","1968","50.083","29.917","209.0","FASTOV, UP","       158","I","        72","I","         6","I","","","","","","","  49.2"," ,I,0927, ","","","","","","","","","","","","","","","","","","","","","    726.9"," ,I","",""
"UPM00033339","1969","50.083","29.917","209.0","FASTOV, UP","       147","I","        74","I","         2","I","","","","","","","  44.6"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","    711.9"," ,I","",""
"UPM00033339","1970","50.083","29.917","209.0","FASTOV, UP","       178","I","        98","I","         5","I","","","","","","","  39.8"," ,I,1023, ","","","","","","","","","","","","","","","","","","","","","    903.3"," ,I","",""
