"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA00401I010","1996","50.3833","-102.6833","600.0","BROADVIEW, SK CA","     74.7","","      74.7","C","       111","C","        40","C","         2","C","        14","C","        87","C","       210","C","       135","C","        76","C","         0","C","  -42.3","C,0201, ","   220"," ,C,1119, ","  27.8"," ,C,0818, ","   32.1","C,0609, ","-1.4","C,0928","-4.2","C,0929","-4.7","C,1001","-8.5","C,1002","-12.2","C,1022","-2.1","C,0511","-5.0","C,0510","-5.0","C,0510","-8.8","C,0406","-12.5","C,0405","","","","","    402.2"," ,C","     1024"," ,C","     -0.16","C","      5.17","C","     -5.49","C"
"CA00401I010","1997","50.3833","-102.6833","600.0","BROADVIEW, SK CA","    121.4","","     121.4","C","        88","C","        33","C","         0","C","         4","C","        49","C","       200","C","       106","C","        99","C","         1","C","  -42.2","C,0126, ","    60"," ,C,0121, ","  21.0"," ,C,0815, ","   34.5","C,0807, ","-0.1","C,0920","-4.4","C,1013","-4.4","C,1013","-8.6","C,1020","-9.8","C,1021","-2.3","C,0518","-2.3","C,0518","-5.4","C,0416","-8.7","C,0415","-9.9","C,0410","    6491.7","7","    6491.7","C","    275.0"," ,C","      419"," ,C","      2.79","C","      8.61","C","     -3.03","C"
"CA00401I010","1998","50.3833","-102.6833","600.0","BROADVIEW, SK CA","    104.1","","     104.1","C","","","","","","","","","        49","C","       176","C","       101","C","       101","C","         3","C","  -35.6","C,0113, ","","","","","   34.0","C,0904, ","-1.3","C,0930","-4.2","C,1001","-4.7","C,1013","-9.6","C,1104","-9.6","C,1104","-0.3","C,0602","-2.2","C,0501","-6.8","C,0419","-6.8","C,0419","-10.0","C,0324","    4953.3","3","    4953.3","C","","","","","      3.54","C","      9.01","C","     -1.94","C"
"CA00401I010","1999","50.3833","-102.6833","600.0","BROADVIEW, SK CA","     53.7","","      53.7","C","       120","C","        62","C","         0","C","        21","C","        36","C","       190","C","        82","C","        70","C","         0","C","  -35.3","C,0104, ","   120"," ,C,0403, ","  23.4"," ,C,0702, ","   32.1","C,0729, ","0.0","C,0927","-4.7","C,0930","-4.7","C,0930","-8.4","C,1001","-10.5","C,1123","-1.5","C,0508","-2.8","C,0419","-5.0","C,0417","-7.6","C,0324","-16.3","C,0318","    5499.8","8","    5499.8","C","    463.2"," ,C","     1323"," ,C","      3.79","C","      9.25","C","     -1.68","C"
"CA00401I010","2000","50.3833","-102.6833","600.0","BROADVIEW, SK CA","     89.2","","      89.2","C","","","","","","","","","        68","C","       193","C","       109","C","        72","C","         1","C","  -37.1","C,1223, ","","","","","   32.3","C,0729, ","-0.7","C,0920","-3.2","C,0922","-6.6","C,1003","-7.4","C,1004","-9.3","C,1006","-0.9","C,0515","-3.1","C,0513","-8.9","C,0415","-8.9","C,0415","-8.9","C,0415","    5314.8","8","    5314.8","C","","","","","      2.26","C","      8.14","C","     -3.62","C"
"CA00401I010","2001","50.3833","-102.6833","600.0","BROADVIEW, SK CA","    105.7","","     105.7","C","","","","","","","","","        48","C","       195","C","       107","C","        88","C","         5","C","  -35.0","C,0210, ","","","","","   34.7","C,0823, ","-0.7","C,0922","-3.8","C,0923","-4.7","C,1015","-7.8","C,1016","-11.9","C,1025","-0.5","C,0523","-2.8","C,0423","-5.8","C,0422","-8.7","C,0421","-11.6","C,0417","    6152.7","7","    6152.7","C","","","","","      3.15","C","      9.04","C","     -2.73","C"
"CA00401I010","2002","50.3833","-102.6833","600.0","BROADVIEW, SK CA","    114.6","","     114.6","C","","","","","","","","","        56","C","       225","C","       125","C","        86","C","         4","C","  -33.8","C,0128, ","","","","","   33.9","C,0719, ","-0.3","C,0922","-2.7","C,0924","-6.7","C,0927","-6.7","C,0927","-11.8","C,1019","-4.4","C,0523","-4.4","C,0523","-4.4","C,0523","-8.2","C,0504","-10.4","C,0502","    5835.0","0","    5835.0","C","","","","","      1.93","C","      7.63","C","     -3.76","C"
