"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00044204","1919","36.41667","-120.66667","808.0","IDRIA, CA US","    875.9","","     875.9","6","","","","","","","","","","","         0","6","        24","6","         0","6","       185","6","        72","6","","","","","   -5.6","6,0101, ","","","","","","","   39.4","6,0718,+","-3.3","6,1127","-3.3","6,1127","","","","","-0.6","6,0314","-2.2","6,0201","-4.4","6,0102","","","","","    1927.0","0","    1927.0","6","","","","","     15.68","6","     21.83","6","      9.53","6"
"USC00044204","1920","36.41667","-120.66667","808.0","IDRIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","         2"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00044204","1921","36.41667","-120.66667","808.0","IDRIA, CA US","   1052.2","","    1052.2","6","","","","","","","","","","","         0","6","        20","6","         0","6","       215","6","        89","6","","","","","   -3.3","6,0215, ","","","","","","","   40.6","6,0708, ","0.0","6,1117","","","","","","","-0.6","6,0414","-3.3","6,0215","","","","","","","","","","","","","","","     17.03","6","     23.52","6","     10.54","6"
"USC00044204","1922","36.41667","-120.66667","808.0","IDRIA, CA US","   1115.4","","    1115.4","6","","","","","","","","","","","         0","6","        42","6","         0","6","       190","6","        93","6","","","","","   -7.2","6,0119, ","","","","","","","   41.7","6,0715, ","-0.6","6,1130","","","","","","","0.0","6,0415","-2.8","6,0203","-5.0","6,0120","-7.2","6,0119","","","    1587.2","2","    1587.2","6","","","","","     16.37","6","     22.91","6","      9.83","6"
"USC00044204","1923","36.41667","-120.66667","808.0","IDRIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1564.5","5","    1564.5","6","","","","","","","","","",""
"USC00044204","1925","36.41667","-120.66667","808.0","IDRIA, CA US","   1039.7","","    1039.7","6","","","","","","","","","","","         0","6","        12","6","         0","6","       265","6","       100","6","         1"," ","","","   -1.7","6,0108, ","","","","","","","   45.0","6,0717, ","0.0","6,1214","","","","","","","0.0","6,0329","","","","","","","","","","","","","","","","","     17.90","6","     26.12","6","      9.67","6"
"USC00044204","1926","36.41667","-120.66667","808.0","IDRIA, CA US","   1190.8","","    1190.8","6","","","","","","","","","","","         0","6","        21","6","         0","6","       279","6","       116","6","","","","","   -3.3","6,1228, ","","","","","","","   42.2","6,0717,+","-1.1","6,1213","-2.2","6,1214","","","","","0.0","6,0217","-2.8","6,0119","","","","","","","     922.5","5","     922.5","6","","","","","     18.98","6","     27.53","6","     10.43","6"
"USC00044204","1927","36.41667","-120.66667","808.0","IDRIA, CA US","    869.4","","     869.4","6","        40","6","        35","6","         2","6","","","","","         0","6","        28","6","         0","6","       225","6","        95","6","","","","","   -1.7","6,1217, ","","","","","  38.1"," ,6,0214, ","   40.0","6,0725,+","0.0","6,1122","","","","","","","0.0","6,0411","","","","","","","","","    1279.1","1","    1279.1","6","    368.2"," ,6","","","     16.64","6","     25.14","6","      8.14","6"
"USC00044204","1928","36.41667","-120.66667","808.0","IDRIA, CA US","    569.4","","     569.4","6","","","","","","","","","","","         0","6","        72","6","         0","6","       224","6","        87","6","","","","","   -6.7","6,0115, ","","","","","","","   39.4","6,0730, ","0.0","6,1004","-3.9","6,1119","-4.4","6,1215","","","0.0","6,0424","-3.3","6,0420","-4.4","6,0418","-6.7","6,0115","","","    1530.7","7","    1530.7","6","","","","","     14.80","6","     24.27","6","      5.32","6"
"USC00044204","1929","36.41667","-120.66667","808.0","IDRIA, CA US","    672.3","","     672.3","6","        13","6","        11","6","         1","6","","","","","         0","6","        42","6","         0","6","       248","6","        88","6","","","","","   -7.8","6,0207, ","","","","","  36.8"," ,6,0310, ","   40.0","6,0624, ","0.0","6,1114","","","","","","","0.0","6,0421","-2.8","6,0325","-4.4","6,0210","-7.2","6,0208","","","    2017.6","6","    2017.6","6","    125.5"," ,6","","","     15.51","6","     24.65","6","      6.37","6"
