"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00238770","2011","39.20979","-93.52983","242.3","WAVERLY, MO US","    842.4","","     842.4","7","        87","7","        59","7","         8","7","","","","","         8","7","        99","7","        31","7","       170","7","        46","7","","","  -20.6","7,0204, ","","","","","  46.2"," ,7,0819, ","   40.0","7,0803, ","0.0","7,1111","-2.8","7,1117","-5.0","7,1130","-10.0","7,1207","-10.0","7,1207","-1.1","7,0328","-2.2","7,0307","-5.6","7,0226","-7.2","7,0223","-12.2","7,0212","","","","","    828.1"," ,7","","","     12.59","7","     18.00","7","      7.18","7"
"USC00238770","2012","39.20979","-93.52983","242.3","WAVERLY, MO US","    954.9","","     954.9","7","        70","7","        46","7","         6","7","","","","","         0","7","        78","7","        13","7","       191","7","        70","7","","","  -12.8","7,0212,+","","","",""," 123.7"," ,7,0901, ","   40.6","7,0727,+","-1.7","7,1027","-2.2","7,1028","-5.0","7,1124","-8.3","7,1127","-10.0","7,1226","-4.4","7,0306","-4.4","7,0306","-4.4","7,0306","-11.1","7,0213","-11.1","7,0213","    2201.5","5","    2201.5","7","    630.6"," ,7","","","     14.77","7","     20.87","7","      8.67","7"
"USC00238770","2013","39.20979","-93.52983","242.3","WAVERLY, MO US","    711.6","","     711.6","7","        87","7","        56","7","        10","7","","","","","         2","7","       128","7","        38","7","       164","7","        36","7","","","  -18.3","7,1224, ","","","","","  54.1"," ,7,0418, ","   37.2","7,0831, ","-1.1","7,1025","-7.2","7,1112","-7.2","7,1112","-7.2","7,1112","-10.6","7,1124","0.0","7,0504","-2.2","7,0403","-5.0","7,0322","-7.2","7,0304","-10.6","7,0224","    2947.1","1","    2947.1","7","    780.5"," ,7","","","     11.57","7","     16.98","7","      6.16","7"
"USC00238770","2014","39.20979","-93.52983","242.3","WAVERLY, MO US","    640.9","","     640.9","7","        96","7","        56","7","        10","7","       30","","         5","7","         9","7","       124","7","        38","7","       170","7","        16","7","","","  -22.2","7,0107,+","   178"," ,7,0211,+","   178"," ,7,0205, ","  73.9"," ,7,0807, ","   35.6","7,0826, ","-2.8","7,1101","-2.8","7,1101","-6.1","7,1112","-7.8","7,1113","-11.1","7,1118","-1.7","7,0416","-3.3","7,0327","-4.4","7,0324","-6.7","7,0318","-11.7","7,0305","    3304.4","4","    3304.4","7","    903.6"," ,7","      478"," ,7","     11.21","7","     16.66","7","      5.75","7"
"USC00238770","2015","39.20979","-93.52983","242.3","WAVERLY, MO US","    716.0","","     716.0","7","       113","7","        71","7","        12","7","       21","","         6","7","         3","7","        85","7","        28","7","       182","7","        29","7","","","  -17.8","7,0220,+","   102"," ,7,0301, ","    97"," ,7,0301, ","  55.6"," ,7,1127, ","   35.0","7,0715, ","0.0","7,1120","-3.9","7,1122","-5.0","7,1218","","","","","-0.6","7,0328","-3.9","7,0307","-11.7","7,0306","-11.7","7,0306","-11.7","7,0306","    2914.9","9","    2914.9","7","   1093.7"," ,7","      324"," ,7","     13.04","7","     18.37","7","      7.71","7"
"USC00238770","2016","39.20979","-93.52983","242.3","WAVERLY, MO US","    835.2","","     835.2","7","       101","7","        64","7","         8","7","       11","","         3","7","         5","7","       105","7","        29","7","       189","7","        36","7","","","  -20.6","7,1219,+","    51"," ,7,0120, ","    41"," ,7,0120, "," 256.8"," ,7,0801, ","   36.1","7,0616, ","-1.1","7,1119","-2.8","7,1120","-8.3","7,1208","-8.3","7,1208","-9.4","7,1209","-1.7","7,0410","-2.2","7,0409","-4.4","7,0303","-7.2","7,0302","-10.6","7,0214","    2400.4","4","    2400.4","7","   1074.1"," ,7","      105"," ,7","     13.79","7","     19.27","7","      8.31","7"
"USC00238770","2017","39.20979","-93.52983","242.3","WAVERLY, MO US","    690.4","","     690.4","7","        89","7","        51","7","         8","7","        7","","         2","7","         4","7","        93","7","        21","7","       191","7","        25","7","","","  -18.3","7,1228,+","    51"," ,7,0107,+","    43"," ,7,0105, "," 101.1"," ,7,0630, ","   35.6","7,0723,+","-0.6","7,1028","-2.8","7,1029","-5.0","7,1110","-7.8","7,1207","-12.2","7,1226","-10.0","7,0316","-10.0","7,0316","-10.0","7,0316","-10.0","7,0316","-10.0","7,0316","    2333.6","6","    2333.6","7","    848.9"," ,7","       89"," ,7","     13.50","7","     19.18","7","      7.82","7"
"USC00238770","2018","39.20979","-93.52983","242.3","WAVERLY, MO US","    952.5","","     952.5","7","       111","7","        63","7","         5","7","","","         6","7","         6","7","       124","7","        34","7","       165","7","        59","7","         1"," ","  -22.8","7,0102,+","","","   117"," ,7,1126, ","  49.8"," ,7,1007, ","   37.2","7,0713, ","-0.6","7,1016","-10.0","7,1110","-10.0","7,1110","-10.0","7,1110","-10.0","7,1110","-0.6","7,0420","-2.8","7,0417","-7.2","7,0408","-7.2","7,0408","-9.4","7,0213","    2908.2","2","    2908.2","7","    723.7"," ,7","      377"," ,7","     12.46","7","     17.88","7","      7.04","7"
"USC00238770","2019","39.20979","-93.52983","242.3","WAVERLY, MO US","    770.0","","     770.0","7","       102","7","        73","7","        12","7","       29","","         8","7","         2","7","       113","7","        34","7","       163","7","        22","7","         1"," ","  -22.2","7,0131, ","   254"," ,7,0113, ","   203"," ,7,0112, ","  90.7"," ,7,0822, ","   35.0","7,0721, ","-2.8","7,1031","-2.8","7,1031","-6.7","7,1108","-6.7","7,1108","-13.3","7,1112","-1.7","7,0401","-2.2","7,0331","-11.1","7,0307","-11.1","7,0307","-11.1","7,0307","    3067.1","1","    3067.1","7","   1199.1"," ,7","      640"," ,7","     12.16","7","     17.18","7","      7.15","7"
"USC00238770","2020","39.20979","-93.52983","242.3","WAVERLY, MO US","    695.9","","     695.9","7","       103","7","        69","7","        12","7","       20","","         5","7","         2","7","       107","7","        16","7","       162","7","        27","7","","","  -18.9","7,0215,+","   178"," ,7,0124, ","   152"," ,7,0124, ","  64.5"," ,7,0715, ","   34.4","7,0826,+","-0.6","7,1026","-2.2","7,1111","-4.4","7,1130","-7.2","7,1201","-10.0","7,1224","0.0","7,0419","-3.9","7,0322","-8.9","7,0222","-8.9","7,0222","-8.9","7,0222","    2801.6","6","    2801.6","7","   1019.2"," ,7","      392"," ,7","     12.77","7","     18.07","7","      7.47","7"
